PLOSPaperID,curr_date,RoundID,ReviewerLLM
pone.0302755,2023-05-24,pone.0302755.r001,False
pone.0302759,2024-06-03,pone.0302759.r001,False
pone.0302772,2024-05-06,pone.0302772.r001,True
pone.0302806,2024-11-05,pone.0302806.r001,True
pone.0302808,2024-02-20,pone.0302808.r001,True
pone.0302811,2024-02-09,pone.0302811.r001,False
pone.0302825,2023-08-07,pone.0302825.r001,True
pone.0302837,2024-03-20,pone.0302837.r001,True
pone.0302844,2024-03-04,pone.0302844.r001,True
pone.0302846,2024-01-15,pone.0302846.r001,False
pone.0302853,2024-01-30,pone.0302853.r001,True
pone.0302857,2024-03-14,pone.0302857.r001,False
pone.0302858,2024-03-10,pone.0302858.r001,False
pone.0302884,2023-10-04,pone.0302884.r001,False
pone.0302887,2024-02-15,pone.0302887.r001,True
pone.0302898,2023-11-30,pone.0302898.r001,False
pone.0302899,2024-02-20,pone.0302899.r001,True
pone.0302904,2023-09-14,pone.0302904.r001,False
pone.0302906,2023-12-12,pone.0302906.r001,False
pone.0302909,2024-02-21,pone.0302909.r001,True
pone.0302914,2023-09-19,pone.0302914.r001,True
pone.0302928,2024-03-05,pone.0302928.r001,True
pone.0302940,2024-03-08,pone.0302940.r001,False
pone.0302944,2024-02-07,pone.0302944.r001,True
pone.0302946,2024-03-05,pone.0302946.r001,False
pone.0302947,2024-02-26,pone.0302947.r001,True
pone.0302953,2024-06-14,pone.0302953.r001,False
pone.0302970,2023-12-18,pone.0302970.r001,False
pone.0302973,2024-04-05,pone.0302973.r001,True
pone.0302977,2024-02-13,pone.0302977.r001,True
pone.0302978,2024-01-23,pone.0302978.r001,True
pone.0302980,2024-02-07,pone.0302980.r001,False
pone.0302981,2024-01-23,pone.0302981.r001,True
pone.0302988,2024-03-12,pone.0302988.r001,False
pone.0302989,2024-02-07,pone.0302989.r001,False
pone.0302990,2023-12-26,pone.0302990.r001,False
pone.0302992,2024-01-02,pone.0302992.r001,False
pone.0302997,2024-02-16,pone.0302997.r001,False
pone.0303002,2024-09-13,pone.0303002.r001,False
pone.0303009,2023-12-15,pone.0303009.r001,False
pone.0303010,2023-12-05,pone.0303010.r001,False
pone.0303013,2023-12-10,pone.0303013.r001,False
pone.0303016,2024-02-29,pone.0303016.r001,True
pone.0303021,2024-01-24,pone.0303021.r001,True
pone.0303027,2024-03-22,pone.0303027.r002,False
pone.0303033,2024-02-21,pone.0303033.r001,False
pone.0303035,2023-06-26,pone.0303035.r001,False
pone.0303040,2024-03-18,pone.0303040.r001,False
pone.0303041,2024-03-04,pone.0303041.r001,False
pone.0303042,2023-12-20,pone.0303042.r001,True
pone.0303047,2024-03-12,pone.0303047.r001,True
pone.0303055,2024-04-02,pone.0303055.r001,False
pone.0303056,2024-01-30,pone.0303056.r001,False
pone.0303060,2024-02-12,pone.0303060.r001,True
pone.0303061,2024-01-23,pone.0303061.r001,False
pone.0303067,2023-11-07,pone.0303067.r001,False
pone.0303071,2023-09-28,pone.0303071.r001,True
pone.0303076,2024-04-01,pone.0303076.r001,True
pone.0303085,2024-01-02,pone.0303085.r001,True
pone.0303087,2024-02-20,pone.0303087.r001,True
pone.0303089,2024-04-05,pone.0303089.r001,True
pone.0303090,2024-03-24,pone.0303090.r001,False
pone.0303092,2024-02-26,pone.0303092.r001,True
pone.0303095,2024-03-20,pone.0303095.r001,False
pone.0303103,2024-02-13,pone.0303103.r001,False
pone.0303111,2023-12-14,pone.0303111.r001,False
pone.0303115,2023-10-13,pone.0303115.r001,False
pone.0303132,2023-12-01,pone.0303132.r001,True
pone.0303144,2024-02-12,pone.0303144.r001,False
pone.0303150,2024-01-09,pone.0303150.r001,False
pone.0303151,2024-03-05,pone.0303151.r001,False
pone.0303168,2024-01-08,pone.0303168.r001,False
pone.0303174,2024-03-04,pone.0303174.r001,True
pone.0303176,2024-02-12,pone.0303176.r001,True
pone.0303178,2024-02-27,pone.0303178.r001,True
pone.0303187,2023-11-20,pone.0303187.r001,True
pone.0303189,2024-04-04,pone.0303189.r001,True
pone.0303196,2023-07-18,pone.0303196.r001,False
pone.0303200,2023-10-17,pone.0303200.r001,True
pone.0303210,2024-02-29,pone.0303210.r001,False
pone.0303211,2024-02-29,pone.0303211.r001,False
pone.0303212,2024-02-16,pone.0303212.r001,False
pone.0303214,2023-10-30,pone.0303214.r001,True
pone.0303218,2024-02-26,pone.0303218.r001,True
pone.0303219,2023-12-26,pone.0303219.r001,True
pone.0303227,2022-02-21,pone.0303227.r001,False
pone.0303231,2023-11-24,pone.0303231.r001,True
pone.0303243,2023-11-20,pone.0303243.r001,False
pone.0303261,2024-02-13,pone.0303261.r001,False
pone.0303270,2024-01-30,pone.0303270.r001,False
pone.0303278,2024-02-20,pone.0303278.r001,True
pone.0303279,2024-02-06,pone.0303279.r001,True
pone.0303280,2024-01-30,pone.0303280.r001,False
pone.0303284,2023-08-16,pone.0303284.r001,False
pone.0303308,2024-03-27,pone.0303308.r001,False
pone.0303315,2024-07-04,pone.0303315.r001,True
pone.0303326,2023-07-28,pone.0303326.r001,True
pone.0303333,2024-01-22,pone.0303333.r001,True
pone.0303340,2024-02-05,pone.0303340.r001,True
pone.0303343,2023-09-25,pone.0303343.r001,False
pone.0303346,2024-01-30,pone.0303346.r001,False
pone.0303353,2024-03-18,pone.0303353.r001,False
pone.0303355,2024-02-06,pone.0303355.r001,True
pone.0303361,2023-11-21,pone.0303361.r001,False
pone.0303363,2024-03-04,pone.0303363.r001,True
pone.0303368,2024-04-12,pone.0303368.r003,True
pone.0303371,2024-03-05,pone.0303371.r001,True
pone.0303375,2024-03-04,pone.0303375.r001,False
pone.0303376,2024-02-27,pone.0303376.r001,True
pone.0303388,2024-02-08,pone.0303388.r001,False
pone.0303400,2024-01-17,pone.0303400.r001,False
pone.0303419,2023-12-19,pone.0303419.r001,False
pone.0303424,2023-12-20,pone.0303424.r001,True
pone.0303431,2024-03-13,pone.0303431.r001,False
pone.0303433,2023-12-28,pone.0303433.r001,False
pone.0303438,2022-10-31,pone.0303438.r001,False
pone.0303443,2023-07-19,pone.0303443.r001,False
pone.0303446,2023-12-04,pone.0303446.r001,False
pone.0303456,2024-02-21,pone.0303456.r001,True
pone.0303461,2024-02-28,pone.0303461.r001,False
pone.0303468,2024-03-01,pone.0303468.r001,False
pone.0303472,2024-03-05,pone.0303472.r001,False
pone.0303475,2024-04-12,pone.0303475.r001,True
pone.0303477,2024-04-01,pone.0303477.r001,True
pone.0303480,2023-12-26,pone.0303480.r001,False
pone.0303481,2024-11-18,pone.0303481.r001,True
pone.0303494,2024-01-16,pone.0303494.r001,False
pone.0303501,2024-03-08,pone.0303501.r001,False
pone.0303502,2024-02-28,pone.0303502.r001,True
pone.0303506,2024-02-12,pone.0303506.r001,False
pone.0303507,2024-01-10,pone.0303507.r001,False
pone.0303509,2023-06-13,pone.0303509.r001,False
pone.0303519,2022-10-19,pone.0303519.r001,False
pone.0303520,2024-02-21,pone.0303520.r001,False
pone.0303524,2024-01-25,pone.0303524.r001,False
pone.0303526,2024-04-12,pone.0303526.r003,True
pone.0303530,2024-03-11,pone.0303530.r001,True
pone.0303534,2023-10-25,pone.0303534.r001,True
pone.0303553,2023-10-24,pone.0303553.r001,True
pone.0303557,2024-02-08,pone.0303557.r001,True
pone.0303560,2024-04-03,pone.0303560.r001,True
pone.0303565,2023-11-12,pone.0303565.r001,False
pone.0303567,2024-02-20,pone.0303567.r001,True
pone.0303569,2024-04-01,pone.0303569.r001,False
pone.0303577,2023-09-13,pone.0303577.r001,False
pone.0303578,2024-04-04,pone.0303578.r001,True
pone.0303581,2023-10-31,pone.0303581.r001,True
pone.0303587,2024-03-20,pone.0303587.r001,True
pone.0303598,2024-03-12,pone.0303598.r001,True
pone.0303613,2024-01-12,pone.0303613.r001,False
pone.0303615,2023-12-27,pone.0303615.r001,True
pone.0303622,2024-02-19,pone.0303622.r001,True
pone.0303624,2024-04-03,pone.0303624.r003,False
pone.0303625,2024-01-02,pone.0303625.r001,False
pone.0303631,2023-12-05,pone.0303631.r001,False
pone.0303632,2023-12-06,pone.0303632.r001,False
pone.0303639,2023-09-18,pone.0303639.r001,False
pone.0303644,2024-04-09,pone.0303644.r001,False
pone.0303650,2023-12-14,pone.0303650.r002,True
pone.0303656,2023-10-06,pone.0303656.r001,False
pone.0303668,2023-08-08,pone.0303668.r001,False
pone.0303670,2023-12-21,pone.0303670.r001,False
pone.0303673,2024-01-26,pone.0303673.r001,True
pone.0303682,2024-02-21,pone.0303682.r001,False
pone.0303700,2024-02-28,pone.0303700.r001,False
pone.0303702,2024-03-25,pone.0303702.r001,False
pone.0303734,2024-06-11,pone.0303734.r001,False
pone.0303744,2024-03-26,pone.0303744.r001,True
pone.0303745,2023-05-17,pone.0303745.r001,True
pone.0303747,2024-03-17,pone.0303747.r001,False
pone.0303760,2024-04-15,pone.0303760.r001,True
pone.0303770,2024-02-14,pone.0303770.r002,True
pone.0303791,2023-12-26,pone.0303791.r001,False
pone.0303794,2024-01-09,pone.0303794.r001,True
pone.0303798,2024-03-06,pone.0303798.r001,False
pone.0303800,2023-08-29,pone.0303800.r001,True
pone.0303805,2024-04-23,pone.0303805.r001,False
pone.0303806,2024-02-09,pone.0303806.r001,True
pone.0303810,2024-01-23,pone.0303810.r001,True
pone.0303821,2024-03-25,pone.0303821.r001,False
pone.0303822,2024-02-04,pone.0303822.r001,True
pone.0303825,2023-09-01,pone.0303825.r001,False
pone.0303826,2024-01-12,pone.0303826.r001,False
pone.0303829,2024-02-28,pone.0303829.r001,False
pone.0303830,2024-03-25,pone.0303830.r001,True
pone.0303833,2024-03-04,pone.0303833.r001,False
pone.0303838,2024-03-07,pone.0303838.r001,False
pone.0303849,2023-12-08,pone.0303849.r001,False
pone.0303851,2024-03-17,pone.0303851.r001,False
pone.0303854,2024-01-10,pone.0303854.r001,False
pone.0303859,2024-02-12,pone.0303859.r001,False
pone.0303868,2024-01-25,pone.0303868.r001,False
pone.0303869,2024-02-20,pone.0303869.r001,False
pone.0303871,2023-10-24,pone.0303871.r001,True
pone.0303883,2024-03-13,pone.0303883.r001,True
pone.0303885,2023-07-20,pone.0303885.r001,False
pone.0303899,2024-03-14,pone.0303899.r001,True
pone.0303909,2023-11-30,pone.0303909.r001,True
pone.0303910,2024-01-08,pone.0303910.r001,False
pone.0303911,2024-04-04,pone.0303911.r001,True
pone.0303925,2024-01-22,pone.0303925.r001,True
pone.0303931,2024-04-16,pone.0303931.r001,True
pone.0303935,2023-12-27,pone.0303935.r001,False
pone.0303940,2024-04-04,pone.0303940.r001,True
pone.0303948,2023-10-17,pone.0303948.r001,True
pone.0303949,2024-03-15,pone.0303949.r001,True
pone.0303954,2024-07-18,pone.0303954.r001,True
pone.0303955,2024-06-07,pone.0303955.r001,False
pone.0303974,2024-03-27,pone.0303974.r001,False
pone.0303982,2024-02-09,pone.0303982.r001,True
pone.0303989,2024-02-14,pone.0303989.r001,True
pone.0303990,2024-02-26,pone.0303990.r001,True
pone.0303993,2024-03-17,pone.0303993.r001,False
pone.0303997,2023-10-02,pone.0303997.r001,False
pone.0304004,2023-11-13,pone.0304004.r001,False
pone.0304006,2024-03-01,pone.0304006.r001,False
pone.0304007,2024-04-16,pone.0304007.r001,True
pone.0304009,2023-11-22,pone.0304009.r001,False
pone.0304011,2024-02-05,pone.0304011.r001,False
pone.0304012,2024-02-27,pone.0304012.r001,False
pone.0304013,2023-10-17,pone.0304013.r001,True
pone.0304031,2024-03-24,pone.0304031.r001,True
pone.0304034,2024-02-09,pone.0304034.r001,True
pone.0304038,2024-01-02,pone.0304038.r001,False
pone.0304042,2024-03-26,pone.0304042.r001,True
pone.0304043,2024-04-24,pone.0304043.r001,True
pone.0304049,2024-10-14,pone.0304049.r003,True
pone.0304054,2024-03-12,pone.0304054.r001,True
pone.0304062,2024-03-04,pone.0304062.r001,False
pone.0304065,2023-12-11,pone.0304065.r001,False
pone.0304070,2023-11-15,pone.0304070.r001,False
pone.0304072,2024-02-06,pone.0304072.r001,True
pone.0304074,2024-03-22,pone.0304074.r001,False
pone.0304075,2023-07-10,pone.0304075.r001,False
pone.0304078,2023-05-02,pone.0304078.r001,False
pone.0304083,2023-11-05,pone.0304083.r001,False
pone.0304084,2024-02-27,pone.0304084.r001,True
pone.0304096,2024-02-27,pone.0304096.r001,True
pone.0304100,2024-03-05,pone.0304100.r001,False
pone.0304115,2024-02-23,pone.0304115.r001,False
pone.0304117,2024-01-16,pone.0304117.r001,True
pone.0304127,2024-04-08,pone.0304127.r001,True
pone.0304129,2024-02-22,pone.0304129.r001,False
pone.0304133,2024-01-04,pone.0304133.r001,True
pone.0304149,2024-04-02,pone.0304149.r001,True
pone.0304156,2024-04-11,pone.0304156.r001,True
pone.0304157,2024-03-26,pone.0304157.r001,False
pone.0304159,2024-02-27,pone.0304159.r001,False
pone.0304164,2024-03-20,pone.0304164.r001,False
pone.0304165,2024-03-01,pone.0304165.r001,False
pone.0304166,2024-01-23,pone.0304166.r001,True
pone.0304169,2024-02-21,pone.0304169.r001,True
pone.0304178,2024-01-02,pone.0304178.r001,True
pone.0304182,2024-02-14,pone.0304182.r001,True
pone.0304183,2023-09-18,pone.0304183.r001,False
pone.0304187,2024-02-14,pone.0304187.r001,True
pone.0304189,2024-08-09,pone.0304189.r001,False
pone.0304194,2024-06-05,pone.0304194.r002,True
pone.0304197,2023-12-19,pone.0304197.r001,False
pone.0304205,2024-02-16,pone.0304205.r001,True
pone.0304224,2024-03-05,pone.0304224.r001,True
pone.0304266,2024-02-14,pone.0304266.r001,False
pone.0304267,2024-01-23,pone.0304267.r001,False
pone.0304268,2024-02-06,pone.0304268.r001,False
pone.0304278,2024-02-16,pone.0304278.r001,False
pone.0304279,2024-04-15,pone.0304279.r001,True
pone.0304281,2024-02-13,pone.0304281.r001,False
pone.0304283,2024-02-06,pone.0304283.r001,False
pone.0304285,2023-11-20,pone.0304285.r001,True
pone.0304289,2023-11-07,pone.0304289.r001,False
pone.0304306,2024-06-04,pone.0304306.r001,False
pone.0304319,2023-10-12,pone.0304319.r001,True
pone.0304325,2024-02-20,pone.0304325.r001,True
pone.0304335,2024-01-11,pone.0304335.r001,True
pone.0304349,2024-01-15,pone.0304349.r001,False
pone.0304355,2024-02-07,pone.0304355.r001,False
pone.0304359,2024-04-02,pone.0304359.r004,False
pone.0304361,2023-11-02,pone.0304361.r001,True
pone.0304374,2024-02-16,pone.0304374.r001,False
pone.0304377,2023-12-26,pone.0304377.r001,True
pone.0304381,2023-12-18,pone.0304381.r001,False
pone.0304390,2024-04-25,pone.0304390.r001,True
pone.0304394,2024-01-02,pone.0304394.r002,True
pone.0304403,2024-03-17,pone.0304403.r001,True
pone.0304407,2023-12-26,pone.0304407.r001,False
pone.0304409,2024-03-12,pone.0304409.r001,True
pone.0304411,2024-01-02,pone.0304411.r001,True
pone.0304412,2023-10-08,pone.0304412.r001,True
pone.0304417,2023-12-15,pone.0304417.r001,False
pone.0304423,2023-12-14,pone.0304423.r001,True
pone.0304442,2024-02-02,pone.0304442.r001,True
pone.0304451,2023-10-23,pone.0304451.r001,False
pone.0304454,2024-03-18,pone.0304454.r001,True
pone.0304465,2023-09-19,pone.0304465.r001,False
pone.0304470,2023-11-16,pone.0304470.r001,False
pone.0304473,2024-02-20,pone.0304473.r001,True
pone.0304483,2024-01-02,pone.0304483.r001,False
pone.0304485,2024-02-19,pone.0304485.r001,False
pone.0304490,2024-04-05,pone.0304490.r001,True
pone.0304496,2024-05-06,pone.0304496.r001,True
pone.0304509,2023-10-02,pone.0304509.r001,False
pone.0304513,2024-04-19,pone.0304513.r001,False
pone.0304514,2024-01-25,pone.0304514.r001,False
pone.0304518,2024-03-17,pone.0304518.r001,False
pone.0304520,2024-02-27,pone.0304520.r001,True
pone.0304521,2024-03-22,pone.0304521.r001,False
pone.0304522,2024-04-03,pone.0304522.r001,True
pone.0304523,2024-03-17,pone.0304523.r001,True
pone.0304525,2023-12-11,pone.0304525.r001,False
pone.0304529,2024-03-01,pone.0304529.r001,True
pone.0304534,2024-03-27,pone.0304534.r001,False
pone.0304540,2025-01-14,pone.0304540.r004,False
pone.0304550,2023-09-12,pone.0304550.r001,True
pone.0304552,2023-12-10,pone.0304552.r001,True
pone.0304555,2024-03-26,pone.0304555.r001,False
pone.0304558,2024-03-04,pone.0304558.r001,False
pone.0304564,2023-05-24,pone.0304564.r001,False
pone.0304573,2023-11-27,pone.0304573.r001,True
pone.0304582,2023-10-13,pone.0304582.r001,False
pone.0304596,2024-03-04,pone.0304596.r001,True
pone.0304600,2024-04-02,pone.0304600.r001,True
pone.0304613,2024-03-19,pone.0304613.r001,True
pone.0304615,2024-01-17,pone.0304615.r001,True
pone.0304616,2023-11-20,pone.0304616.r001,False
pone.0304621,2024-04-08,pone.0304621.r001,False
pone.0304627,2023-11-14,pone.0304627.r001,True
pone.0304632,2023-07-31,pone.0304632.r003,False
pone.0304638,2024-03-27,pone.0304638.r001,True
pone.0304641,2024-01-29,pone.0304641.r001,False
pone.0304648,2023-08-16,pone.0304648.r001,False
pone.0304651,2024-01-23,pone.0304651.r001,False
pone.0304652,2024-02-22,pone.0304652.r001,True
pone.0304654,2024-03-18,pone.0304654.r001,True
pone.0304664,2024-03-13,pone.0304664.r001,True
pone.0304666,2024-05-01,pone.0304666.r001,True
pone.0304672,2024-01-11,pone.0304672.r001,False
pone.0304674,2024-02-01,pone.0304674.r001,False
pone.0304675,2024-01-22,pone.0304675.r001,True
pone.0304676,2023-12-12,pone.0304676.r001,True
pone.0304677,2024-03-08,pone.0304677.r001,True
pone.0304680,2024-04-01,pone.0304680.r001,True
pone.0304690,2024-02-15,pone.0304690.r001,True
pone.0304702,2024-03-25,pone.0304702.r001,True
pone.0304704,2024-04-10,pone.0304704.r001,True
pone.0304714,2024-02-14,pone.0304714.r002,False
pone.0304719,2024-04-02,pone.0304719.r001,False
pone.0304720,2024-04-16,pone.0304720.r001,True
pone.0304723,2024-02-26,pone.0304723.r001,False
pone.0304737,2024-01-11,pone.0304737.r001,False
pone.0304740,2024-01-19,pone.0304740.r001,False
pone.0304743,2024-02-21,pone.0304743.r001,False
pone.0304745,2024-03-19,pone.0304745.r001,True
pone.0304747,2024-07-08,pone.0304747.r001,False
pone.0304752,2024-09-17,pone.0304752.r002,False
pone.0304756,2024-05-07,pone.0304756.r001,False
pone.0304760,2024-01-08,pone.0304760.r001,True
pone.0304766,2024-03-27,pone.0304766.r001,True
pone.0304775,2023-11-08,pone.0304775.r001,False
pone.0304780,2024-04-03,pone.0304780.r001,False
pone.0304785,2024-02-13,pone.0304785.r001,True
pone.0304786,2023-11-30,pone.0304786.r002,True
pone.0304788,2024-03-11,pone.0304788.r001,False
pone.0304799,2024-01-23,pone.0304799.r001,False
pone.0304803,2024-04-23,pone.0304803.r001,False
pone.0304810,2024-02-13,pone.0304810.r001,True
pone.0304811,2024-04-09,pone.0304811.r001,True
pone.0304816,2024-03-20,pone.0304816.r001,True
pone.0304817,2024-01-29,pone.0304817.r001,True
pone.0304818,2024-06-12,pone.0304818.r001,False
pone.0304820,2023-11-28,pone.0304820.r001,False
pone.0304828,2024-03-13,pone.0304828.r001,False
pone.0304829,2024-03-18,pone.0304829.r001,True
pone.0304831,2024-04-16,pone.0304831.r001,True
pone.0304835,2024-01-02,pone.0304835.r001,True
pone.0304836,2024-01-25,pone.0304836.r001,True
pone.0304844,2024-04-10,pone.0304844.r001,False
pone.0304847,2024-04-03,pone.0304847.r001,True
pone.0304852,2024-02-29,pone.0304852.r001,False
pone.0304858,2024-03-26,pone.0304858.r001,True
pone.0304860,2024-01-30,pone.0304860.r001,False
pone.0304864,2024-02-19,pone.0304864.r001,True
pone.0304875,2024-02-27,pone.0304875.r001,False
pone.0304886,2023-10-25,pone.0304886.r001,True
pone.0304893,2024-02-21,pone.0304893.r001,False
pone.0304897,2024-02-13,pone.0304897.r001,False
pone.0304901,2024-03-26,pone.0304901.r001,False
pone.0304932,2024-07-15,pone.0304932.r002,False
pone.0304936,2024-10-16,pone.0304936.r002,True
pone.0304939,2024-06-21,pone.0304939.r001,False
pone.0304946,2023-10-20,pone.0304946.r001,True
pone.0304947,2023-12-27,pone.0304947.r001,True
pone.0304953,2024-04-08,pone.0304953.r001,False
pone.0304957,2024-03-11,pone.0304957.r001,True
pone.0304960,2023-10-02,pone.0304960.r001,True
pone.0304961,2024-03-13,pone.0304961.r002,False
pone.0304963,2024-05-08,pone.0304963.r001,True
pone.0304969,2024-01-31,pone.0304969.r001,True
pone.0304972,2024-02-08,pone.0304972.r001,False
pone.0304976,2024-01-10,pone.0304976.r002,True
pone.0304978,2024-01-19,pone.0304978.r001,True
pone.0304980,2024-03-14,pone.0304980.r001,True
pone.0304983,2024-04-02,pone.0304983.r002,True
pone.0304990,2023-09-11,pone.0304990.r001,False
pone.0304996,2024-04-26,pone.0304996.r001,False
pone.0304998,2024-03-18,pone.0304998.r001,False
pone.0304999,2023-10-09,pone.0304999.r002,True
pone.0305000,2024-04-26,pone.0305000.r001,False
pone.0305009,2023-12-12,pone.0305009.r001,False
pone.0305010,2024-04-30,pone.0305010.r001,False
pone.0305014,2024-07-25,pone.0305014.r001,True
pone.0305026,2024-08-28,pone.0305026.r001,False
pone.0305032,2024-02-02,pone.0305032.r001,True
pone.0305036,2024-01-08,pone.0305036.r001,True
pone.0305038,2024-02-07,pone.0305038.r001,True
pone.0305043,2024-01-31,pone.0305043.r001,True
pone.0305052,2024-05-23,pone.0305052.r001,False
pone.0305058,2024-03-05,pone.0305058.r001,True
pone.0305068,2023-12-22,pone.0305068.r001,False
pone.0305077,2024-03-15,pone.0305077.r001,False
pone.0305079,2024-03-25,pone.0305079.r001,True
pone.0305082,2024-04-01,pone.0305082.r001,False
pone.0305102,2024-01-15,pone.0305102.r001,True
pone.0305110,2024-01-30,pone.0305110.r001,True
pone.0305111,2024-05-17,pone.0305111.r001,True
pone.0305115,2024-03-22,pone.0305115.r001,True
pone.0305128,2024-02-29,pone.0305128.r001,True
pone.0305134,2024-04-18,pone.0305134.r001,True
pone.0305143,2024-04-16,pone.0305143.r001,True
pone.0305146,2024-03-15,pone.0305146.r001,False
pone.0305148,2024-07-23,pone.0305148.r001,False
pone.0305157,2024-04-11,pone.0305157.r001,False
pone.0305162,2023-11-30,pone.0305162.r001,False
pone.0305164,2024-03-27,pone.0305164.r001,False
pone.0305166,2024-03-17,pone.0305166.r001,True
pone.0305167,2024-04-16,pone.0305167.r001,True
pone.0305172,2023-11-13,pone.0305172.r001,False
pone.0305181,2024-05-15,pone.0305181.r001,False
pone.0305189,2024-01-22,pone.0305189.r001,True
pone.0305210,2023-12-06,pone.0305210.r001,True
pone.0305211,2023-12-20,pone.0305211.r001,False
pone.0305212,2024-04-01,pone.0305212.r001,True
pone.0305214,2024-03-20,pone.0305214.r001,False
pone.0305215,2024-01-30,pone.0305215.r001,False
pone.0305223,2024-05-08,pone.0305223.r001,True
pone.0305224,2023-12-08,pone.0305224.r001,False
pone.0305228,2024-01-16,pone.0305228.r001,False
pone.0305231,2024-04-17,pone.0305231.r001,True
pone.0305234,2024-01-02,pone.0305234.r001,False
pone.0305237,2024-04-05,pone.0305237.r001,True
pone.0305244,2024-03-24,pone.0305244.r001,False
pone.0305245,2024-02-20,pone.0305245.r001,True
pone.0305263,2022-11-02,pone.0305263.r001,False
pone.0305266,2024-05-09,pone.0305266.r001,True
pone.0305268,2024-02-06,pone.0305268.r001,False
pone.0305276,2023-12-20,pone.0305276.r003,True
pone.0305279,2024-02-04,pone.0305279.r001,False
pone.0305293,2024-04-10,pone.0305293.r001,True
pone.0305312,2024-06-25,pone.0305312.r001,False
pone.0305315,2024-06-24,pone.0305315.r001,False
pone.0305317,2024-07-09,pone.0305317.r001,False
pone.0305338,2024-02-23,pone.0305338.r001,False
pone.0305343,2024-04-01,pone.0305343.r001,True
pone.0305350,2024-03-25,pone.0305350.r001,True
pone.0305353,2024-03-06,pone.0305353.r001,False
pone.0305379,2023-11-20,pone.0305379.r001,True
pone.0305382,2024-02-20,pone.0305382.r001,False
pone.0305387,2024-01-18,pone.0305387.r001,True
pone.0305396,2024-04-09,pone.0305396.r001,False
pone.0305404,2023-11-21,pone.0305404.r001,True
pone.0305406,2024-02-14,pone.0305406.r001,True
pone.0305417,2024-02-29,pone.0305417.r001,True
pone.0305421,2024-05-13,pone.0305421.r001,True
pone.0305424,2024-04-05,pone.0305424.r001,True
pone.0305426,2024-02-09,pone.0305426.r001,False
pone.0305428,2024-02-19,pone.0305428.r001,True
pone.0305429,2024-05-08,pone.0305429.r001,False
pone.0305432,2024-02-16,pone.0305432.r001,True
pone.0305434,2023-12-12,pone.0305434.r001,False
pone.0305461,2023-08-10,pone.0305461.r001,True
pone.0305467,2023-12-26,pone.0305467.r001,False
pone.0305475,2024-01-16,pone.0305475.r001,True
pone.0305477,2023-07-31,pone.0305477.r001,False
pone.0305480,2024-03-19,pone.0305480.r001,True
pone.0305490,2023-11-13,pone.0305490.r001,False
pone.0305493,2024-05-13,pone.0305493.r001,True
pone.0305495,2024-01-26,pone.0305495.r001,False
pone.0305503,2024-07-19,pone.0305503.r001,True
pone.0305505,2024-07-15,pone.0305505.r001,False
pone.0305516,2024-02-08,pone.0305516.r001,False
pone.0305521,2024-02-19,pone.0305521.r001,True
pone.0305525,2024-04-19,pone.0305525.r001,True
pone.0305534,2024-05-22,pone.0305534.r001,False
pone.0305543,2023-10-16,pone.0305543.r001,False
pone.0305550,2024-01-31,pone.0305550.r001,True
pone.0305560,2023-11-16,pone.0305560.r001,True
pone.0305571,2024-01-29,pone.0305571.r001,True
pone.0305575,2024-05-02,pone.0305575.r001,True
pone.0305577,2024-02-06,pone.0305577.r001,False
pone.0305600,2024-05-17,pone.0305600.r001,True
pone.0305610,2024-02-28,pone.0305610.r001,True
pone.0305620,2024-03-10,pone.0305620.r001,True
pone.0305623,2024-04-04,pone.0305623.r001,False
pone.0305630,2024-02-15,pone.0305630.r001,False
pone.0305643,2024-04-05,pone.0305643.r001,True
pone.0305658,2023-10-10,pone.0305658.r001,False
pone.0305664,2023-08-01,pone.0305664.r001,True
pone.0305694,2024-05-20,pone.0305694.r001,False
pone.0305708,2024-02-12,pone.0305708.r001,True
pone.0305709,2024-04-01,pone.0305709.r001,False
pone.0305740,2024-05-08,pone.0305740.r001,True
pone.0305754,2024-03-25,pone.0305754.r001,False
pone.0305758,2023-09-28,pone.0305758.r001,False
pone.0305764,2023-12-04,pone.0305764.r001,True
pone.0305765,2024-02-06,pone.0305765.r001,True
pone.0305788,2024-07-09,pone.0305788.r001,False
pone.0305815,2023-11-05,pone.0305815.r002,False
pone.0305834,2024-04-05,pone.0305834.r001,False
pone.0305842,2024-01-19,pone.0305842.r001,False
pone.0305851,2024-01-10,pone.0305851.r001,False
pone.0305854,2024-05-02,pone.0305854.r001,False
pone.0305855,2023-12-05,pone.0305855.r002,False
pone.0305856,2024-04-02,pone.0305856.r001,True
pone.0305860,2024-05-01,pone.0305860.r001,False
pone.0305864,2024-04-08,pone.0305864.r001,False
pone.0305893,2024-04-29,pone.0305893.r001,False
pone.0305899,2024-04-11,pone.0305899.r001,False
pone.0305901,2024-05-06,pone.0305901.r002,True
pone.0305910,2024-04-19,pone.0305910.r001,True
pone.0305920,2024-04-25,pone.0305920.r001,False
pone.0305940,2023-07-25,pone.0305940.r001,False
pone.0305943,2024-03-18,pone.0305943.r002,True
pone.0305960,2023-12-18,pone.0305960.r001,True
pone.0305963,2024-04-22,pone.0305963.r001,False
pone.0305965,2024-05-14,pone.0305965.r001,False
pone.0305969,2024-02-27,pone.0305969.r001,False
pone.0305972,2024-04-08,pone.0305972.r001,False
pone.0305987,2023-12-26,pone.0305987.r001,True
