sub_article_id,FirstRound
ppat.1012716.r001,True
pntd.0012583.r001,True
pdig.0000637.r001,True
pmed.1004521.r002,True
pgph.0003521.r001,True
pone.0301885.r001,True
pone.0313941.r001,True
pntd.0012732.r001,True
pone.0325258.r002,True
pgph.0004383.r002,True
pone.0318260.r002,True
pone.0310906.r001,True
pone.0311492.r001,True
pone.0312592.r001,True
pone.0313627.r001,True
pone.0314174.r001,True
pone.0311110.r001,True
pdig.0000805.r002,True
pmed.1004457.r001,True
pone.0312407.r001,True
pone.0311239.r001,True
pone.0313565.r001,True
pone.0323384.r002,True
pone.0310825.r001,True
pone.0314874.r001,True
pone.0311255.r001,True
pone.0313683.r001,True
pgen.1011351.r001,True
pone.0315510.r001,True
pcbi.1012704.r002,True
pone.0314493.r001,True
pone.0325033.r002,True
pcbi.1012974.r002,True
pone.0311886.r001,True
pone.0310813.r001,True
pgph.0003290.r001,True
pone.0316998.r002,True
pone.0313947.r001,True
pone.0312032.r001,True
pone.0313785.r001,True
pone.0311922.r001,True
pone.0313864.r002,True
pone.0312189.r001,True
pone.0315194.r001,True
pone.0309837.r001,True
pgen.1011670.r002,True
pone.0311315.r001,True
pone.0309777.r001,True
pone.0312148.r001,True
pone.0316182.r001,True
pone.0315436.r002,True
pgen.1011428.r002,True
pone.0311489.r001,True
pone.0314512.r001,True
pone.0312478.r001,True
pone.0319033.r002,True
pone.0322338.r002,True
pone.0311995.r001,True
pone.0310303.r001,True
pone.0310565.r001,True
pone.0311819.r001,True
pone.0318205.r002,True
pone.0311365.r001,True
pone.0313523.r001,True
pone.0314268.r001,True
pntd.0012843.r002,True
pgph.0004274.r002,True
pone.0314681.r001,True
pone.0310961.r001,True
pone.0312083.r001,True
pone.0315998.r001,True
pone.0311619.r001,True
pone.0315860.r001,True
pone.0312043.r001,True
pone.0312230.r001,True
pone.0311297.r001,True
pone.0320869.r002,True
pone.0319350.r002,True
pone.0315295.r001,True
pone.0303318.r001,True
pcbi.1013005.r002,True
pone.0315806.r002,True
pone.0309914.r001,True
pone.0297706.r001,True
pone.0311667.r001,True
pone.0313880.r002,True
pone.0312847.r001,True
pone.0309408.r001,True
pone.0322144.r002,True
pone.0314817.r002,True
pbio.3003179.r002,True
pone.0322235.r002,True
pone.0311653.r001,True
pone.0322577.r002,True
ppat.1012507.r002,True
pone.0313126.r001,True
pone.0311925.r001,True
pone.0316908.r001,True
pgph.0003145.r001,True
pone.0310404.r001,True
pone.0313563.r001,True
pone.0316583.r002,True
pone.0309685.r001,True
pone.0299751.r001,True
pone.0318267.r002,True
pone.0312873.r001,True
pone.0314091.r001,True
pone.0313335.r001,True
pdig.0000740.r002,True
pone.0317331.r001,True
ppat.1012555.r001,True
pntd.0011959.r001,True
pone.0318084.r002,True
pone.0312840.r001,True
pone.0314167.r001,True
pone.0317086.r001,True
pone.0313341.r001,True
pone.0312554.r001,True
pone.0314492.r001,True
pbio.3003018.r002,True
pone.0314008.r001,True
pgph.0003685.r001,True
pone.0314147.r001,True
pcbi.1012742.r001,True
pcbi.1012064.r001,True
pone.0312126.r001,True
pcbi.1012162.r001,True
pone.0319609.r002,True
pone.0311779.r001,True
pone.0312914.r001,True
pone.0312029.r001,True
pone.0313056.r001,True
pone.0314339.r001,True
pone.0321777.r002,True
pone.0310827.r001,True
pone.0324440.r002,True
pone.0311283.r001,True
pone.0319488.r002,True
pone.0318275.r001,True
pone.0318438.r002,True
pone.0311265.r001,True
pone.0315906.r001,True
pone.0310820.r001,True
ppat.1012942.r002,True
pone.0311646.r001,True
pone.0316927.r002,True
pone.0313636.r001,True
pmed.1004532.r002,True
pone.0304189.r001,True
pone.0310494.r001,True
pone.0306235.r001,True
pone.0317199.r001,True
pgph.0003196.r002,True
pgph.0003711.r001,True
pgen.1011306.r001,True
pgen.1011583.r002,True
pone.0312859.r001,True
pone.0312612.r001,True
pone.0321454.r002,True
pone.0316822.r001,True
pone.0313081.r001,True
pcbi.1012155.r001,True
pone.0325389.r002,True
pone.0314622.r001,True
pone.0312385.r001,True
pone.0308200.r002,True
pone.0311841.r001,True
pgen.1011655.r002,True
pone.0324294.r002,True
pone.0313187.r001,True
pntd.0012741.r001,True
pclm.0000444.r001,True
pone.0311480.r001,True
pone.0311138.r001,True
pone.0309340.r001,True
pone.0301404.r002,True
pntd.0012815.r001,True
pone.0302615.r001,True
pone.0306500.r001,True
pone.0313101.r001,True
pgph.0003569.r001,True
pone.0312396.r001,True
pbio.3002805.r001,True
pone.0317566.r001,True
pone.0316379.r001,True
pone.0312453.r001,True
pone.0314868.r001,True
pbio.3002970.r001,True
pone.0315477.r001,True
pbio.3002932.r001,True
pcbi.1012609.r001,True
pgen.1011346.r001,True
pntd.0012363.r001,True
pone.0317299.r002,True
pone.0301747.r001,True
ppat.1012577.r001,True
pone.0312764.r002,True
pone.0311430.r001,True
pone.0310921.r001,True
pone.0309845.r001,True
pone.0320008.r002,True
pone.0315288.r001,True
pone.0311232.r001,True
pcbi.1012101.r001,True
pone.0313331.r002,True
ppat.1012750.r001,True
pone.0315841.r001,True
pone.0311689.r001,True
pntd.0012873.r002,True
pone.0311688.r001,True
pone.0313102.r001,True
pone.0312813.r002,True
pbio.3003110.r002,True
pone.0311532.r001,True
pone.0304923.r001,True
pone.0317009.r001,True
pone.0309410.r001,True
pone.0311357.r001,True
pone.0311233.r001,True
pone.0312037.r001,True
ppat.1012683.r001,True
pone.0316809.r001,True
pone.0316281.r001,True
pone.0312451.r001,True
pcbi.1012816.r001,True
pone.0312372.r001,True
pone.0321176.r002,True
pone.0312141.r001,True
pone.0314396.r002,True
pone.0313850.r002,True
pone.0311519.r001,True
pone.0313755.r002,True
pone.0322402.r002,True
pone.0312170.r001,True
pone.0314550.r001,True
pone.0315166.r002,True
pone.0311416.r001,True
pone.0312493.r001,True
pone.0321923.r002,True
pone.0317613.r001,True
pone.0306501.r001,True
pone.0311351.r001,True
pone.0317260.r001,True
pntd.0012720.r001,True
pone.0313393.r001,True
pone.0311322.r001,True
pone.0312180.r002,True
pone.0316257.r002,True
pone.0315821.r001,True
pone.0320493.r002,True
pone.0321258.r002,True
pone.0320365.r002,True
pone.0317516.r001,True
pone.0314233.r001,True
pone.0317774.r001,True
pone.0310519.r001,True
pone.0313571.r002,True
pone.0310808.r001,True
pone.0313021.r001,True
pone.0315815.r002,True
pone.0316543.r001,True
pgph.0003284.r001,True
pgph.0003437.r002,True
pone.0312418.r001,True
pone.0311040.r001,True
pone.0316839.r002,True
pcbi.1012804.r002,True
pcbi.1012458.r001,True
pone.0314813.r001,True
pone.0317030.r002,True
pntd.0012704.r001,True
pone.0312315.r001,True
pone.0312123.r001,True
pone.0309511.r001,True
pbio.3003020.r002,True
pmed.1004536.r001,True
pone.0313399.r001,True
pone.0312539.r001,True
pcbi.1012471.r002,True
pone.0313422.r001,True
pone.0312531.r001,True
pcbi.1012752.r001,True
pone.0311496.r001,True
pone.0312607.r001,True
pone.0318533.r002,True
pone.0314966.r001,True
pone.0318579.r002,True
pone.0311839.r001,True
pone.0309519.r001,True
pone.0313143.r001,True
pone.0310535.r001,True
pone.0321557.r002,True
pone.0316669.r002,True
pdig.0000719.r001,True
pone.0319509.r002,True
pone.0313613.r001,True
pgen.1011370.r002,True
pone.0310847.r001,True
pone.0313388.r001,True
pone.0319413.r002,True
pone.0317091.r001,True
pone.0313684.r001,True
pone.0312174.r001,True
pone.0307625.r002,True
pone.0310550.r001,True
pone.0317355.r001,True
pcbi.1012830.r002,True
pone.0311931.r001,True
pone.0310960.r001,True
pone.0311571.r001,True
pone.0311970.r001,True
pone.0311957.r001,True
pcbi.1012781.r002,True
pone.0313297.r001,True
pone.0316111.r001,True
pone.0313452.r001,True
pone.0312455.r001,True
pone.0323600.r002,True
pone.0305885.r002,True
pone.0313503.r001,True
pone.0305027.r001,True
pone.0320422.r002,True
pgph.0003938.r001,True
pone.0316627.r001,True
pone.0315416.r001,True
pone.0325037.r002,True
pone.0315325.r001,True
pone.0311312.r001,True
pgph.0004081.r002,True
pone.0311515.r001,True
pone.0312857.r001,True
pntd.0012850.r002,True
pbio.3003184.r002,True
pbio.3002928.r001,True
pone.0315663.r002,True
pntd.0012230.r001,True
pone.0313236.r001,True
pone.0312439.r001,True
pone.0316716.r002,True
pone.0311301.r001,True
pgen.1011632.r002,True
pone.0311163.r002,True
pone.0316665.r002,True
pone.0313519.r001,True
pwat.0000250.r001,True
pone.0302676.r002,True
pone.0311130.r001,True
pgph.0004010.r001,True
pone.0316092.r002,True
pone.0311611.r001,True
pone.0313012.r001,True
pone.0312091.r001,True
pntd.0012631.r001,True
pone.0312173.r001,True
pone.0315049.r001,True
pgen.1011460.r002,True
ppat.1012704.r001,True
pmed.1004560.r002,True
pone.0319150.r002,True
pntd.0012300.r001,True
pone.0310526.r001,True
pone.0315124.r001,True
pone.0315509.r001,True
pone.0320452.r002,True
pntd.0012567.r001,True
pone.0310120.r001,True
pone.0316847.r001,True
pgph.0003980.r001,True
pone.0313933.r001,True
pone.0316126.r001,True
pcbi.1012673.r001,True
pone.0305801.r001,True
pone.0317183.r001,True
pntd.0012245.r001,True
pone.0311622.r001,True
pone.0323352.r002,True
pone.0312750.r001,True
ppat.1012824.r001,True
pone.0311645.r001,True
pone.0313593.r001,True
pntd.0012613.r001,True
pone.0315385.r001,True
pone.0317135.r001,True
pone.0316153.r001,True
pone.0312469.r001,True
pone.0313875.r001,True
pdig.0000698.r001,True
pone.0319650.r002,True
pone.0317016.r001,True
pcbi.1012598.r001,True
pmed.1004531.r001,True
pcbi.1012286.r002,True
pone.0325737.r002,True
pbio.3003031.r001,True
pone.0312204.r001,True
pone.0311188.r001,True
pgph.0004165.r001,True
pone.0312115.r001,True
pcbi.1012696.r001,True
pone.0317217.r002,True
pone.0313391.r001,True
pone.0314881.r001,True
pone.0312373.r001,True
pone.0311083.r001,True
pone.0312664.r001,True
pone.0325317.r002,True
ppat.1012844.r001,True
pone.0312441.r001,True
pone.0318656.r001,True
pone.0313834.r001,True
pone.0324560.r002,True
pone.0312447.r001,True
pone.0314766.r002,True
pone.0318442.r002,True
pntd.0012830.r002,True
pone.0315812.r002,True
pgph.0003802.r002,True
pone.0311796.r001,True
pone.0312450.r002,True
pgph.0004186.r001,True
pone.0322497.r002,True
pone.0313572.r001,True
pone.0323355.r002,True
pone.0315427.r001,True
pone.0290524.r002,True
pone.0313680.r001,True
pone.0317507.r001,True
pone.0312194.r001,True
pbio.3003111.r002,True
pone.0308125.r001,True
pone.0323022.r002,True
pone.0314288.r001,True
pone.0315247.r001,True
pone.0315105.r001,True
pone.0317852.r002,True
pone.0314175.r002,True
pone.0320800.r002,True
pone.0319639.r002,True
pone.0320208.r002,True
pgph.0003712.r001,True
pone.0317397.r001,True
pone.0309905.r001,True
pone.0317762.r001,True
pone.0312732.r001,True
pone.0312776.r001,True
pone.0314159.r001,True
pone.0312754.r001,True
pone.0314280.r001,True
pone.0321817.r002,True
pone.0312751.r001,True
pone.0312085.r001,True
pone.0314815.r002,True
pone.0315262.r001,True
pone.0312279.r002,True
pone.0312406.r001,True
pone.0306953.r001,True
pone.0311846.r001,True
pone.0312707.r001,True
pone.0318178.r002,True
pone.0314629.r001,True
pone.0311029.r001,True
pone.0318303.r001,True
pone.0309489.r002,True
pone.0314135.r002,True
pbio.3003051.r002,True
pone.0316644.r001,True
pone.0313746.r002,True
pone.0313221.r001,True
pone.0312071.r001,True
pone.0311999.r001,True
pone.0311175.r001,True
pone.0314254.r001,True
pgph.0003785.r001,True
pone.0312874.r001,True
pone.0322521.r002,True
pdig.0000587.r002,True
pgen.1011338.r001,True
pone.0323647.r002,True
pone.0320936.r002,True
pgph.0003877.r001,True
pgen.1011361.r001,True
pone.0311695.r001,True
pone.0312824.r001,True
pone.0312465.r001,True
pone.0313490.r001,True
pone.0313311.r001,True
pone.0313548.r001,True
ppat.1012811.r001,True
pone.0314416.r001,True
pntd.0012058.r001,True
pone.0312265.r001,True
pgen.1011453.r002,True
pone.0313788.r002,True
pone.0315444.r001,True
pone.0316339.r001,True
pone.0311534.r001,True
pone.0319754.r002,True
pgph.0004266.r002,True
pbio.3002987.r001,True
pone.0313174.r001,True
pone.0309095.r001,True
pone.0316752.r001,True
pcbi.1012663.r001,True
pone.0309991.r001,True
pone.0318641.r001,True
pgph.0003830.r001,True
pone.0314702.r002,True
pone.0314588.r002,True
pntd.0012383.r002,True
pone.0307126.r001,True
pone.0312102.r001,True
pmed.1004510.r001,True
pone.0314581.r002,True
pcbi.1012646.r001,True
pcbi.1012501.r002,True
pbio.3002911.r002,True
pone.0313293.r001,True
pone.0307420.r001,True
pone.0312201.r001,True
pgen.1011355.r001,True
ppat.1012455.r001,True
pntd.0012817.r001,True
pone.0313587.r001,True
pone.0312530.r001,True
pone.0311608.r001,True
ppat.1012705.r001,True
pone.0310330.r001,True
pone.0313019.r001,True
pgph.0003059.r002,True
pntd.0012589.r001,True
pone.0312285.r001,True
pone.0320502.r002,True
pone.0315137.r001,True
pone.0309041.r001,True
pgen.1011485.r002,True
pcbi.1012902.r002,True
pone.0315900.r001,True
pone.0316389.r002,True
pone.0316047.r001,True
pone.0310822.r001,True
pone.0316565.r001,True
pone.0316489.r001,True
pone.0316091.r002,True
pone.0307622.r002,True
pgph.0003843.r002,True
pone.0312782.r001,True
pone.0311524.r001,True
pone.0314477.r001,True
pcbi.1012143.r001,True
pone.0311147.r001,True
ppat.1012919.r001,True
ppat.1012715.r001,True
pone.0315939.r002,True
pone.0316117.r001,True
pntd.0012752.r001,True
pone.0323203.r002,True
pone.0312419.r001,True
pone.0311735.r002,True
pone.0314595.r001,True
pone.0314395.r001,True
pone.0317374.r001,True
pone.0310971.r001,True
pone.0315899.r001,True
pbio.3003053.r002,True
pone.0310811.r001,True
pone.0312804.r001,True
pone.0313913.r001,True
pone.0319467.r002,True
pone.0312837.r001,True
pbio.3003057.r002,True
pone.0311954.r001,True
pone.0316196.r001,True
pone.0312490.r001,True
pbio.3002863.r002,True
pone.0311266.r001,True
pone.0314022.r001,True
pone.0322186.r002,True
pone.0312002.r001,True
pgph.0004032.r001,True
pbio.3002817.r002,True
pbio.3002986.r001,True
pone.0313527.r001,True
pone.0314958.r001,True
pone.0310830.r001,True
pcbi.1013086.r002,True
pone.0314100.r001,True
pgph.0003870.r002,True
pone.0321385.r002,True
pone.0316184.r001,True
pone.0323247.r002,True
pone.0320285.r002,True
ppat.1012591.r001,True
pone.0315136.r001,True
pone.0314344.r002,True
pone.0310944.r001,True
pone.0312961.r002,True
pgph.0003773.r001,True
pone.0312796.r001,True
pone.0316187.r001,True
pone.0314698.r001,True
pone.0315010.r001,True
pone.0311494.r001,True
pone.0317936.r002,True
pone.0305026.r001,True
pone.0316615.r001,True
pbio.3003140.r002,True
pone.0312011.r001,True
pone.0313425.r001,True
pone.0316331.r001,True
pone.0312498.r001,True
pone.0316482.r001,True
pone.0302756.r002,True
pgph.0003368.r001,True
pbio.3002915.r002,True
pone.0312752.r001,True
pone.0313919.r001,True
pone.0316619.r001,True
pone.0317485.r001,True
pone.0316248.r001,True
pone.0306436.r001,True
pone.0314862.r001,True
pone.0311168.r001,True
ppat.1013109.r002,True
pone.0317900.r002,True
pcbi.1012553.r001,True
pone.0312112.r001,True
pcbi.1012624.r001,True
pone.0310768.r001,True
pone.0313315.r001,True
pone.0314786.r001,True
pone.0313920.r001,True
pbio.3003105.r002,True
pntd.0012689.r002,True
pgen.1011490.r001,True
pone.0312548.r001,True
pone.0320896.r002,True
pone.0308694.r001,True
ppat.1012759.r001,True
pgen.1011426.r002,True
pone.0310738.r001,True
pone.0313401.r001,True
pone.0312452.r001,True
pone.0312965.r002,True
pone.0312719.r001,True
pone.0312014.r001,True
pone.0314991.r001,True
pntd.0012885.r002,True
pone.0316282.r001,True
pone.0313014.r001,True
pone.0319561.r002,True
pmed.1004468.r002,True
pone.0314207.r001,True
pone.0318514.r002,True
pone.0318573.r002,True
pone.0312188.r001,True
pgph.0003864.r001,True
pone.0315822.r001,True
pwat.0000303.r001,True
pone.0318272.r001,True
pone.0320515.r002,True
pone.0312502.r001,True
pcbi.1012500.r001,True
pone.0312991.r001,True
pone.0313033.r001,True
pone.0313013.r001,True
pone.0321528.r002,True
pone.0314444.r001,True
pone.0315188.r001,True
pone.0314972.r001,True
pone.0319026.r002,True
pone.0323181.r002,True
pone.0302675.r002,True
pone.0315443.r002,True
ppat.1012681.r001,True
pone.0311208.r001,True
pone.0304750.r001,True
pone.0311355.r001,True
pntd.0012325.r001,True
pone.0312783.r001,True
pone.0316672.r001,True
pone.0307357.r002,True
pone.0314361.r001,True
pone.0311366.r001,True
pone.0306845.r001,True
pone.0318908.r002,True
pone.0302912.r001,True
pone.0315216.r001,True
pone.0313271.r001,True
pone.0307458.r002,True
pone.0312004.r001,True
pone.0311765.r001,True
pntd.0012603.r001,True
pone.0314429.r001,True
pone.0319191.r002,True
pone.0315713.r001,True
pone.0324744.r002,True
pone.0319007.r002,True
pone.0315175.r001,True
pone.0312856.r001,True
pone.0318488.r001,True
pntd.0012358.r001,True
pone.0314279.r001,True
pone.0315266.r002,True
pone.0312580.r001,True
pone.0317200.r002,True
pone.0315933.r002,True
pcbi.1013079.r002,True
pgen.1011442.r002,True
pone.0314097.r001,True
pone.0322055.r002,True
pone.0316464.r001,True
pone.0322397.r002,True
pone.0313506.r001,True
pone.0313453.r001,True
pgph.0003515.r001,True
pone.0317276.r001,True
pone.0313582.r001,True
pgph.0003681.r001,True
pone.0313948.r001,True
pone.0313169.r001,True
pone.0311614.r001,True
pone.0322092.r002,True
pone.0309277.r001,True
pone.0318724.r001,True
pone.0312482.r001,True
pone.0315828.r001,True
pntd.0012408.r001,True
pone.0311762.r001,True
pone.0314877.r001,True
pgph.0003827.r001,True
pmed.1004541.r002,True
pone.0315388.r002,True
pone.0317110.r001,True
pcbi.1012867.r002,True
pone.0316554.r001,True
pone.0317988.r002,True
pone.0313428.r001,True
pone.0322059.r002,True
pgph.0004127.r002,True
pone.0319715.r002,True
pgen.1011549.r001,True
pone.0315145.r001,True
pone.0322501.r002,True
pntd.0012737.r001,True
ppat.1012820.r001,True
pgen.1011514.r001,True
pgph.0003844.r001,True
pone.0316940.r001,True
pone.0313637.r001,True
pone.0324335.r002,True
pone.0308729.r001,True
pdig.0000601.r001,True
pone.0318274.r002,True
pgph.0003906.r002,True
pone.0315433.r001,True
pdig.0000745.r002,True
pone.0320186.r002,True
pgph.0003541.r002,True
pone.0313542.r001,True
pone.0316175.r001,True
pone.0318654.r002,True
pone.0314649.r001,True
pone.0317794.r001,True
pone.0312167.r001,True
pone.0316166.r001,True
pone.0314052.r001,True
pone.0313442.r002,True
pone.0312811.r001,True
pone.0312877.r001,True
pbio.3003174.r002,True
ppat.1013049.r002,True
pone.0319998.r002,True
pgph.0004205.r002,True
pone.0314814.r001,True
pone.0314709.r001,True
pone.0318425.r001,True
pcbi.1012198.r001,True
pone.0313257.r001,True
pone.0313036.r001,True
pone.0314031.r001,True
pone.0313172.r001,True
pone.0310677.r001,True
pone.0319669.r002,True
pone.0310639.r002,True
pone.0323713.r002,True
pone.0314093.r002,True
pone.0313620.r001,True
pgph.0004290.r002,True
pone.0317669.r002,True
pone.0317366.r001,True
pone.0314941.r001,True
pgen.1011627.r002,True
pone.0317363.r001,True
pone.0321279.r002,True
ppat.1012861.r001,True
pbio.3003185.r002,True
pdig.0000815.r002,True
pone.0316828.r001,True
pone.0320530.r002,True
pone.0322610.r002,True
pone.0320682.r002,True
ppat.1012742.r001,True
pone.0315704.r001,True
pcbi.1012918.r002,True
pone.0316221.r001,True
pone.0314106.r001,True
pone.0313357.r001,True
pone.0313653.r001,True
pone.0313087.r001,True
pclm.0000480.r001,True
pone.0317202.r001,True
pone.0315757.r001,True
pcbi.1012390.r002,True
pone.0308049.r001,True
pone.0312544.r001,True
pone.0313693.r001,True
pone.0312595.r001,True
pone.0318750.r001,True
pone.0323389.r002,True
pone.0307341.r002,True
ppat.1012451.r001,True
pone.0322857.r002,True
pone.0311854.r001,True
pone.0311795.r001,True
pone.0310691.r001,True
pone.0311085.r001,True
pcbi.1012284.r001,True
pone.0316991.r001,True
pone.0318559.r001,True
pone.0312849.r001,True
pcbi.1012810.r001,True
pcbi.1012692.r001,True
pcbi.1012605.r001,True
pone.0307339.r001,True
pone.0311693.r002,True
pone.0311535.r001,True
pone.0315322.r002,True
pgen.1011597.r001,True
pone.0314092.r001,True
pone.0321090.r002,True
pone.0318814.r002,True
pone.0313263.r001,True
pone.0314151.r001,True
pone.0324541.r002,True
pone.0317935.r001,True
pone.0320724.r002,True
pone.0319265.r002,True
pone.0312820.r001,True
pone.0315408.r002,True
ppat.1012674.r002,True
pone.0311553.r001,True
pone.0317257.r001,True
pcbi.1012755.r001,True
pone.0324699.r002,True
pone.0321536.r002,True
pone.0317682.r002,True
pone.0315280.r001,True
pone.0315889.r001,True
pone.0312522.r001,True
pone.0315086.r001,True
pone.0314792.r001,True
pone.0320558.r002,True
pone.0317549.r001,True
pone.0311558.r001,True
pntd.0012634.r001,True
pone.0313741.r001,True
pone.0315281.r001,True
pone.0313345.r001,True
pone.0314747.r001,True
pgph.0004241.r002,True
pone.0319196.r002,True
pone.0305022.r001,True
pone.0316086.r002,True
pbio.3003095.r002,True
pone.0319772.r002,True
pone.0314005.r001,True
pone.0317685.r001,True
pone.0317411.r002,True
pone.0314795.r002,True
pone.0316469.r001,True
pone.0317108.r002,True
pgph.0003537.r001,True
pbio.3003094.r002,True
pntd.0012880.r002,True
pone.0312355.r001,True
pone.0308771.r002,True
pone.0308778.r001,True
pgph.0004102.r001,True
pntd.0012801.r001,True
pone.0313775.r001,True
pone.0318992.r002,True
pone.0313872.r001,True
pone.0316765.r001,True
pone.0310903.r001,True
ppat.1012800.r001,True
pone.0313289.r001,True
pone.0318861.r002,True
pbio.3003015.r002,True
pone.0313194.r001,True
pone.0317089.r002,True
pone.0312594.r001,True
pgph.0003943.r002,True
pone.0307729.r001,True
pone.0319925.r002,True
pone.0316798.r001,True
pone.0319424.r002,True
pone.0318726.r002,True
pgen.1011615.r002,True
pgph.0004077.r002,True
pgen.1011584.r002,True
pone.0307013.r001,True
pclm.0000537.r002,True
pone.0315313.r002,True
pone.0313358.r001,True
pone.0312342.r001,True
pone.0315077.r001,True
pgph.0003677.r001,True
pone.0313320.r001,True
pbio.3003038.r002,True
pone.0319407.r002,True
pone.0314059.r001,True
pone.0314856.r001,True
pone.0312576.r001,True
pgph.0004242.r002,True
pone.0313837.r001,True
pone.0299901.r001,True
pone.0313353.r001,True
pone.0317359.r001,True
pone.0316009.r001,True
pone.0312757.r001,True
pone.0319131.r002,True
pone.0314068.r001,True
pone.0312726.r001,True
pone.0319325.r002,True
pone.0316860.r002,True
pone.0319391.r002,True
pone.0315341.r001,True
pone.0302605.r002,True
pone.0314148.r001,True
pone.0306509.r001,True
pone.0314609.r001,True
pone.0314470.r002,True
pone.0322106.r002,True
pone.0315294.r001,True
pone.0318565.r001,True
pone.0314591.r002,True
pone.0312835.r001,True
pone.0314209.r001,True
pone.0314604.r001,True
pone.0314608.r001,True
pmed.1004634.r002,True
pone.0315302.r001,True
ppat.1012773.r002,True
pone.0314173.r001,True
pone.0314662.r001,True
pone.0313329.r001,True
pone.0313625.r001,True
pone.0313411.r001,True
pbio.3002943.r002,True
pdig.0000694.r001,True
pone.0314545.r001,True
pgen.1011657.r002,True
pone.0324098.r002,True
pgph.0004353.r002,True
pone.0313651.r001,True
pdig.0000818.r002,True
pmed.1004570.r002,True
pcbi.1012318.r001,True
pbio.3003193.r002,True
pone.0316081.r001,True
pgen.1011567.r001,True
pgen.1011521.r001,True
pone.0316007.r001,True
pone.0303002.r001,True
pone.0312314.r001,True
pone.0323390.r002,True
pone.0318456.r002,True
ppat.1012502.r001,True
pone.0312568.r001,True
pone.0305680.r001,True
pone.0318322.r002,True
ppat.1012883.r001,True
pone.0313926.r001,True
pone.0302769.r001,True
pstr.0000156.r001,True
pone.0315093.r002,True
pone.0313696.r001,True
pone.0303920.r001,True
ppat.1012434.r001,True
pdig.0000780.r002,True
pone.0308680.r001,True
pntd.0012966.r002,True
pcbi.1012709.r001,True
pone.0315865.r001,True
pone.0314136.r001,True
pone.0313397.r001,True
ppat.1012743.r001,True
pone.0319657.r002,True
pone.0318800.r002,True
pone.0313638.r001,True
pone.0319251.r002,True
pone.0312992.r001,True
pone.0319336.r002,True
pone.0318237.r002,True
pone.0318030.r002,True
pone.0321492.r002,True
pone.0322891.r002,True
pone.0311805.r001,True
pone.0316390.r001,True
pone.0321156.r002,True
pone.0318874.r002,True
pone.0319016.r002,True
pone.0314706.r001,True
pone.0313089.r002,True
pgph.0004259.r002,True
pone.0318190.r001,True
pone.0318091.r002,True
pone.0316800.r001,True
pone.0313887.r001,True
pone.0321680.r002,True
pone.0305803.r001,True
pclm.0000523.r001,True
pone.0312833.r001,True
pone.0314854.r001,True
pone.0309630.r001,True
pone.0302114.r002,True
pone.0306960.r002,True
pone.0308597.r001,True
pone.0308768.r001,True
pcbi.1012846.r002,True
pbio.3003025.r001,True
pone.0316917.r001,True
pone.0313753.r001,True
pone.0320919.r002,True
pgen.1011532.r001,True
pone.0314555.r001,True
pcbi.1012638.r001,True
pgph.0004544.r002,True
pone.0314405.r002,True
pone.0313095.r001,True
pone.0309184.r001,True
pone.0310577.r001,True
pone.0312698.r001,True
pone.0315827.r001,True
pone.0312797.r001,True
pone.0307730.r001,True
pone.0318872.r002,True
pgen.1011575.r002,True
pone.0320136.r002,True
pone.0315400.r001,True
pntd.0012783.r001,True
pone.0320851.r002,True
pone.0315662.r002,True
pone.0317221.r002,True
pone.0322024.r002,True
pone.0313980.r001,True
pone.0315668.r001,True
pone.0313881.r002,True
pone.0315131.r001,True
pone.0322989.r002,True
pone.0308060.r001,True
pone.0318344.r002,True
pone.0316164.r001,True
pone.0315543.r001,True
pone.0313325.r001,True
pone.0314725.r001,True
pone.0306732.r001,True
pone.0315296.r001,True
pntd.0012446.r001,True
pone.0313895.r001,True
pcbi.1013014.r002,True
pone.0316384.r001,True
pone.0314989.r001,True
pmed.1004553.r002,True
pone.0312993.r001,True
pone.0304752.r002,True
pone.0314049.r001,True
pone.0313578.r001,True
pone.0317577.r001,True
pone.0312690.r001,True
ppat.1012849.r001,True
pone.0315420.r001,True
pone.0314676.r002,True
pdig.0000727.r002,True
pgph.0003839.r002,True
pone.0323460.r002,True
pone.0318653.r001,True
pone.0314556.r001,True
pone.0316996.r001,True
pone.0313163.r001,True
ppat.1012791.r001,True
pntd.0012674.r001,True
pone.0315857.r001,True
pone.0311752.r001,True
pone.0321750.r002,True
pone.0312855.r001,True
pmed.1004592.r002,True
pone.0319200.r002,True
pcbi.1012661.r001,True
pone.0312935.r001,True
pone.0318395.r001,True
pbio.3003180.r002,True
ppat.1012757.r001,True
pone.0319194.r002,True
pone.0322341.r002,True
pone.0313906.r001,True
pone.0319712.r002,True
pone.0316168.r001,True
pone.0307358.r001,True
pone.0312039.r001,True
pone.0318159.r002,True
pbio.3003104.r002,True
pgen.1011577.r001,True
pone.0316378.r001,True
pone.0314460.r001,True
pone.0313787.r001,True
pone.0318348.r001,True
pone.0319015.r001,True
pbio.3003096.r002,True
pone.0315920.r001,True
pone.0321534.r002,True
pone.0325502.r002,True
pone.0315371.r001,True
pone.0315678.r002,True
pone.0315739.r002,True
pone.0315719.r001,True
pone.0314227.r001,True
pone.0317697.r001,True
pone.0320254.r002,True
ppat.1012506.r001,True
ppat.1012886.r001,True
pone.0311977.r001,True
pone.0312996.r001,True
pgen.1011517.r001,True
pone.0316022.r001,True
ppat.1013125.r002,True
pone.0321265.r002,True
pone.0313610.r001,True
pgen.1011711.r002,True
