sub_article_id,LastRound
pone.0317595.r003,True
pone.0317609.r004,True
pone.0319016.r004,True
pone.0324624.r002,True
pone.0317551.r003,True
pone.0320767.r002,True
pone.0317566.r005,True
pone.0317570.r007,True
pone.0317586.r003,True
pone.0320694.r002,True
pone.0317571.r003,True
pone.0317951.r003,True
pone.0319783.r002,True
pone.0313368.r003,True
pone.0317563.r003,True
pone.0317620.r009,True
pone.0317630.r005,True
pone.0317956.r005,True
pone.0320077.r002,True
pone.0321879.r002,True
pone.0319895.r002,True
pone.0320421.r002,True
pone.0317549.r003,True
pone.0317582.r005,True
pone.0318189.r004,True
pone.0321444.r002,True
pgph.0004426.r002,True
pone.0321454.r004,True
pone.0317654.r003,True
pone.0317704.r004,True
pone.0319244.r002,True
pone.0317676.r004,True
pone.0290524.r006,True
pone.0317712.r008,True
pgph.0002664.r006,True
pone.0317682.r004,True
pone.0317658.r004,True
pone.0317710.r003,True
pone.0317700.r005,True
pone.0320943.r002,True
pone.0317693.r003,True
pone.0317692.r005,True
pone.0317657.r004,True
pone.0317714.r004,True
pgph.0004312.r006,True
pone.0317655.r005,True
pone.0317715.r004,True
pone.0317674.r006,True
pone.0320583.r004,True
pone.0319977.r004,True
pone.0317685.r003,True
pgph.0004398.r002,True
pone.0318652.r002,True
pone.0317782.r003,True
pone.0318769.r004,True
pone.0317743.r004,True
pone.0320900.r004,True
pone.0318704.r004,True
pone.0318217.r003,True
pone.0317769.r003,True
pone.0319805.r004,True
pone.0317788.r006,True
pone.0317772.r006,True
pone.0313110.r005,True
pone.0317747.r005,True
pone.0319292.r002,True
pone.0317761.r003,True
pone.0307013.r005,True
pone.0317776.r003,True
pone.0323251.r002,True
pone.0317754.r004,True
pone.0317831.r004,True
pone.0317799.r004,True
pone.0318171.r001,True
pone.0318648.r003,True
pgph.0004205.r004,True
pone.0317794.r003,True
pone.0319817.r002,True
pgph.0004469.r002,True
pone.0320185.r002,True
pone.0317821.r004,True
pone.0324105.r004,True
pone.0321024.r002,True
pone.0323204.r002,True
pone.0319177.r002,True
pone.0309490.r002,True
pgph.0003535.r004,True
pone.0317833.r003,True
pone.0317998.r004,True
pone.0317800.r004,True
pone.0321148.r002,True
pone.0317762.r003,True
pone.0320850.r002,True
pone.0317756.r003,True
pone.0317825.r003,True
pone.0306591.r004,True
pgph.0004341.r002,True
pone.0319561.r006,True
pone.0317910.r003,True
pone.0317829.r003,True
pone.0317819.r004,True
pone.0317904.r005,True
pone.0312636.r002,True
pone.0319460.r004,True
pgph.0004285.r002,True
pone.0317909.r003,True
pone.0311449.r002,True
pone.0317834.r004,True
pone.0321773.r002,True
pone.0317841.r004,True
pone.0318294.r003,True
pone.0317839.r003,True
pone.0317845.r005,True
pone.0317894.r003,True
pone.0317908.r003,True
pone.0322047.r002,True
pone.0323726.r002,True
pone.0318272.r005,True
pgph.0003493.r004,True
pone.0320689.r002,True
pone.0320128.r004,True
pone.0322147.r004,True
pone.0310613.r002,True
pgph.0004266.r006,True
pone.0305787.r003,True
pone.0317925.r004,True
pone.0311271.r004,True
pdig.0000745.r004,True
pone.0318031.r005,True
pone.0318015.r003,True
pone.0318026.r003,True
pone.0318751.r004,True
pone.0317883.r006,True
pgph.0004218.r004,True
pgph.0004274.r008,True
pone.0317955.r003,True
pone.0317965.r003,True
pone.0318016.r003,True
pone.0320253.r004,True
pone.0321775.r006,True
pone.0317917.r004,True
pone.0302088.r004,True
pone.0317961.r006,True
pone.0317975.r004,True
pone.0317924.r005,True
pgph.0004470.r002,True
pone.0323271.r002,True
pone.0317994.r004,True
pone.0320558.r004,True
pone.0317914.r003,True
pone.0318030.r004,True
pone.0313898.r001,True
pone.0318034.r004,True
pone.0317960.r003,True
pone.0317886.r005,True
pone.0321167.r002,True
pone.0323530.r002,True
pone.0310586.r002,True
pone.0325060.r002,True
pone.0316936.r004,True
pone.0317983.r003,True
pone.0318018.r007,True
pgph.0003788.r003,True
pone.0317999.r003,True
pclm.0000560.r004,True
pone.0317988.r004,True
pone.0318037.r004,True
pone.0319004.r002,True
pone.0318087.r005,True
pone.0321816.r004,True
pone.0321180.r002,True
pone.0279523.r007,True
pone.0318818.r001,True
pone.0318110.r006,True
pone.0318098.r003,True
pone.0320674.r002,True
pone.0318099.r004,True
pone.0318089.r005,True
pone.0318076.r003,True
pone.0318064.r004,True
pone.0313794.r002,True
pone.0321583.r004,True
pone.0318088.r004,True
pone.0311462.r006,True
pone.0308901.r004,True
pone.0316873.r002,True
pone.0318084.r010,True
pone.0318055.r004,True
pone.0318200.r005,True
pone.0322987.r002,True
pone.0318208.r008,True
pone.0322794.r006,True
pone.0318195.r004,True
pone.0319489.r004,True
pone.0318201.r003,True
pone.0318670.r005,True
pone.0318179.r004,True
pone.0318170.r004,True
pone.0319482.r002,True
pone.0319281.r004,True
pone.0318210.r003,True
pone.0318198.r004,True
pone.0324040.r002,True
pone.0318159.r004,True
pone.0318116.r004,True
pone.0318178.r004,True
pone.0319655.r002,True
pone.0318205.r006,True
pone.0320634.r008,True
pone.0319200.r004,True
pone.0318188.r004,True
pone.0321215.r002,True
pone.0318156.r006,True
pone.0318177.r004,True
pone.0319743.r002,True
pone.0323208.r002,True
pone.0320074.r002,True
pone.0318267.r004,True
pone.0318227.r003,True
pone.0320316.r002,True
pone.0318274.r004,True
pone.0318264.r003,True
pone.0318277.r003,True
pone.0318257.r004,True
pone.0324099.r002,True
pone.0320848.r002,True
pone.0318312.r006,True
pone.0318295.r003,True
pone.0318261.r003,True
pone.0318241.r004,True
pgph.0004241.r006,True
pone.0320953.r002,True
pgph.0004442.r002,True
pone.0318265.r003,True
pone.0318824.r002,True
pone.0318268.r004,True
pone.0320503.r002,True
pone.0320688.r002,True
pone.0319466.r002,True
pone.0318226.r004,True
pone.0319712.r004,True
pone.0318303.r005,True
pone.0319415.r004,True
pone.0318237.r004,True
pone.0321108.r004,True
pone.0318234.r004,True
pdig.0000811.r002,True
pone.0320925.r004,True
pone.0321723.r002,True
pone.0318255.r004,True
pone.0306669.r004,True
pone.0315053.r002,True
pone.0318236.r003,True
pone.0319039.r004,True
pone.0304540.r004,True
pone.0318244.r006,True
pone.0320914.r004,True
pone.0318352.r003,True
pone.0298994.r004,True
pone.0318349.r003,True
pone.0318363.r007,True
pone.0319465.r002,True
pone.0318348.r003,True
pgph.0004525.r002,True
pstr.0000131.r004,True
pone.0318506.r004,True
pgph.0004286.r004,True
pone.0318353.r003,True
pone.0292829.r003,True
pone.0318368.r003,True
pone.0322064.r002,True
pone.0318326.r004,True
pone.0318333.r004,True
pone.0318322.r006,True
pone.0318323.r008,True
pone.0320954.r004,True
pone.0323710.r002,True
pone.0321120.r004,True
pone.0321732.r002,True
pone.0322393.r002,True
pone.0318321.r003,True
pone.0320081.r004,True
pone.0318463.r003,True
pgph.0003437.r006,True
pone.0302605.r006,True
pone.0322847.r002,True
pone.0320523.r002,True
pone.0318429.r008,True
pone.0313900.r004,True
pone.0318438.r006,True
pone.0318428.r006,True
pone.0318424.r006,True
pone.0318456.r006,True
pone.0321400.r002,True
pone.0319762.r002,True
pgph.0003161.r006,True
pone.0318462.r006,True
pone.0303736.r004,True
pone.0318425.r003,True
pone.0319499.r008,True
pone.0307728.r004,True
pone.0318747.r007,True
pone.0315473.r002,True
pone.0318419.r003,True
pone.0318457.r004,True
pone.0305187.r006,True
pone.0322472.r006,True
pone.0318431.r004,True
pone.0318426.r006,True
pone.0312961.r010,True
pone.0318442.r004,True
pone.0318495.r003,True
pdig.0000756.r004,True
pgph.0004259.r004,True
pone.0318488.r003,True
pone.0318523.r004,True
pone.0323175.r002,True
pone.0323778.r002,True
pgph.0003994.r004,True
pone.0322043.r002,True
pone.0318529.r004,True
pone.0322233.r002,True
pone.0318510.r002,True
pone.0318511.r007,True
pone.0318509.r003,True
pgph.0003790.r002,True
pone.0318483.r004,True
pgph.0004323.r004,True
pgph.0004005.r002,True
pone.0316932.r003,True
pone.0318485.r005,True
pone.0321265.r004,True
pone.0318503.r008,True
pone.0320502.r004,True
pone.0318551.r003,True
pone.0318546.r006,True
pone.0322478.r002,True
pone.0318570.r006,True
pone.0319295.r008,True
pone.0320377.r004,True
pone.0318559.r005,True
pone.0319293.r002,True
pone.0318565.r005,True
pone.0319748.r002,True
pone.0314189.r004,True
pone.0302803.r006,True
pone.0322989.r004,True
pone.0318543.r006,True
pone.0318540.r004,True
pone.0319846.r004,True
pone.0318557.r006,True
pone.0306157.r002,True
pone.0318554.r005,True
pone.0318578.r004,True
pone.0318602.r004,True
pgph.0003059.r006,True
pone.0318597.r004,True
pone.0318539.r004,True
pone.0318573.r006,True
pone.0318558.r004,True
pone.0318552.r006,True
pone.0317325.r002,True
pone.0324266.r002,True
pone.0318750.r003,True
pone.0313791.r006,True
pone.0318717.r004,True
pone.0320182.r004,True
pone.0318714.r006,True
pone.0319247.r002,True
pone.0320945.r002,True
pone.0318656.r003,True
pone.0318716.r006,True
pone.0321296.r002,True
pone.0318663.r004,True
pone.0320090.r004,True
pone.0307048.r004,True
pone.0319345.r004,True
pone.0318712.r004,True
pone.0318702.r004,True
pone.0321280.r002,True
pgph.0004322.r004,True
pone.0320336.r002,True
pone.0318694.r003,True
pone.0322692.r002,True
pone.0324821.r002,True
pone.0318666.r004,True
pone.0318711.r004,True
pone.0321021.r002,True
pone.0318744.r006,True
pone.0320691.r004,True
pone.0290053.r008,True
pone.0318697.r004,True
pone.0316052.r002,True
pone.0321499.r004,True
pone.0318773.r006,True
pone.0313365.r004,True
pone.0318726.r006,True
pone.0325649.r002,True
pone.0320228.r004,True
pone.0318732.r003,True
pone.0318778.r003,True
pone.0322291.r002,True
pone.0318772.r003,True
pone.0318812.r006,True
pone.0323305.r002,True
pone.0319874.r002,True
pone.0318727.r004,True
pone.0318787.r004,True
pone.0321975.r002,True
pone.0318814.r004,True
pone.0319423.r004,True
pone.0321680.r006,True
pone.0318806.r004,True
pone.0318800.r004,True
pone.0318754.r004,True
pone.0318779.r003,True
pone.0318780.r003,True
pone.0302666.r006,True
pone.0318775.r003,True
pone.0319217.r006,True
pgph.0004420.r004,True
pone.0318724.r005,True
pone.0319085.r004,True
pone.0321783.r004,True
pone.0318785.r008,True
pone.0323327.r002,True
pone.0324734.r002,True
pone.0318811.r004,True
pone.0318783.r004,True
pone.0318874.r006,True
pone.0319015.r007,True
pone.0318858.r004,True
pone.0318877.r003,True
pone.0322203.r002,True
pone.0322176.r002,True
pone.0313385.r004,True
pone.0318835.r004,True
pone.0318861.r006,True
pone.0318870.r004,True
pone.0321619.r002,True
pone.0324645.r002,True
pone.0318873.r005,True
pone.0319896.r006,True
pone.0318857.r004,True
pone.0321685.r002,True
pone.0318836.r006,True
pone.0319900.r004,True
pone.0320630.r002,True
pone.0323875.r004,True
pone.0318849.r002,True
pone.0318833.r003,True
pgph.0004282.r004,True
pdig.0000766.r006,True
pone.0318891.r004,True
pone.0318934.r004,True
pone.0318885.r004,True
pone.0318887.r003,True
pone.0300076.r002,True
pone.0318908.r008,True
pone.0321528.r004,True
pone.0318924.r003,True
pone.0318886.r004,True
pone.0319602.r004,True
pone.0319219.r004,True
pone.0318954.r004,True
pone.0318936.r004,True
pone.0318955.r004,True
pone.0318929.r003,True
pgph.0004419.r004,True
pone.0318890.r004,True
pone.0319663.r004,True
pone.0319024.r004,True
pone.0324167.r002,True
pone.0319043.r004,True
pone.0319006.r004,True
pone.0318999.r004,True
pone.0319009.r004,True
pone.0319020.r002,True
pone.0318972.r004,True
pone.0319042.r004,True
pone.0321628.r004,True
pgph.0003923.r006,True
pone.0319048.r004,True
pone.0318992.r006,True
pgph.0004049.r002,True
pone.0321294.r002,True
pone.0321071.r002,True
pone.0319033.r006,True
pone.0319036.r004,True
pone.0316974.r002,True
pone.0312920.r002,True
pone.0319051.r004,True
pone.0319013.r004,True
pone.0308200.r006,True
pgph.0004089.r004,True
pone.0320193.r004,True
pone.0319086.r004,True
pone.0319130.r004,True
pone.0319131.r010,True
pgph.0004289.r004,True
pone.0309254.r004,True
pone.0322723.r002,True
pone.0319100.r003,True
pone.0319099.r004,True
pone.0321655.r004,True
pone.0319098.r004,True
pone.0320139.r002,True
pone.0320141.r002,True
pone.0308586.r006,True
pdig.0000813.r004,True
pgph.0004418.r002,True
pone.0319523.r004,True
pone.0319071.r004,True
pone.0321743.r004,True
pone.0321978.r004,True
pone.0312788.r002,True
pone.0323408.r002,True
pone.0314837.r004,True
pone.0319102.r008,True
pone.0320760.r002,True
pone.0319583.r004,True
pone.0319981.r004,True
pone.0319196.r006,True
pone.0305150.r004,True
pone.0319151.r004,True
pone.0322497.r004,True
pone.0319211.r004,True
pone.0319641.r004,True
pone.0319172.r006,True
pone.0320439.r004,True
pgph.0004294.r004,True
pone.0319163.r004,True
pone.0320602.r004,True
pone.0319201.r004,True
pone.0319216.r004,True
pone.0319171.r004,True
pone.0312965.r004,True
pone.0320948.r004,True
pone.0319849.r006,True
pgph.0003431.r004,True
pone.0319162.r004,True
pone.0320138.r002,True
pgph.0003987.r004,True
pgph.0003370.r006,True
pone.0302189.r008,True
pone.0322196.r002,True
pone.0322344.r002,True
pone.0319164.r004,True
pone.0322409.r002,True
pone.0319213.r004,True
pone.0319148.r006,True
pone.0321083.r006,True
pone.0307045.r004,True
pone.0319199.r004,True
pone.0319282.r004,True
pone.0319259.r002,True
pone.0319287.r004,True
pgph.0004315.r004,True
pone.0319258.r004,True
pone.0319230.r006,True
pone.0321275.r002,True
pone.0319266.r006,True
pone.0311193.r006,True
pone.0322552.r004,True
pgph.0003664.r004,True
pone.0319252.r004,True
pone.0321897.r006,True
pone.0320347.r004,True
pone.0319253.r004,True
pone.0319261.r004,True
pone.0319237.r004,True
pone.0319242.r004,True
pone.0319270.r004,True
pone.0319265.r006,True
pone.0319246.r010,True
pone.0319269.r006,True
pone.0319336.r004,True
pone.0321399.r004,True
pone.0324465.r002,True
pone.0320050.r004,True
pone.0319354.r004,True
pone.0319343.r004,True
pone.0323473.r002,True
pone.0316698.r008,True
pone.0319458.r004,True
pone.0319467.r006,True
pgph.0004121.r004,True
pone.0316983.r002,True
pone.0319344.r004,True
pone.0307622.r006,True
pone.0312061.r004,True
pone.0320952.r004,True
pone.0319350.r004,True
pone.0319353.r006,True
pone.0319676.r004,True
pone.0319347.r004,True
pone.0322149.r002,True
pone.0319322.r004,True
pone.0319335.r004,True
pone.0320964.r004,True
pone.0319325.r006,True
pone.0319331.r006,True
pgph.0003814.r004,True
pone.0319342.r004,True
pone.0321529.r006,True
pone.0313813.r004,True
pone.0323107.r002,True
pone.0316492.r004,True
pone.0321798.r004,True
pone.0320282.r002,True
pone.0319383.r004,True
pone.0319432.r004,True
pone.0322493.r004,True
pone.0322100.r002,True
pone.0321474.r002,True
pone.0319384.r006,True
pone.0319369.r004,True
pone.0323867.r002,True
pgph.0004353.r006,True
pone.0319385.r004,True
pone.0319407.r006,True
pone.0319411.r004,True
pone.0319420.r004,True
pone.0317076.r002,True
pone.0307353.r004,True
pone.0321420.r002,True
pone.0319478.r002,True
pone.0320938.r004,True
pone.0319495.r006,True
pone.0319510.r004,True
pone.0320065.r004,True
pone.0319988.r006,True
pone.0320797.r002,True
pone.0324011.r004,True
pone.0319500.r010,True
pclm.0000537.r006,True
pone.0306086.r004,True
pone.0319479.r004,True
pone.0322431.r002,True
pone.0319509.r004,True
pone.0319488.r008,True
pone.0321191.r004,True
pone.0319484.r004,True
pone.0311474.r004,True
pone.0320897.r004,True
pone.0326030.r002,True
pone.0305442.r004,True
pone.0319512.r004,True
pone.0319493.r006,True
pone.0319537.r006,True
pone.0319611.r004,True
pone.0319566.r004,True
pone.0321860.r002,True
pone.0322860.r004,True
pone.0319617.r004,True
pone.0316935.r004,True
pstr.0000165.r004,True
pone.0318764.r002,True
pone.0319548.r006,True
pone.0319578.r004,True
pone.0324244.r002,True
pone.0319545.r004,True
pgph.0004329.r004,True
pone.0311473.r002,True
pgph.0003943.r004,True
pone.0319571.r004,True
pone.0319620.r006,True
pone.0324974.r004,True
pone.0319568.r008,True
pgph.0004246.r004,True
pone.0309855.r004,True
pstr.0000174.r002,True
pone.0319581.r004,True
pone.0319609.r004,True
pone.0321300.r004,True
pone.0319610.r004,True
pdig.0000793.r004,True
pone.0319688.r004,True
pone.0319653.r004,True
pone.0320991.r012,True
pone.0319664.r004,True
pone.0319639.r008,True
pone.0321984.r004,True
pone.0319689.r004,True
pone.0319715.r008,True
pone.0320538.r004,True
pone.0319674.r004,True
pone.0319701.r006,True
pone.0313031.r008,True
pone.0319686.r004,True
pone.0319661.r004,True
pone.0325653.r002,True
pone.0319647.r004,True
pone.0319781.r004,True
pone.0319666.r006,True
pone.0319685.r004,True
pone.0319650.r006,True
pone.0319675.r004,True
pone.0323912.r002,True
pone.0319659.r004,True
pone.0319657.r006,True
pone.0319643.r006,True
pone.0324990.r002,True
pone.0322287.r002,True
pone.0319756.r004,True
pone.0306950.r004,True
pone.0321941.r002,True
pone.0319739.r004,True
pone.0322697.r002,True
pwat.0000345.r002,True
pone.0320585.r002,True
pone.0320773.r004,True
pone.0319986.r004,True
pone.0322536.r002,True
pone.0319734.r008,True
pdig.0000776.r010,True
pgph.0004344.r002,True
pone.0314889.r002,True
pone.0319760.r004,True
pone.0321199.r004,True
pone.0319754.r004,True
pone.0322410.r004,True
pgph.0004343.r004,True
pone.0311714.r004,True
pone.0319736.r004,True
pone.0319758.r006,True
pone.0321424.r004,True
pone.0298782.r006,True
pone.0319917.r004,True
pone.0323601.r002,True
pone.0319832.r004,True
pgph.0004577.r002,True
pone.0319824.r008,True
pone.0319787.r006,True
pone.0309577.r004,True
pone.0320702.r004,True
pone.0320560.r002,True
pone.0323943.r004,True
pone.0326023.r002,True
pone.0319801.r004,True
pone.0321653.r004,True
pone.0319807.r004,True
pone.0319796.r004,True
pone.0319843.r004,True
pone.0319798.r008,True
pdig.0000780.r004,True
pone.0319802.r004,True
pgph.0004262.r004,True
pone.0319845.r004,True
pone.0320451.r004,True
pone.0319772.r004,True
pone.0319835.r008,True
pone.0319928.r006,True
pone.0319937.r004,True
pgph.0004358.r004,True
pgph.0003983.r002,True
pone.0320584.r004,True
pone.0322332.r002,True
pone.0321625.r002,True
pone.0319909.r004,True
pone.0320118.r004,True
pone.0319865.r004,True
pone.0319919.r004,True
pone.0319906.r004,True
pone.0319915.r006,True
pone.0319951.r004,True
pone.0321092.r004,True
pone.0323712.r004,True
pone.0323200.r002,True
pone.0319932.r004,True
pgph.0003606.r002,True
pone.0323467.r002,True
pone.0319936.r004,True
pone.0319955.r006,True
pone.0320314.r004,True
pone.0322454.r004,True
pone.0319853.r012,True
pone.0319925.r004,True
pone.0319948.r008,True
pone.0319856.r006,True
pone.0322181.r002,True
pone.0321093.r002,True
pone.0320019.r006,True
pone.0325276.r004,True
pone.0319972.r004,True
pone.0319996.r006,True
pone.0311459.r004,True
pone.0319983.r004,True
pone.0321536.r004,True
pone.0319985.r004,True
pone.0320003.r004,True
pone.0319992.r004,True
pone.0321818.r002,True
pone.0319982.r006,True
pone.0320002.r004,True
pone.0320004.r002,True
pone.0320008.r006,True
pone.0319998.r004,True
pone.0322902.r002,True
pone.0320147.r004,True
pone.0323727.r004,True
pone.0315555.r002,True
pone.0322939.r004,True
pone.0304922.r006,True
pone.0320402.r004,True
pone.0303918.r006,True
pone.0320086.r004,True
pone.0320043.r004,True
pone.0320678.r002,True
pone.0320040.r008,True
pone.0310341.r006,True
pone.0323936.r004,True
pone.0320042.r004,True
pone.0320061.r008,True
pone.0322869.r004,True
pone.0309849.r004,True
pone.0314184.r004,True
pone.0320058.r006,True
pone.0320039.r004,True
pone.0314252.r004,True
pone.0320858.r004,True
pone.0324675.r002,True
pone.0320069.r004,True
pone.0321253.r004,True
pone.0320161.r006,True
pone.0320133.r004,True
pone.0320160.r004,True
pone.0320156.r004,True
pone.0320204.r004,True
pone.0320144.r004,True
pone.0322012.r006,True
pone.0320153.r002,True
pone.0320159.r004,True
pone.0320119.r004,True
pone.0322516.r004,True
pgph.0004468.r004,True
pone.0320186.r004,True
pone.0321254.r008,True
pgph.0003344.r006,True
pone.0320213.r008,True
pone.0324019.r004,True
pone.0321213.r002,True
pone.0320216.r004,True
pdig.0000789.r004,True
pone.0320254.r004,True
pone.0320227.r004,True
pone.0320258.r004,True
pone.0320240.r004,True
pone.0320256.r004,True
pone.0320196.r004,True
pone.0320257.r006,True
pone.0320244.r004,True
pone.0320250.r004,True
pone.0323641.r002,True
pone.0320264.r004,True
pone.0320246.r004,True
pone.0320233.r004,True
pone.0320707.r008,True
pdig.0000790.r004,True
pone.0320181.r004,True
pone.0320430.r004,True
pone.0301404.r006,True
pone.0320200.r004,True
pone.0320180.r004,True
pone.0320184.r004,True
pwat.0000361.r002,True
pone.0320292.r010,True
pone.0325333.r002,True
pone.0320312.r004,True
pone.0320285.r006,True
pone.0320287.r004,True
pone.0320364.r006,True
pone.0320295.r002,True
pgph.0004145.r006,True
pone.0324947.r004,True
pone.0320322.r004,True
pone.0320350.r004,True
pone.0324058.r002,True
pone.0320301.r004,True
pone.0320365.r006,True
pone.0323893.r002,True
pone.0320296.r004,True
pgph.0003562.r004,True
pone.0320371.r004,True
pdig.0000682.r004,True
pone.0320376.r004,True
pone.0320356.r006,True
pone.0320354.r006,True
pone.0320359.r004,True
pone.0321034.r004,True
pone.0322992.r002,True
pone.0320375.r006,True
pone.0320304.r004,True
pone.0320380.r006,True
pone.0320309.r004,True
pone.0320366.r004,True
pone.0321566.r004,True
pone.0320919.r004,True
pone.0320305.r004,True
pone.0320306.r006,True
pone.0306156.r010,True
pone.0320438.r006,True
pone.0320443.r004,True
pone.0323343.r002,True
pone.0320405.r006,True
pgph.0004386.r004,True
pone.0320442.r004,True
pone.0320415.r004,True
pone.0320595.r004,True
pone.0320414.r004,True
pone.0320466.r010,True
pone.0320422.r006,True
pone.0322450.r006,True
pone.0320444.r004,True
pone.0320397.r008,True
pone.0320448.r006,True
pone.0312918.r004,True
pone.0323414.r002,True
pone.0302114.r006,True
pone.0322529.r004,True
pone.0320799.r004,True
pone.0320486.r004,True
pdig.0000795.r006,True
pone.0320494.r004,True
pone.0321483.r002,True
pone.0322235.r006,True
pone.0320491.r006,True
pone.0320490.r004,True
pgph.0003196.r004,True
pone.0320512.r006,True
pone.0320488.r004,True
pone.0316925.r004,True
pone.0312656.r004,True
pone.0320497.r004,True
pone.0311647.r008,True
pone.0320515.r006,True
pone.0325097.r004,True
pone.0320509.r004,True
pdig.0000586.r004,True
pone.0320929.r004,True
pone.0323290.r004,True
pone.0321962.r004,True
pone.0322862.r002,True
pone.0322412.r002,True
pone.0320564.r004,True
pone.0320581.r004,True
pone.0320571.r004,True
pone.0315148.r004,True
pone.0307347.r006,True
pone.0320575.r006,True
pone.0320568.r004,True
pone.0323826.r002,True
pone.0320579.r004,True
pone.0321506.r002,True
pone.0321922.r002,True
pone.0320592.r004,True
pone.0320598.r004,True
pdig.0000868.r002,True
pone.0320574.r004,True
pone.0322625.r004,True
pone.0321612.r004,True
pone.0321084.r004,True
pone.0320636.r004,True
pone.0320675.r006,True
pone.0320706.r004,True
pone.0320677.r004,True
pone.0320669.r006,True
pone.0321365.r004,True
pone.0321075.r004,True
pone.0324007.r002,True
pone.0320697.r006,True
pone.0321258.r008,True
pone.0320667.r004,True
pone.0321567.r002,True
pone.0320663.r004,True
pone.0320657.r004,True
pone.0323599.r004,True
pone.0320637.r004,True
pone.0320682.r004,True
pone.0320686.r004,True
pone.0320659.r004,True
pone.0322785.r002,True
pgph.0003775.r002,True
pone.0323005.r002,True
pone.0320680.r004,True
pone.0322217.r002,True
pone.0320664.r004,True
pone.0320656.r008,True
pone.0320795.r010,True
pdig.0000844.r002,True
pone.0320725.r004,True
pone.0320742.r004,True
pone.0320792.r004,True
pone.0316065.r002,True
pone.0320772.r004,True
pone.0323426.r004,True
pone.0320788.r004,True
pone.0320766.r004,True
pone.0323679.r004,True
pone.0320817.r004,True
pone.0321557.r006,True
pgph.0003759.r006,True
pone.0320722.r004,True
pone.0320720.r006,True
pone.0320768.r006,True
pone.0322626.r002,True
pone.0315443.r006,True
pone.0321385.r004,True
pone.0320738.r004,True
pone.0320771.r004,True
pone.0321762.r004,True
pone.0320804.r004,True
pone.0320810.r006,True
pone.0320724.r006,True
pone.0320746.r004,True
pone.0320754.r002,True
pone.0320756.r004,True
pone.0321028.r004,True
pone.0325793.r002,True
pone.0322792.r002,True
pone.0320729.r004,True
pone.0320759.r002,True
pone.0311634.r004,True
pone.0323427.r002,True
pone.0324713.r006,True
pone.0320833.r006,True
pone.0320856.r006,True
pgph.0004509.r004,True
pone.0320838.r004,True
pone.0320876.r008,True
pone.0323571.r002,True
pone.0320880.r006,True
pgph.0003981.r004,True
pone.0320851.r004,True
pone.0324332.r006,True
pone.0320867.r004,True
pone.0307010.r004,True
pone.0318897.r002,True
pone.0323889.r002,True
pone.0320864.r004,True
pone.0320839.r006,True
pone.0322338.r004,True
pone.0324991.r002,True
pone.0323894.r004,True
pone.0324729.r002,True
pone.0323844.r004,True
pgph.0004622.r004,True
pone.0320849.r012,True
pone.0323165.r008,True
pone.0320841.r006,True
pone.0320869.r004,True
pone.0320859.r008,True
pone.0317071.r004,True
pone.0320845.r004,True
pone.0322518.r002,True
pone.0320956.r004,True
pone.0313720.r004,True
pone.0320937.r004,True
pone.0320939.r004,True
pone.0320921.r004,True
pgph.0004256.r004,True
pone.0324628.r002,True
pone.0313371.r004,True
pone.0320917.r004,True
pone.0321376.r004,True
pone.0320896.r006,True
pone.0321074.r004,True
pone.0320970.r006,True
pone.0320936.r004,True
pone.0323250.r004,True
pone.0320949.r006,True
pone.0321721.r006,True
pone.0320916.r004,True
pone.0321008.r004,True
pone.0321020.r004,True
pone.0321026.r004,True
pone.0321624.r004,True
pone.0324634.r002,True
pdig.0000808.r004,True
pone.0322502.r004,True
pone.0321047.r004,True
pone.0320983.r006,True
pone.0320990.r004,True
pone.0321037.r006,True
pone.0321015.r006,True
pone.0321013.r004,True
pone.0323056.r004,True
pone.0323329.r002,True
pone.0323918.r004,True
pone.0321942.r003,True
pone.0307785.r010,True
pone.0321586.r004,True
pone.0323600.r004,True
pone.0321090.r006,True
pone.0321130.r004,True
pone.0321129.r004,True
pone.0321289.r004,True
pone.0321073.r004,True
pone.0321961.r004,True
pone.0323876.r004,True
pone.0321078.r004,True
pone.0321131.r004,True
pone.0321135.r004,True
pone.0321128.r004,True
pone.0321140.r004,True
pone.0321126.r004,True
pgph.0004521.r004,True
pone.0321182.r004,True
pone.0321088.r004,True
pone.0323135.r002,True
pone.0321119.r012,True
pone.0321185.r008,True
pone.0321217.r004,True
pone.0321055.r004,True
pclm.0000398.r006,True
pone.0321197.r004,True
pone.0321206.r006,True
pone.0321176.r008,True
pone.0321069.r006,True
pone.0315256.r006,True
pone.0321187.r004,True
pone.0321203.r004,True
pone.0321102.r004,True
pdig.0000835.r004,True
pone.0324541.r004,True
pone.0321056.r004,True
pone.0321397.r008,True
pone.0321196.r008,True
pone.0321059.r004,True
pone.0321136.r004,True
pone.0323704.r002,True
pone.0321107.r004,True
pone.0321188.r002,True
pone.0321791.r004,True
pone.0321183.r004,True
pone.0321064.r006,True
pone.0321087.r004,True
pone.0321282.r010,True
pone.0321279.r006,True
pone.0321178.r004,True
pone.0312654.r006,True
pone.0321316.r004,True
pone.0325037.r004,True
pone.0322704.r002,True
pone.0315241.r008,True
pone.0321250.r006,True
pone.0321248.r004,True
pone.0321321.r006,True
pone.0321310.r004,True
pone.0324175.r002,True
pone.0323311.r002,True
pone.0321192.r004,True
pone.0313464.r004,True
pone.0321730.r006,True
pone.0321295.r004,True
pone.0322057.r004,True
pone.0321996.r004,True
