pmid,pmc,File,doi,publisher-id,pii,sici,manuscript,other,coden
17372798,PMC1829427,PMC001xxxxxx/PMC1829427.xml,10.1007/s11606-007-0107-6,107,,,,,
17372802,PMC1829428,PMC001xxxxxx/PMC1829428.xml,10.1007/s11606-007-0108-5,108,,,,,
17372791,PMC1829429,PMC001xxxxxx/PMC1829429.xml,10.1007/s11606-007-0124-5,124,,,,,
17372803,PMC1829430,PMC001xxxxxx/PMC1829430.xml,10.1007/s11606-007-0125-4,125,,,,,
17372800,PMC1829431,PMC001xxxxxx/PMC1829431.xml,10.1007/s11606-007-0127-2,127,,,,,
17372804,PMC1829432,PMC001xxxxxx/PMC1829432.xml,10.1007/s11606-007-0128-1,128,,,,,
17372805,PMC1829433,PMC001xxxxxx/PMC1829433.xml,10.1007/s11606-007-0129-0,129,,,,,
17372794,PMC1829434,PMC001xxxxxx/PMC1829434.xml,10.1007/s11606-007-0130-7,130,,,,,
17372808,PMC1829435,PMC001xxxxxx/PMC1829435.xml,10.1007/s11606-007-0131-6,131,,,,,
17372811,PMC1829436,PMC001xxxxxx/PMC1829436.xml,10.1007/s11606-007-0132-5,132,,,,,
17372801,PMC1829437,PMC001xxxxxx/PMC1829437.xml,10.1007/s11606-007-0135-2,135,,,,,
17372792,PMC1829438,PMC001xxxxxx/PMC1829438.xml,10.1007/s11606-007-0139-y,139,,,,,
17372793,PMC1829439,PMC001xxxxxx/PMC1829439.xml,10.1007/s11606-007-0143-2,143,,,,,
17372810,PMC1829440,PMC001xxxxxx/PMC1829440.xml,10.1007/s11606-007-0145-0,145,,,,,
17372809,PMC1829441,PMC001xxxxxx/PMC1829441.xml,10.1007/s11606-007-0146-z,146,,,,,
17051355,PMC1829442,PMC001xxxxxx/PMC1829442.xml,10.1007/s00431-006-0252-7,252,,,,,
17123109,PMC1829443,PMC001xxxxxx/PMC1829443.xml,10.1007/s00431-006-0365-z,365,,,,,
17392154,PMC1829448,PMC001xxxxxx/PMC1829448.xml,10.2353/ajpath.2007.061088,,,,,,
17241922,PMC1831459,PMC001xxxxxx/PMC1831459.xml,10.1016/j.bbmt.2006.10.031,,S1083-8791(06)00750-6,,,,
17210755,PMC1831533,PMC001xxxxxx/PMC1831533.xml,10.1677/joe.1.06898,JOE106898,,,,,
15074631,PMC1831546,PMC001xxxxxx/PMC1831546.xml,10.1186/1751-0147-44-181,1751-0147-44-181,,,,,
15074630,PMC1831547,PMC001xxxxxx/PMC1831547.xml,10.1186/1751-0147-44-171,1751-0147-44-171,,,,,
15074628,PMC1831548,PMC001xxxxxx/PMC1831548.xml,10.1186/1751-0147-44-153,1751-0147-44-153,,,,,
15074629,PMC1831549,PMC001xxxxxx/PMC1831549.xml,10.1186/1751-0147-44-161,1751-0147-44-161,,,,,
14650548,PMC1831551,PMC001xxxxxx/PMC1831551.xml,10.1186/1751-0147-44-97,1751-0147-44-97,,,,,
14650549,PMC1831552,PMC001xxxxxx/PMC1831552.xml,10.1186/1751-0147-44-103,1751-0147-44-103,,,,,
14650546,PMC1831553,PMC001xxxxxx/PMC1831553.xml,10.1186/1751-0147-44-73,1751-0147-44-73,,,,,
14650545,PMC1831554,PMC001xxxxxx/PMC1831554.xml,10.1186/1751-0147-44-63,1751-0147-44-63,,,,,
14650544,PMC1831555,PMC001xxxxxx/PMC1831555.xml,10.1186/1751-0147-44-53,1751-0147-44-53,,,,,
14650543,PMC1831556,PMC001xxxxxx/PMC1831556.xml,10.1186/1751-0147-44-43,1751-0147-44-43,,,,,
14650540,PMC1831557,PMC001xxxxxx/PMC1831557.xml,10.1186/1751-0147-44-1,1751-0147-44-1,,,,,
14650541,PMC1831558,PMC001xxxxxx/PMC1831558.xml,10.1186/1751-0147-44-21,1751-0147-44-21,,,,,
14650542,PMC1831559,PMC001xxxxxx/PMC1831559.xml,10.1186/1751-0147-44-35,1751-0147-44-35,,,,,
15074627,PMC1831560,PMC001xxxxxx/PMC1831560.xml,10.1186/1751-0147-44-145,1751-0147-44-145,,,,,
15074624,PMC1831561,PMC001xxxxxx/PMC1831561.xml,10.1186/1751-0147-44-111,1751-0147-44-111,,,,,
15074626,PMC1831562,PMC001xxxxxx/PMC1831562.xml,10.1186/1751-0147-44-131,1751-0147-44-131,,,,,
15074625,PMC1831563,PMC001xxxxxx/PMC1831563.xml,10.1186/1751-0147-44-121,1751-0147-44-121,,,,,
17460768,PMC1831850,PMC001xxxxxx/PMC1831850.xml,10.1267/ahc.05053,AHC05053,,,,,
17460767,PMC1831851,PMC001xxxxxx/PMC1831851.xml,10.1267/ahc.05054,AHC05054,,,,,
17460766,PMC1831852,PMC001xxxxxx/PMC1831852.xml,10.1267/ahc.05047,AHC05047,,,,,
17460769,PMC1831853,PMC001xxxxxx/PMC1831853.xml,10.1267/ahc.05052,AHC05052,,,,,
17173714,PMC1832140,PMC001xxxxxx/PMC1832140.xml,,PCDv41_06_0025,,,,,
17286197,PMC1832149,PMC001xxxxxx/PMC1832149.xml,10.1007/s11136-006-9157-1,9157,,,,,
17094036,PMC1832150,PMC001xxxxxx/PMC1832150.xml,10.1007/s11064-006-9190-z,9190,,,,,
16944319,PMC1832151,PMC001xxxxxx/PMC1832151.xml,10.1007/s11064-006-9131-x,9131,,,,,
17396161,PMC1838822,PMC001xxxxxx/PMC1838822.xml,,ijmsv04p0098,,,,,
17396159,PMC1838823,PMC001xxxxxx/PMC1838823.xml,,ijmsv04p0083,,,,,
17396160,PMC1838824,PMC001xxxxxx/PMC1838824.xml,,ijmsv04p0094,,,,,
17396158,PMC1838825,PMC001xxxxxx/PMC1838825.xml,,ijmsv04p0072,,,,,
17274836,PMC1839115,PMC001xxxxxx/PMC1839115.xml,10.1186/gb-2007-8-1-101,gb-2007-8-1-101,,,,,
17274839,PMC1839116,PMC001xxxxxx/PMC1839116.xml,10.1186/gb-2007-8-1-102,gb-2007-8-1-102,,,,,
17274840,PMC1839117,PMC001xxxxxx/PMC1839117.xml,10.1186/gb-2007-8-1-202,gb-2007-8-1-202,,,,,
17274837,PMC1839118,PMC001xxxxxx/PMC1839118.xml,10.1186/gb-2007-8-1-301,gb-2007-8-1-301,,,,,
,PMC1839119,PMC001xxxxxx/PMC1839119.xml,10.1186/gb-2007-8-1-401,gb-2007-8-1-401,,,,,
17274841,PMC1839123,PMC001xxxxxx/PMC1839123.xml,10.1186/gb-2007-8-1-201,gb-2007-8-1-201,,,,,
17295037,PMC1839769,PMC001xxxxxx/PMC1839769.xml,10.1007/s00424-007-0217-3,217,,,,,
17372807,PMC1839864,PMC001xxxxxx/PMC1839864.xml,10.1007/s11606-006-0071-6,71,,,,,
17372799,PMC1839865,PMC001xxxxxx/PMC1839865.xml,10.1007/s11606-007-0104-9,104,,,,,
17242890,PMC1839866,PMC001xxxxxx/PMC1839866.xml,10.1007/s00216-006-1071-4,1071,,,,,
17277959,PMC1839867,PMC001xxxxxx/PMC1839867.xml,10.1007/s00403-007-0734-0,734,,,,,
17227689,PMC1847333,PMC001xxxxxx/PMC1847333.xml,10.1016/j.vaccine.2006.11.055,,S0264-410X(06)01251-5,,,,
17123658,PMC1847402,PMC001xxxxxx/PMC1847402.xml,10.1016/j.addr.2006.09.018,S0169-409X(06)00182-7,,,,,
17124551,PMC1847465,PMC001xxxxxx/PMC1847465.xml,10.1007/s10067-006-0450-8,450,,,,,
17497023,PMC1847480,PMC001xxxxxx/PMC1847480.xml,10.1155/2007/25935,,,,,,
17497025,PMC1847481,PMC001xxxxxx/PMC1847481.xml,10.1155/2007/71921,,,,,,
17053855,PMC1847541,PMC001xxxxxx/PMC1847541.xml,10.1007/s10461-006-9169-4,9169,,,,,
17353929,PMC1847941,PMC001xxxxxx/PMC1847941.xml,10.1038/msb4100123,,msb4100123,,,,
17353932,PMC1847943,PMC001xxxxxx/PMC1847943.xml,10.1038/msb4100128,,msb4100128,,,,
17353930,PMC1847944,PMC001xxxxxx/PMC1847944.xml,10.1038/msb4100129,,msb4100129,,,,
17353935,PMC1847945,PMC001xxxxxx/PMC1847945.xml,10.1038/msb4100130,,msb4100130,,,,
17353934,PMC1847946,PMC001xxxxxx/PMC1847946.xml,10.1038/msb4100131,,msb4100131,,,,
17353936,PMC1847947,PMC001xxxxxx/PMC1847947.xml,10.1038/msb4100132,,msb4100132,,,,
17353931,PMC1847948,PMC001xxxxxx/PMC1847948.xml,10.1038/msb4100134,,msb4100134,,,,
17353933,PMC1847949,PMC001xxxxxx/PMC1847949.xml,10.1038/msb4100135,,msb4100135,,,,
17389875,PMC1847950,PMC001xxxxxx/PMC1847950.xml,10.1038/msb4100136,,msb4100136,,,,
17389876,PMC1847951,PMC001xxxxxx/PMC1847951.xml,10.1038/msb4100137,,msb4100137,,,,
17389877,PMC1847952,PMC001xxxxxx/PMC1847952.xml,10.1038/msb4100146,,msb4100146,,,,
17119914,PMC1849422,PMC001xxxxxx/PMC1849422.xml,10.1007/s00125-006-0528-5,528,,,,,
17370078,PMC1849423,PMC001xxxxxx/PMC1849423.xml,10.1007/s00381-007-0303-z,303,,,,,
17023013,PMC1850758,PMC001xxxxxx/PMC1850758.xml,10.1016/j.virol.2006.08.051,S0042-6822(06)00623-4,,,,,
12466134,PMC1850917,PMC001xxxxxx/PMC1850917.xml,,3424,,,,,
17274833,PMC1851379,PMC001xxxxxx/PMC1851379.xml,10.1186/bcr1638,bcr1638,,,,,
17274834,PMC1851388,PMC001xxxxxx/PMC1851388.xml,10.1186/bcr1633,bcr1633,,,,,
17319974,PMC1851390,PMC001xxxxxx/PMC1851390.xml,10.1186/bcr1651,bcr1651,,,,,
17338830,PMC1851396,PMC001xxxxxx/PMC1851396.xml,10.1186/bcr1653,bcr1653,,,,,
17319975,PMC1851399,PMC001xxxxxx/PMC1851399.xml,10.1186/bcr1654,bcr1654,,,,,
17224037,PMC1851400,PMC001xxxxxx/PMC1851400.xml,10.1186/bcr1628,bcr1628,,,,,
17255324,PMC1851853,PMC001xxxxxx/PMC1851853.xml,10.2353/ajpath.2007.060893,,,,,,
17255322,PMC1851867,PMC001xxxxxx/PMC1851867.xml,10.2353/ajpath.2007.060469,,,,,,
16908043,PMC1851928,PMC001xxxxxx/PMC1851928.xml,10.1016/j.virol.2006.07.012,S0042-6822(06)00453-3,,,,,
17156812,PMC1851929,PMC001xxxxxx/PMC1851929.xml,10.1016/j.virol.2006.10.044,S0042-6822(06)00800-2,,,,,
17037569,PMC1851930,PMC001xxxxxx/PMC1851930.xml,10.1007/978-0-387-33012-9_73,73,,,,,
17436133,PMC1852372,PMC001xxxxxx/PMC1852372.xml,10.1007/s11605-006-0017-7,17,,,,,
17436135,PMC1852373,PMC001xxxxxx/PMC1852373.xml,10.1007/s11605-006-0027-5,27,,,,,
17436140,PMC1852374,PMC001xxxxxx/PMC1852374.xml,10.1007/s11605-006-0029-3,29,,,,,
17436137,PMC1852375,PMC001xxxxxx/PMC1852375.xml,10.1007/s11605-006-0031-9,31,,,,,
17436132,PMC1852376,PMC001xxxxxx/PMC1852376.xml,10.1007/s11605-006-0032-8,32,,,,,
17436131,PMC1852377,PMC001xxxxxx/PMC1852377.xml,10.1007/s11605-006-0033-7,33,,,,,
17436129,PMC1852378,PMC001xxxxxx/PMC1852378.xml,10.1007/s11605-006-0037-3,37,,,,,
17436123,PMC1852379,PMC001xxxxxx/PMC1852379.xml,10.1007/s11605-006-0040-8,40,,,,,
17436126,PMC1852380,PMC001xxxxxx/PMC1852380.xml,10.1007/s11605-006-0076-9,76,,,,,
17436141,PMC1852381,PMC001xxxxxx/PMC1852381.xml,10.1007/s11605-006-0077-8,77,,,,,
17436138,PMC1852382,PMC001xxxxxx/PMC1852382.xml,10.1007/s11605-006-0079-6,79,,,,,
17436130,PMC1852383,PMC001xxxxxx/PMC1852383.xml,10.1007/s11605-007-0116-0,116,,,,,
17436136,PMC1852384,PMC001xxxxxx/PMC1852384.xml,10.1007/s11605-007-0117-z,117,,,,,
17436142,PMC1852385,PMC001xxxxxx/PMC1852385.xml,10.1007/s11605-007-0126-y,126,,,,,
17436139,PMC1852386,PMC001xxxxxx/PMC1852386.xml,10.1007/s11605-007-0127-x,127,,,,,
17436127,PMC1852387,PMC001xxxxxx/PMC1852387.xml,10.1007/s11605-007-0128-9,128,,,,,
17436124,PMC1852388,PMC001xxxxxx/PMC1852388.xml,10.1007/s11605-007-0129-8,129,,,,,
17436125,PMC1852389,PMC001xxxxxx/PMC1852389.xml,10.1007/s11605-007-0131-1,131,,,,,
17436134,PMC1852390,PMC001xxxxxx/PMC1852390.xml,10.1007/s11605-007-0132-0,132,,,,,
17436122,PMC1852391,PMC001xxxxxx/PMC1852391.xml,10.1007/s11605-007-0135-x,135,,,,,
27520523,PMC1852392,PMC001xxxxxx/PMC1852392.xml,10.1007/s11605-007-0147-6,147,,,,,
17436128,PMC1852393,PMC001xxxxxx/PMC1852393.xml,10.1007/s11605-007-0091-5,91,,,,,
17436143,PMC1852394,PMC001xxxxxx/PMC1852394.xml,10.1007/s11605-007-0099-x,99,,,,,
17479157,PMC1852396,PMC001xxxxxx/PMC1852396.xml,,ijbsv03p0251,,,,,
17479158,PMC1852397,PMC001xxxxxx/PMC1852397.xml,,ijbsv03p0257,,,,,
17479159,PMC1852398,PMC001xxxxxx/PMC1852398.xml,,ijmsv04p0105,,,,,
17479160,PMC1852399,PMC001xxxxxx/PMC1852399.xml,,ijmsv04p0110,,,,,
17479161,PMC1852400,PMC001xxxxxx/PMC1852400.xml,,ijmsv04p0115,,,,,
17328791,PMC1852405,PMC001xxxxxx/PMC1852405.xml,10.1186/gb-2007-8-2-402,gb-2007-8-2-402,,,,,
17316461,PMC1852408,PMC001xxxxxx/PMC1852408.xml,10.1186/gb-2007-8-2-206,gb-2007-8-2-206,,,,,
17328789,PMC1852413,PMC001xxxxxx/PMC1852413.xml,10.1186/gb-2007-8-2-103,gb-2007-8-2-103,,,,,
17319976,PMC1852417,PMC001xxxxxx/PMC1852417.xml,10.1186/gb-2007-8-2-203,gb-2007-8-2-203,,,,,
17306037,PMC1852420,PMC001xxxxxx/PMC1852420.xml,10.1186/gb-2007-8-2-302,gb-2007-8-2-302,,,,,
17328790,PMC1852422,PMC001xxxxxx/PMC1852422.xml,10.1186/gb-2007-8-2-204,gb-2007-8-2-204,,,,,
17357067,PMC1852721,PMC001xxxxxx/PMC1852721.xml,,44664,,,,,
17497026,PMC1852902,PMC001xxxxxx/PMC1852902.xml,10.1155/2007/80687,,,,,,
17443379,PMC1852903,PMC001xxxxxx/PMC1852903.xml,10.1007/s11606-006-0100-5,100,,,,,
17443382,PMC1852904,PMC001xxxxxx/PMC1852904.xml,10.1007/s11606-006-0102-3,102,,,,,
17443381,PMC1852905,PMC001xxxxxx/PMC1852905.xml,10.1007/s11606-006-0054-7,54,,,,,
17443380,PMC1852906,PMC001xxxxxx/PMC1852906.xml,10.1007/s11606-006-0067-2,67,,,,,
17443372,PMC1852907,PMC001xxxxxx/PMC1852907.xml,10.1007/s11606-006-0074-3,74,,,,,
17443377,PMC1852908,PMC001xxxxxx/PMC1852908.xml,10.1007/s11606-006-0077-0,77,,,,,
17443361,PMC1852909,PMC001xxxxxx/PMC1852909.xml,10.1007/s11606-006-0085-0,85,,,,,
17443378,PMC1852910,PMC001xxxxxx/PMC1852910.xml,10.1007/s11606-006-0089-9,89,,,,,
17443373,PMC1852911,PMC001xxxxxx/PMC1852911.xml,10.1007/s11606-006-0091-2,91,,,,,
17443364,PMC1852912,PMC001xxxxxx/PMC1852912.xml,10.1007/s11606-006-0097-9,97,,,,,
17443374,PMC1852913,PMC001xxxxxx/PMC1852913.xml,10.1007/s11606-007-0103-x,103,,,,,
17443365,PMC1852914,PMC001xxxxxx/PMC1852914.xml,10.1007/s11606-007-0105-8,105,,,,,
17443363,PMC1852915,PMC001xxxxxx/PMC1852915.xml,10.1007/s11606-007-0106-7,106,,,,,
17443366,PMC1852916,PMC001xxxxxx/PMC1852916.xml,10.1007/s11606-007-0134-3,134,,,,,
17370032,PMC1852917,PMC001xxxxxx/PMC1852917.xml,10.1007/s11606-007-0144-1,144,,,,,
17443375,PMC1852918,PMC001xxxxxx/PMC1852918.xml,10.1007/s11606-007-0148-x,148,,,,,
17443369,PMC1852919,PMC001xxxxxx/PMC1852919.xml,10.1007/s11606-007-0150-3,150,,,,,
17443383,PMC1852920,PMC001xxxxxx/PMC1852920.xml,10.1007/s11606-007-0151-2,151,,,,,
17443376,PMC1852921,PMC001xxxxxx/PMC1852921.xml,10.1007/s11606-007-0152-1,152,,,,,
17443370,PMC1852922,PMC001xxxxxx/PMC1852922.xml,10.1007/s11606-007-0154-z,154,,,,,
17354043,PMC1852923,PMC001xxxxxx/PMC1852923.xml,10.1007/s11606-007-0162-z,162,,,,,
17372786,PMC1852924,PMC001xxxxxx/PMC1852924.xml,10.1007/s11606-007-0164-x,164,,,,,
17370030,PMC1852925,PMC001xxxxxx/PMC1852925.xml,10.1007/s11606-007-0170-z,170,,,,,
17464356,PMC1853068,PMC001xxxxxx/PMC1853068.xml,10.1621/nrs.05002,,,,,,
17464357,PMC1853069,PMC001xxxxxx/PMC1853069.xml,10.1621/nrs.05001,,,,,,
17464358,PMC1853070,PMC001xxxxxx/PMC1853070.xml,10.1621/nrs.05003,,,,,,
17443367,PMC1855271,PMC001xxxxxx/PMC1855271.xml,10.1007/s11606-007-0136-1,136,,,,,
17443368,PMC1855272,PMC001xxxxxx/PMC1855272.xml,10.1007/s11606-007-0149-9,149,,,,,
17443371,PMC1855273,PMC001xxxxxx/PMC1855273.xml,10.1007/s11606-007-0159-7,159,,,,,
17443362,PMC1855690,PMC001xxxxxx/PMC1855690.xml,10.1007/s11606-006-0094-z,94,,,,,
17106628,PMC1858602,PMC001xxxxxx/PMC1858602.xml,10.1007/s10286-006-0379-7,379,,,,,
17388949,PMC1859885,PMC001xxxxxx/PMC1859885.xml,10.1111/j.1750-3639.2007.00062.x,BPA062,,,,,
17227474,PMC1859982,PMC001xxxxxx/PMC1859982.xml,10.1111/j.1469-1809.2006.00299.x,,,,,,
16953805,PMC1859983,PMC001xxxxxx/PMC1859983.xml,10.1111/j.1462-5822.2006.00789.x,,,,,,
17388948,PMC1859984,PMC001xxxxxx/PMC1859984.xml,10.1111/j.1750-3639.2007.00061.x,BPA061,,,,,
17284304,PMC1860055,PMC001xxxxxx/PMC1860055.xml,10.1186/ar2100,ar2100,,,,,
17284303,PMC1860056,PMC001xxxxxx/PMC1860056.xml,10.1186/ar2103,ar2103,,,,,
17306036,PMC1860058,PMC001xxxxxx/PMC1860058.xml,10.1186/ar2105,ar2105,,,,,
17306038,PMC1860060,PMC001xxxxxx/PMC1860060.xml,10.1186/ar2107,ar2107,,,,,
17316459,PMC1860063,PMC001xxxxxx/PMC1860063.xml,10.1186/ar2110,ar2110,,,,,
17316462,PMC1860068,PMC001xxxxxx/PMC1860068.xml,10.1186/ar2116,ar2116,,,,,
16216852,PMC1861008,PMC001xxxxxx/PMC1861008.xml,10.1136/hrt.2005.069161,ht69161,,,,,
17187987,PMC1862784,PMC001xxxxxx/PMC1862784.xml,10.1016/j.pep.2006.11.005,,S1046-5928(06)00363-9,,,,
17181777,PMC1865000,PMC001xxxxxx/PMC1865000.xml,10.1111/j.1365-313X.2006.02964.x,,,,,,
17319843,PMC1865003,PMC001xxxxxx/PMC1865003.xml,10.1111/j.1365-313X.2006.03025.x,,,,,,
17505536,PMC1865089,PMC001xxxxxx/PMC1865089.xml,,ijbsv03p0281,,,,,
17505537,PMC1865090,PMC001xxxxxx/PMC1865090.xml,,ijbsv03p0274,,,,,
17505538,PMC1865091,PMC001xxxxxx/PMC1865091.xml,,ijbsv03p0292,,,,,
17505539,PMC1865092,PMC001xxxxxx/PMC1865092.xml,,ijbsv03p0263,,,,,
17098273,PMC1865117,PMC001xxxxxx/PMC1865117.xml,10.1016/j.virol.2006.10.026,S0042-6822(06)00734-3,,,,,
17437023,PMC1865580,PMC001xxxxxx/PMC1865580.xml,10.1038/msb4100138,,msb4100138,,,,
17437024,PMC1865581,PMC001xxxxxx/PMC1865581.xml,10.1038/msb4100139,,msb4100139,,,,
17437025,PMC1865582,PMC001xxxxxx/PMC1865582.xml,10.1038/msb4100140,,msb4100140,,,,
17437026,PMC1865583,PMC001xxxxxx/PMC1865583.xml,10.1038/msb4100141,,msb4100141,,,,
17437027,PMC1865584,PMC001xxxxxx/PMC1865584.xml,10.1038/msb4100142,,msb4100142,,,,
17437028,PMC1865585,PMC001xxxxxx/PMC1865585.xml,10.1038/msb4100143,,msb4100143,,,,
17437029,PMC1865586,PMC001xxxxxx/PMC1865586.xml,10.1038/msb4100144,,msb4100144,,,,
17437030,PMC1865587,PMC001xxxxxx/PMC1865587.xml,10.1038/msb4100145,,msb4100145,,,,
17453049,PMC1865589,PMC001xxxxxx/PMC1865589.xml,10.1038/msb4100149,,msb4100149,,,,
17453048,PMC1865590,PMC001xxxxxx/PMC1865590.xml,10.1038/msb4100152,,msb4100152,,,,
17453277,PMC1866215,PMC001xxxxxx/PMC1866215.xml,10.1007/s00267-006-0018-z,18,,,,,
17494735,PMC1866310,PMC001xxxxxx/PMC1866310.xml,10.1073/pnas.0703039104,6329,,,,,
17485257,PMC1866314,PMC001xxxxxx/PMC1866314.xml,10.1102/1470-7330.2007.0008,ci070008,,,,,
16258152,PMC1867551,PMC001xxxxxx/PMC1867551.xml,,6344,,,,,
17515947,PMC1868077,PMC001xxxxxx/PMC1868077.xml,10.1155/2007/85208,,,,,,
17197043,PMC1868475,PMC001xxxxxx/PMC1868475.xml,10.1016/j.jviromet.2006.11.022,,S0166-0934(06)00406-X,,,,
17401604,PMC1868567,PMC001xxxxxx/PMC1868567.xml,10.1007/s10162-007-0081-z,81,,,,,
17401570,PMC1868652,PMC001xxxxxx/PMC1868652.xml,10.1007/s00401-007-0200-2,200,,,,,
17505558,PMC1868657,PMC001xxxxxx/PMC1868657.xml,,ijmsv04p0131,,,,,
17505559,PMC1868658,PMC001xxxxxx/PMC1868658.xml,,ijmsv04p0140,,,,,
17505560,PMC1868659,PMC001xxxxxx/PMC1868659.xml,,ijmsv04p0124,,,,,
17466083,PMC1868919,PMC001xxxxxx/PMC1868919.xml,10.1186/bcr1670,bcr1670,,,,,
17433116,PMC1868921,PMC001xxxxxx/PMC1868921.xml,10.1186/bcr1663,bcr1663,,,,,
17397520,PMC1868923,PMC001xxxxxx/PMC1868923.xml,10.1186/bcr1662,bcr1662,,,,,
17381824,PMC1868924,PMC001xxxxxx/PMC1868924.xml,10.1186/bcr1661,bcr1661,,,,,
17381827,PMC1868925,PMC001xxxxxx/PMC1868925.xml,10.1186/bcr1659,bcr1659,,,,,
,PMC1868927,PMC001xxxxxx/PMC1868927.xml,10.1186/bcr1652,bcr1652,,,,,
17381825,PMC1868943,PMC001xxxxxx/PMC1868943.xml,10.1186/gb-2007-8-3-403,gb-2007-8-3-403,,,,,
17397522,PMC1868944,PMC001xxxxxx/PMC1868944.xml,10.1186/gb-2007-8-3-208,gb-2007-8-3-208,,,,,
17397521,PMC1868945,PMC001xxxxxx/PMC1868945.xml,10.1186/gb-2007-8-3-104,gb-2007-8-3-104,,,,,
17367545,PMC1868946,PMC001xxxxxx/PMC1868946.xml,10.1186/gb-2007-8-3-209,gb-2007-8-3-209,,,,,
17367543,PMC1868947,PMC001xxxxxx/PMC1868947.xml,10.1186/gb-2007-8-3-207,gb-2007-8-3-207,,,,,
,PMC1871565,PMC001xxxxxx/PMC1871565.xml,,ijic200709,,,,,
17415549,PMC1871609,PMC001xxxxxx/PMC1871609.xml,10.1007/s00125-007-0638-8,638,,,,,
17442571,PMC1871616,PMC001xxxxxx/PMC1871616.xml,10.1016/j.cub.2007.03.062,CURBIO5553,,,,,
17538696,PMC1871693,PMC001xxxxxx/PMC1871693.xml,,medhis5102-219,,,,,
17538697,PMC1871694,PMC001xxxxxx/PMC1871694.xml,,medhis5102-237,,,,,
,PMC1871695,PMC001xxxxxx/PMC1871695.xml,,medhis5102-246,,,,,
17538693,PMC1871696,PMC001xxxxxx/PMC1871696.xml,,medhis5102-165,,,,,
,PMC1871697,PMC001xxxxxx/PMC1871697.xml,,medhis5102-273,,,,,
,PMC1871698,PMC001xxxxxx/PMC1871698.xml,,medhis5102-256,,,,,
,PMC1871699,PMC001xxxxxx/PMC1871699.xml,,medhis5102-274,,,,,
,PMC1871700,PMC001xxxxxx/PMC1871700.xml,,medhis5102-250,,,,,
,PMC1871701,PMC001xxxxxx/PMC1871701.xml,,medhis5102-257,,,,,
,PMC1871702,PMC001xxxxxx/PMC1871702.xml,,medhis5102-266,,,,,
,PMC1871703,PMC001xxxxxx/PMC1871703.xml,,medhis5102-275,,,,,
,PMC1871704,PMC001xxxxxx/PMC1871704.xml,,medhis5102-251,,,,,
,PMC1871705,PMC001xxxxxx/PMC1871705.xml,,medhis5102-260,,,,,
17538695,PMC1871706,PMC001xxxxxx/PMC1871706.xml,,medhis5102-201,,,,,
,PMC1871707,PMC001xxxxxx/PMC1871707.xml,,medhis5102-258,,,,,
,PMC1871708,PMC001xxxxxx/PMC1871708.xml,,medhis5102-267,,,,,
,PMC1871709,PMC001xxxxxx/PMC1871709.xml,,medhis5102-243,,,,,
,PMC1871710,PMC001xxxxxx/PMC1871710.xml,,medhis5102-252,,,,,
,PMC1871711,PMC001xxxxxx/PMC1871711.xml,,medhis5102-261,,,,,
17538692,PMC1871712,PMC001xxxxxx/PMC1871712.xml,,medhis5102-145,,,,,
,PMC1871713,PMC001xxxxxx/PMC1871713.xml,,medhis5102-264a,,,,,
,PMC1871714,PMC001xxxxxx/PMC1871714.xml,,medhis5102-259,,,,,
,PMC1871715,PMC001xxxxxx/PMC1871715.xml,,medhis5102-268,,,,,
,PMC1871716,PMC001xxxxxx/PMC1871716.xml,,medhis5102-253,,,,,
,PMC1871717,PMC001xxxxxx/PMC1871717.xml,,medhis5102-262,,,,,
17538694,PMC1871718,PMC001xxxxxx/PMC1871718.xml,,medhis5102-181,,,,,
,PMC1871719,PMC001xxxxxx/PMC1871719.xml,,medhis5102-271,,,,,
,PMC1871720,PMC001xxxxxx/PMC1871720.xml,,medhis5102-264b,,,,,
,PMC1871721,PMC001xxxxxx/PMC1871721.xml,,medhis5102-269,,,,,
,PMC1871722,PMC001xxxxxx/PMC1871722.xml,,medhis5102-254,,,,,
,PMC1872044,PMC001xxxxxx/PMC1872044.xml,,ijic200711,,,,,
,PMC1872045,PMC001xxxxxx/PMC1872045.xml,,ijic200712,,,,,
16818254,PMC1874166,PMC001xxxxxx/PMC1874166.xml,10.1289/ehp.8061,ehp0114s1-000101,,,,,
16818244,PMC1874167,PMC001xxxxxx/PMC1874167.xml,10.1289/ehp.8050,ehp0114s1-000032,,,,,
16818242,PMC1874168,PMC001xxxxxx/PMC1874168.xml,10.1289/ehp.8048,ehp0114s1-000020,,,,,
16818259,PMC1874169,PMC001xxxxxx/PMC1874169.xml,10.1289/ehp.8067,ehp0114s1-000134,,,,,
16818257,PMC1874170,PMC001xxxxxx/PMC1874170.xml,10.1289/ehp.8064,ehp0114s1-000122,,,,,
16818248,PMC1874171,PMC001xxxxxx/PMC1874171.xml,10.1289/ehp.8055,ehp0114s1-000065,,,,,
16818240,PMC1874172,PMC001xxxxxx/PMC1874172.xml,10.1289/ehp.8045,ehp0114s1-000009,,,,,
16818262,PMC1874173,PMC001xxxxxx/PMC1874173.xml,10.1289/ehp.8134,ehp0114s1-000152,,,,,
16818253,PMC1874174,PMC001xxxxxx/PMC1874174.xml,10.1289/ehp.8060,ehp0114s1-000098,,,,,
16818243,PMC1874175,PMC001xxxxxx/PMC1874175.xml,10.1289/ehp.8049,ehp0114s1-000027,,,,,
