pmid,pmc,publisher-id,doi,File,pii,other,coden,sici,medline,manuscript,pmcid,publisher-manuscript
13669148,PMC2384296,,,PMC002xxxxxx/PMC2384296.xml,,,,,,,,
,PMC2384297,,,PMC002xxxxxx/PMC2384297.xml,,,,,,,,
20476423,PMC2384299,,,PMC002xxxxxx/PMC2384299.xml,,,,,,,,
,PMC2384300,,,PMC002xxxxxx/PMC2384300.xml,,,,,,,,
,PMC2384301,,,PMC002xxxxxx/PMC2384301.xml,,,,,,,,
13669151,PMC2384302,,,PMC002xxxxxx/PMC2384302.xml,,,,,,,,
,PMC2384303,,,PMC002xxxxxx/PMC2384303.xml,,,,,,,,
13669146,PMC2384304,,,PMC002xxxxxx/PMC2384304.xml,,,,,,,,
,PMC2384306,,,PMC002xxxxxx/PMC2384306.xml,,,,,,,,
,PMC2384307,,,PMC002xxxxxx/PMC2384307.xml,,,,,,,,
,PMC2384308,,,PMC002xxxxxx/PMC2384308.xml,,,,,,,,
13669147,PMC2384309,,,PMC002xxxxxx/PMC2384309.xml,,,,,,,,
,PMC2384311,,,PMC002xxxxxx/PMC2384311.xml,,,,,,,,
,PMC2384312,,,PMC002xxxxxx/PMC2384312.xml,,,,,,,,
,PMC2384313,,,PMC002xxxxxx/PMC2384313.xml,,,,,,,,
,PMC2384314,,,PMC002xxxxxx/PMC2384314.xml,,,,,,,,
,PMC2384315,,,PMC002xxxxxx/PMC2384315.xml,,,,,,,,
,PMC2384317,,,PMC002xxxxxx/PMC2384317.xml,,,,,,,,
,PMC2384318,,,PMC002xxxxxx/PMC2384318.xml,,,,,,,,
,PMC2384319,,,PMC002xxxxxx/PMC2384319.xml,,,,,,,,
,PMC2384320,,,PMC002xxxxxx/PMC2384320.xml,,,,,,,,
,PMC2384321,,,PMC002xxxxxx/PMC2384321.xml,,,,,,,,
13669145,PMC2384322,,,PMC002xxxxxx/PMC2384322.xml,,,,,,,,
20476424,PMC2384323,,,PMC002xxxxxx/PMC2384323.xml,,,,,,,,
,PMC2384324,,,PMC002xxxxxx/PMC2384324.xml,,,,,,,,
,PMC2384325,,,PMC002xxxxxx/PMC2384325.xml,,,,,,,,
,PMC2384326,,,PMC002xxxxxx/PMC2384326.xml,,,,,,,,
,PMC2384327,,,PMC002xxxxxx/PMC2384327.xml,,,,,,,,
,PMC2384328,,,PMC002xxxxxx/PMC2384328.xml,,,,,,,,
,PMC2384329,,,PMC002xxxxxx/PMC2384329.xml,,,,,,,,
,PMC2384330,,,PMC002xxxxxx/PMC2384330.xml,,,,,,,,
13669149,PMC2384331,,,PMC002xxxxxx/PMC2384331.xml,,,,,,,,
,PMC2384332,,,PMC002xxxxxx/PMC2384332.xml,,,,,,,,
,PMC2384333,,,PMC002xxxxxx/PMC2384333.xml,,,,,,,,
13669150,PMC2384334,,,PMC002xxxxxx/PMC2384334.xml,,,,,,,,
,PMC2384335,,,PMC002xxxxxx/PMC2384335.xml,,,,,,,,
,PMC2384336,,,PMC002xxxxxx/PMC2384336.xml,,,,,,,,
13824048,PMC2384337,,,PMC002xxxxxx/PMC2384337.xml,,,,,,,,
20476427,PMC2384338,,,PMC002xxxxxx/PMC2384338.xml,,,,,,,,
,PMC2384339,,,PMC002xxxxxx/PMC2384339.xml,,,,,,,,
,PMC2384340,,,PMC002xxxxxx/PMC2384340.xml,,,,,,,,
13803555,PMC2384341,,,PMC002xxxxxx/PMC2384341.xml,,,,,,,,
,PMC2384342,,,PMC002xxxxxx/PMC2384342.xml,,,,,,,,
14417961,PMC2384343,,,PMC002xxxxxx/PMC2384343.xml,,,,,,,,
,PMC2384344,,,PMC002xxxxxx/PMC2384344.xml,,,,,,,,
,PMC2384345,,,PMC002xxxxxx/PMC2384345.xml,,,,,,,,
,PMC2384346,,,PMC002xxxxxx/PMC2384346.xml,,,,,,,,
,PMC2384347,,,PMC002xxxxxx/PMC2384347.xml,,,,,,,,
14419509,PMC2384348,,,PMC002xxxxxx/PMC2384348.xml,,,,,,,,
13807927,PMC2384349,,,PMC002xxxxxx/PMC2384349.xml,,,,,,,,
,PMC2384350,,,PMC002xxxxxx/PMC2384350.xml,,,,,,,,
,PMC2384351,,,PMC002xxxxxx/PMC2384351.xml,,,,,,,,
,PMC2384354,,,PMC002xxxxxx/PMC2384354.xml,,,,,,,,
20476426,PMC2384355,,,PMC002xxxxxx/PMC2384355.xml,,,,,,,,
,PMC2384356,,,PMC002xxxxxx/PMC2384356.xml,,,,,,,,
,PMC2384357,,,PMC002xxxxxx/PMC2384357.xml,,,,,,,,
,PMC2384358,,,PMC002xxxxxx/PMC2384358.xml,,,,,,,,
,PMC2384359,,,PMC002xxxxxx/PMC2384359.xml,,,,,,,,
13828951,PMC2384360,,,PMC002xxxxxx/PMC2384360.xml,,,,,,,,
14437972,PMC2384361,,,PMC002xxxxxx/PMC2384361.xml,,,,,,,,
,PMC2384362,,,PMC002xxxxxx/PMC2384362.xml,,,,,,,,
,PMC2384363,,,PMC002xxxxxx/PMC2384363.xml,,,,,,,,
,PMC2384364,,,PMC002xxxxxx/PMC2384364.xml,,,,,,,,
,PMC2384365,,,PMC002xxxxxx/PMC2384365.xml,,,,,,,,
,PMC2384366,,,PMC002xxxxxx/PMC2384366.xml,,,,,,,,
,PMC2384367,,,PMC002xxxxxx/PMC2384367.xml,,,,,,,,
13817485,PMC2384368,,,PMC002xxxxxx/PMC2384368.xml,,,,,,,,
,PMC2384369,,,PMC002xxxxxx/PMC2384369.xml,,,,,,,,
,PMC2384370,,,PMC002xxxxxx/PMC2384370.xml,,,,,,,,
,PMC2384371,,,PMC002xxxxxx/PMC2384371.xml,,,,,,,,
,PMC2384372,,,PMC002xxxxxx/PMC2384372.xml,,,,,,,,
,PMC2384373,,,PMC002xxxxxx/PMC2384373.xml,,,,,,,,
,PMC2384375,,,PMC002xxxxxx/PMC2384375.xml,,,,,,,,
,PMC2384376,,,PMC002xxxxxx/PMC2384376.xml,,,,,,,,
13845444,PMC2384377,,,PMC002xxxxxx/PMC2384377.xml,,,,,,,,
,PMC2384378,,,PMC002xxxxxx/PMC2384378.xml,,,,,,,,
,PMC2384379,,,PMC002xxxxxx/PMC2384379.xml,,,,,,,,
,PMC2384380,,,PMC002xxxxxx/PMC2384380.xml,,,,,,,,
,PMC2384381,,,PMC002xxxxxx/PMC2384381.xml,,,,,,,,
,PMC2384382,,,PMC002xxxxxx/PMC2384382.xml,,,,,,,,
,PMC2384383,,,PMC002xxxxxx/PMC2384383.xml,,,,,,,,
,PMC2384385,,,PMC002xxxxxx/PMC2384385.xml,,,,,,,,
,PMC2384386,,,PMC002xxxxxx/PMC2384386.xml,,,,,,,,
,PMC2384387,,,PMC002xxxxxx/PMC2384387.xml,,,,,,,,
13763864,PMC2384388,,,PMC002xxxxxx/PMC2384388.xml,,,,,,,,
,PMC2384389,,,PMC002xxxxxx/PMC2384389.xml,,,,,,,,
,PMC2384390,,,PMC002xxxxxx/PMC2384390.xml,,,,,,,,
,PMC2384392,,,PMC002xxxxxx/PMC2384392.xml,,,,,,,,
,PMC2384393,,,PMC002xxxxxx/PMC2384393.xml,,,,,,,,
13691785,PMC2384394,,,PMC002xxxxxx/PMC2384394.xml,,,,,,,,
,PMC2384395,,,PMC002xxxxxx/PMC2384395.xml,,,,,,,,
20476429,PMC2384396,,,PMC002xxxxxx/PMC2384396.xml,,,,,,,,
20476430,PMC2384397,,,PMC002xxxxxx/PMC2384397.xml,,,,,,,,
,PMC2384398,,,PMC002xxxxxx/PMC2384398.xml,,,,,,,,
,PMC2384399,,,PMC002xxxxxx/PMC2384399.xml,,,,,,,,
,PMC2384400,,,PMC002xxxxxx/PMC2384400.xml,,,,,,,,
,PMC2384402,,,PMC002xxxxxx/PMC2384402.xml,,,,,,,,
13774121,PMC2384403,,,PMC002xxxxxx/PMC2384403.xml,,,,,,,,
,PMC2384404,,,PMC002xxxxxx/PMC2384404.xml,,,,,,,,
20476428,PMC2384405,,,PMC002xxxxxx/PMC2384405.xml,,,,,,,,
,PMC2384406,,,PMC002xxxxxx/PMC2384406.xml,,,,,,,,
13739859,PMC2384407,,,PMC002xxxxxx/PMC2384407.xml,,,,,,,,
14447249,PMC2384408,,,PMC002xxxxxx/PMC2384408.xml,,,,,,,,
13752648,PMC2384409,,,PMC002xxxxxx/PMC2384409.xml,,,,,,,,
,PMC2384410,,,PMC002xxxxxx/PMC2384410.xml,,,,,,,,
,PMC2384411,,,PMC002xxxxxx/PMC2384411.xml,,,,,,,,
,PMC2384412,,,PMC002xxxxxx/PMC2384412.xml,,,,,,,,
,PMC2384413,,,PMC002xxxxxx/PMC2384413.xml,,,,,,,,
,PMC2384414,,,PMC002xxxxxx/PMC2384414.xml,,,,,,,,
,PMC2384415,,,PMC002xxxxxx/PMC2384415.xml,,,,,,,,
,PMC2384416,,,PMC002xxxxxx/PMC2384416.xml,,,,,,,,
20476431,PMC2384417,,,PMC002xxxxxx/PMC2384417.xml,,,,,,,,
,PMC2384418,,,PMC002xxxxxx/PMC2384418.xml,,,,,,,,
,PMC2384419,,,PMC002xxxxxx/PMC2384419.xml,,,,,,,,
,PMC2384421,,,PMC002xxxxxx/PMC2384421.xml,,,,,,,,
,PMC2384422,,,PMC002xxxxxx/PMC2384422.xml,,,,,,,,
,PMC2384423,,,PMC002xxxxxx/PMC2384423.xml,,,,,,,,
,PMC2384424,,,PMC002xxxxxx/PMC2384424.xml,,,,,,,,
,PMC2384426,,,PMC002xxxxxx/PMC2384426.xml,,,,,,,,
,PMC2384428,,,PMC002xxxxxx/PMC2384428.xml,,,,,,,,
,PMC2384429,,,PMC002xxxxxx/PMC2384429.xml,,,,,,,,
,PMC2384430,,,PMC002xxxxxx/PMC2384430.xml,,,,,,,,
14177392,PMC2384431,,,PMC002xxxxxx/PMC2384431.xml,,,,,,,,
,PMC2384433,,,PMC002xxxxxx/PMC2384433.xml,,,,,,,,
14177401,PMC2384434,,,PMC002xxxxxx/PMC2384434.xml,,,,,,,,
,PMC2384435,,,PMC002xxxxxx/PMC2384435.xml,,,,,,,,
,PMC2384436,,,PMC002xxxxxx/PMC2384436.xml,,,,,,,,
,PMC2384437,,,PMC002xxxxxx/PMC2384437.xml,,,,,,,,
14177393,PMC2384438,,,PMC002xxxxxx/PMC2384438.xml,,,,,,,,
14177399,PMC2384439,,,PMC002xxxxxx/PMC2384439.xml,,,,,,,,
14177395,PMC2384440,,,PMC002xxxxxx/PMC2384440.xml,,,,,,,,
14177398,PMC2384441,,,PMC002xxxxxx/PMC2384441.xml,,,,,,,,
,PMC2384442,,,PMC002xxxxxx/PMC2384442.xml,,,,,,,,
,PMC2384444,,,PMC002xxxxxx/PMC2384444.xml,,,,,,,,
,PMC2384445,,,PMC002xxxxxx/PMC2384445.xml,,,,,,,,
,PMC2384446,,,PMC002xxxxxx/PMC2384446.xml,,,,,,,,
14177400,PMC2384447,,,PMC002xxxxxx/PMC2384447.xml,,,,,,,,
,PMC2384448,,,PMC002xxxxxx/PMC2384448.xml,,,,,,,,
14177394,PMC2384449,,,PMC002xxxxxx/PMC2384449.xml,,,,,,,,
,PMC2384450,,,PMC002xxxxxx/PMC2384450.xml,,,,,,,,
,PMC2384451,,,PMC002xxxxxx/PMC2384451.xml,,,,,,,,
,PMC2384452,,,PMC002xxxxxx/PMC2384452.xml,,,,,,,,
,PMC2384454,,,PMC002xxxxxx/PMC2384454.xml,,,,,,,,
14177396,PMC2384455,,,PMC002xxxxxx/PMC2384455.xml,,,,,,,,
,PMC2384456,,,PMC002xxxxxx/PMC2384456.xml,,,,,,,,
,PMC2384457,,,PMC002xxxxxx/PMC2384457.xml,,,,,,,,
,PMC2384458,,,PMC002xxxxxx/PMC2384458.xml,,,,,,,,
14177397,PMC2384459,,,PMC002xxxxxx/PMC2384459.xml,,,,,,,,
,PMC2384460,,,PMC002xxxxxx/PMC2384460.xml,,,,,,,,
,PMC2384461,,,PMC002xxxxxx/PMC2384461.xml,,,,,,,,
,PMC2384462,,,PMC002xxxxxx/PMC2384462.xml,,,,,,,,
13790376,PMC2384463,,,PMC002xxxxxx/PMC2384463.xml,,,,,,,,
,PMC2384464,,,PMC002xxxxxx/PMC2384464.xml,,,,,,,,
13733365,PMC2384465,,,PMC002xxxxxx/PMC2384465.xml,,,,,,,,
,PMC2384467,,,PMC002xxxxxx/PMC2384467.xml,,,,,,,,
,PMC2384468,,,PMC002xxxxxx/PMC2384468.xml,,,,,,,,
,PMC2384469,,,PMC002xxxxxx/PMC2384469.xml,,,,,,,,
13708439,PMC2384470,,,PMC002xxxxxx/PMC2384470.xml,,,,,,,,
,PMC2384471,,,PMC002xxxxxx/PMC2384471.xml,,,,,,,,
13707866,PMC2384473,,,PMC002xxxxxx/PMC2384473.xml,,,,,,,,
13742506,PMC2384474,,,PMC002xxxxxx/PMC2384474.xml,,,,,,,,
,PMC2384475,,,PMC002xxxxxx/PMC2384475.xml,,,,,,,,
13757237,PMC2384476,,,PMC002xxxxxx/PMC2384476.xml,,,,,,,,
,PMC2384477,,,PMC002xxxxxx/PMC2384477.xml,,,,,,,,
13693903,PMC2384478,,,PMC002xxxxxx/PMC2384478.xml,,,,,,,,
13742536,PMC2384479,,,PMC002xxxxxx/PMC2384479.xml,,,,,,,,
,PMC2384480,,,PMC002xxxxxx/PMC2384480.xml,,,,,,,,
,PMC2384481,,,PMC002xxxxxx/PMC2384481.xml,,,,,,,,
,PMC2384482,,,PMC002xxxxxx/PMC2384482.xml,,,,,,,,
13710319,PMC2384483,,,PMC002xxxxxx/PMC2384483.xml,,,,,,,,
,PMC2384484,,,PMC002xxxxxx/PMC2384484.xml,,,,,,,,
,PMC2384485,,,PMC002xxxxxx/PMC2384485.xml,,,,,,,,
,PMC2384486,,,PMC002xxxxxx/PMC2384486.xml,,,,,,,,
,PMC2384487,,,PMC002xxxxxx/PMC2384487.xml,,,,,,,,
,PMC2384489,,,PMC002xxxxxx/PMC2384489.xml,,,,,,,,
,PMC2384490,,,PMC002xxxxxx/PMC2384490.xml,,,,,,,,
,PMC2384491,,,PMC002xxxxxx/PMC2384491.xml,,,,,,,,
,PMC2384492,,,PMC002xxxxxx/PMC2384492.xml,,,,,,,,
,PMC2384493,,,PMC002xxxxxx/PMC2384493.xml,,,,,,,,
,PMC2384494,,,PMC002xxxxxx/PMC2384494.xml,,,,,,,,
,PMC2384495,,,PMC002xxxxxx/PMC2384495.xml,,,,,,,,
,PMC2384496,,,PMC002xxxxxx/PMC2384496.xml,,,,,,,,
13763162,PMC2384497,,,PMC002xxxxxx/PMC2384497.xml,,,,,,,,
,PMC2384498,,,PMC002xxxxxx/PMC2384498.xml,,,,,,,,
,PMC2384499,,,PMC002xxxxxx/PMC2384499.xml,,,,,,,,
,PMC2384501,,,PMC002xxxxxx/PMC2384501.xml,,,,,,,,
14408950,PMC2384502,,,PMC002xxxxxx/PMC2384502.xml,,,,,,,,
13832242,PMC2384503,,,PMC002xxxxxx/PMC2384503.xml,,,,,,,,
13814532,PMC2384504,,,PMC002xxxxxx/PMC2384504.xml,,,,,,,,
14408951,PMC2384505,,,PMC002xxxxxx/PMC2384505.xml,,,,,,,,
,PMC2384506,,,PMC002xxxxxx/PMC2384506.xml,,,,,,,,
,PMC2384507,,,PMC002xxxxxx/PMC2384507.xml,,,,,,,,
,PMC2384508,,,PMC002xxxxxx/PMC2384508.xml,,,,,,,,
,PMC2384509,,,PMC002xxxxxx/PMC2384509.xml,,,,,,,,
,PMC2384511,,,PMC002xxxxxx/PMC2384511.xml,,,,,,,,
,PMC2384512,,,PMC002xxxxxx/PMC2384512.xml,,,,,,,,
13805061,PMC2384513,,,PMC002xxxxxx/PMC2384513.xml,,,,,,,,
,PMC2384514,,,PMC002xxxxxx/PMC2384514.xml,,,,,,,,
,PMC2384515,,,PMC002xxxxxx/PMC2384515.xml,,,,,,,,
,PMC2384517,,,PMC002xxxxxx/PMC2384517.xml,,,,,,,,
13803557,PMC2384519,,,PMC002xxxxxx/PMC2384519.xml,,,,,,,,
,PMC2384520,,,PMC002xxxxxx/PMC2384520.xml,,,,,,,,
,PMC2384521,,,PMC002xxxxxx/PMC2384521.xml,,,,,,,,
,PMC2384522,,,PMC002xxxxxx/PMC2384522.xml,,,,,,,,
,PMC2384523,,,PMC002xxxxxx/PMC2384523.xml,,,,,,,,
,PMC2384524,,,PMC002xxxxxx/PMC2384524.xml,,,,,,,,
20476425,PMC2384525,,,PMC002xxxxxx/PMC2384525.xml,,,,,,,,
13813798,PMC2384526,,,PMC002xxxxxx/PMC2384526.xml,,,,,,,,
,PMC2384527,,,PMC002xxxxxx/PMC2384527.xml,,,,,,,,
,PMC2384528,,,PMC002xxxxxx/PMC2384528.xml,,,,,,,,
,PMC2384529,,,PMC002xxxxxx/PMC2384529.xml,,,,,,,,
14418478,PMC2384530,,,PMC002xxxxxx/PMC2384530.xml,,,,,,,,
,PMC2384531,,,PMC002xxxxxx/PMC2384531.xml,,,,,,,,
,PMC2384532,,,PMC002xxxxxx/PMC2384532.xml,,,,,,,,
,PMC2384534,,,PMC002xxxxxx/PMC2384534.xml,,,,,,,,
14421551,PMC2384535,,,PMC002xxxxxx/PMC2384535.xml,,,,,,,,
14417965,PMC2384536,,,PMC002xxxxxx/PMC2384536.xml,,,,,,,,
,PMC2384537,,,PMC002xxxxxx/PMC2384537.xml,,,,,,,,
,PMC2384538,,,PMC002xxxxxx/PMC2384538.xml,,,,,,,,
,PMC2384539,,,PMC002xxxxxx/PMC2384539.xml,,,,,,,,
,PMC2384540,,,PMC002xxxxxx/PMC2384540.xml,,,,,,,,
,PMC2384541,,,PMC002xxxxxx/PMC2384541.xml,,,,,,,,
,PMC2384542,,,PMC002xxxxxx/PMC2384542.xml,,,,,,,,
,PMC2384544,,,PMC002xxxxxx/PMC2384544.xml,,,,,,,,
13860534,PMC2384545,,,PMC002xxxxxx/PMC2384545.xml,,,,,,,,
,PMC2384546,,,PMC002xxxxxx/PMC2384546.xml,,,,,,,,
,PMC2384547,,,PMC002xxxxxx/PMC2384547.xml,,,,,,,,
,PMC2384548,,,PMC002xxxxxx/PMC2384548.xml,,,,,,,,
,PMC2384549,,,PMC002xxxxxx/PMC2384549.xml,,,,,,,,
,PMC2384550,,,PMC002xxxxxx/PMC2384550.xml,,,,,,,,
,PMC2384551,,,PMC002xxxxxx/PMC2384551.xml,,,,,,,,
,PMC2384552,,,PMC002xxxxxx/PMC2384552.xml,,,,,,,,
,PMC2384553,,,PMC002xxxxxx/PMC2384553.xml,,,,,,,,
,PMC2384554,,,PMC002xxxxxx/PMC2384554.xml,,,,,,,,
,PMC2384555,,,PMC002xxxxxx/PMC2384555.xml,,,,,,,,
,PMC2384557,,,PMC002xxxxxx/PMC2384557.xml,,,,,,,,
,PMC2384558,,,PMC002xxxxxx/PMC2384558.xml,,,,,,,,
,PMC2384560,,,PMC002xxxxxx/PMC2384560.xml,,,,,,,,
,PMC2384561,,,PMC002xxxxxx/PMC2384561.xml,,,,,,,,
14474622,PMC2384562,,,PMC002xxxxxx/PMC2384562.xml,,,,,,,,
,PMC2384563,,,PMC002xxxxxx/PMC2384563.xml,,,,,,,,
13904931,PMC2384564,,,PMC002xxxxxx/PMC2384564.xml,,,,,,,,
,PMC2384565,,,PMC002xxxxxx/PMC2384565.xml,,,,,,,,
13901144,PMC2384566,,,PMC002xxxxxx/PMC2384566.xml,,,,,,,,
,PMC2384568,,,PMC002xxxxxx/PMC2384568.xml,,,,,,,,
14478932,PMC2384569,,,PMC002xxxxxx/PMC2384569.xml,,,,,,,,
,PMC2384570,,,PMC002xxxxxx/PMC2384570.xml,,,,,,,,
,PMC2384571,,,PMC002xxxxxx/PMC2384571.xml,,,,,,,,
,PMC2384572,,,PMC002xxxxxx/PMC2384572.xml,,,,,,,,
,PMC2384573,,,PMC002xxxxxx/PMC2384573.xml,,,,,,,,
14495482,PMC2384574,,,PMC002xxxxxx/PMC2384574.xml,,,,,,,,
,PMC2384575,,,PMC002xxxxxx/PMC2384575.xml,,,,,,,,
,PMC2384576,,,PMC002xxxxxx/PMC2384576.xml,,,,,,,,
,PMC2384577,,,PMC002xxxxxx/PMC2384577.xml,,,,,,,,
13903442,PMC2384578,,,PMC002xxxxxx/PMC2384578.xml,,,,,,,,
,PMC2384579,,,PMC002xxxxxx/PMC2384579.xml,,,,,,,,
,PMC2384580,,,PMC002xxxxxx/PMC2384580.xml,,,,,,,,
,PMC2384581,,,PMC002xxxxxx/PMC2384581.xml,,,,,,,,
,PMC2384582,,,PMC002xxxxxx/PMC2384582.xml,,,,,,,,
14467999,PMC2384583,,,PMC002xxxxxx/PMC2384583.xml,,,,,,,,
,PMC2384584,,,PMC002xxxxxx/PMC2384584.xml,,,,,,,,
,PMC2384585,,,PMC002xxxxxx/PMC2384585.xml,,,,,,,,
,PMC2384586,,,PMC002xxxxxx/PMC2384586.xml,,,,,,,,
,PMC2384587,,,PMC002xxxxxx/PMC2384587.xml,,,,,,,,
,PMC2384588,,,PMC002xxxxxx/PMC2384588.xml,,,,,,,,
,PMC2384589,,,PMC002xxxxxx/PMC2384589.xml,,,,,,,,
,PMC2384590,,,PMC002xxxxxx/PMC2384590.xml,,,,,,,,
14105943,PMC2384591,,,PMC002xxxxxx/PMC2384591.xml,,,,,,,,
,PMC2384592,,,PMC002xxxxxx/PMC2384592.xml,,,,,,,,
14105948,PMC2384593,,,PMC002xxxxxx/PMC2384593.xml,,,,,,,,
,PMC2384595,,,PMC002xxxxxx/PMC2384595.xml,,,,,,,,
,PMC2384596,,,PMC002xxxxxx/PMC2384596.xml,,,,,,,,
,PMC2384597,,,PMC002xxxxxx/PMC2384597.xml,,,,,,,,
,PMC2384598,,,PMC002xxxxxx/PMC2384598.xml,,,,,,,,
,PMC2384599,,,PMC002xxxxxx/PMC2384599.xml,,,,,,,,
,PMC2384600,,,PMC002xxxxxx/PMC2384600.xml,,,,,,,,
,PMC2384601,,,PMC002xxxxxx/PMC2384601.xml,,,,,,,,
,PMC2384602,,,PMC002xxxxxx/PMC2384602.xml,,,,,,,,
14105940,PMC2384603,,,PMC002xxxxxx/PMC2384603.xml,,,,,,,,
14105949,PMC2384604,,,PMC002xxxxxx/PMC2384604.xml,,,,,,,,
,PMC2384605,,,PMC002xxxxxx/PMC2384605.xml,,,,,,,,
,PMC2384606,,,PMC002xxxxxx/PMC2384606.xml,,,,,,,,
14105941,PMC2384607,,,PMC002xxxxxx/PMC2384607.xml,,,,,,,,
,PMC2384608,,,PMC002xxxxxx/PMC2384608.xml,,,,,,,,
14105945,PMC2384609,,,PMC002xxxxxx/PMC2384609.xml,,,,,,,,
,PMC2384610,,,PMC002xxxxxx/PMC2384610.xml,,,,,,,,
20476441,PMC2384611,,,PMC002xxxxxx/PMC2384611.xml,,,,,,,,
14105947,PMC2384613,,,PMC002xxxxxx/PMC2384613.xml,,,,,,,,
,PMC2384614,,,PMC002xxxxxx/PMC2384614.xml,,,,,,,,
,PMC2384616,,,PMC002xxxxxx/PMC2384616.xml,,,,,,,,
,PMC2384617,,,PMC002xxxxxx/PMC2384617.xml,,,,,,,,
,PMC2384618,,,PMC002xxxxxx/PMC2384618.xml,,,,,,,,
14105942,PMC2384619,,,PMC002xxxxxx/PMC2384619.xml,,,,,,,,
,PMC2384620,,,PMC002xxxxxx/PMC2384620.xml,,,,,,,,
,PMC2384621,,,PMC002xxxxxx/PMC2384621.xml,,,,,,,,
,PMC2384622,,,PMC002xxxxxx/PMC2384622.xml,,,,,,,,
,PMC2384624,,,PMC002xxxxxx/PMC2384624.xml,,,,,,,,
,PMC2384625,,,PMC002xxxxxx/PMC2384625.xml,,,,,,,,
14105946,PMC2384626,,,PMC002xxxxxx/PMC2384626.xml,,,,,,,,
,PMC2384627,,,PMC002xxxxxx/PMC2384627.xml,,,,,,,,
,PMC2384628,,,PMC002xxxxxx/PMC2384628.xml,,,,,,,,
,PMC2384629,,,PMC002xxxxxx/PMC2384629.xml,,,,,,,,
,PMC2384630,,,PMC002xxxxxx/PMC2384630.xml,,,,,,,,
,PMC2384631,,,PMC002xxxxxx/PMC2384631.xml,,,,,,,,
,PMC2384632,,,PMC002xxxxxx/PMC2384632.xml,,,,,,,,
,PMC2384633,,,PMC002xxxxxx/PMC2384633.xml,,,,,,,,
,PMC2384634,,,PMC002xxxxxx/PMC2384634.xml,,,,,,,,
,PMC2384635,,,PMC002xxxxxx/PMC2384635.xml,,,,,,,,
,PMC2384636,,,PMC002xxxxxx/PMC2384636.xml,,,,,,,,
,PMC2384637,,,PMC002xxxxxx/PMC2384637.xml,,,,,,,,
14105944,PMC2384638,,,PMC002xxxxxx/PMC2384638.xml,,,,,,,,
20476433,PMC2384639,,,PMC002xxxxxx/PMC2384639.xml,,,,,,,,
,PMC2384640,,,PMC002xxxxxx/PMC2384640.xml,,,,,,,,
,PMC2384641,,,PMC002xxxxxx/PMC2384641.xml,,,,,,,,
13898419,PMC2384642,,,PMC002xxxxxx/PMC2384642.xml,,,,,,,,
,PMC2384643,,,PMC002xxxxxx/PMC2384643.xml,,,,,,,,
13899395,PMC2384644,,,PMC002xxxxxx/PMC2384644.xml,,,,,,,,
13913896,PMC2384646,,,PMC002xxxxxx/PMC2384646.xml,,,,,,,,
,PMC2384647,,,PMC002xxxxxx/PMC2384647.xml,,,,,,,,
,PMC2384648,,,PMC002xxxxxx/PMC2384648.xml,,,,,,,,
,PMC2384649,,,PMC002xxxxxx/PMC2384649.xml,,,,,,,,
20476434,PMC2384650,,,PMC002xxxxxx/PMC2384650.xml,,,,,,,,
,PMC2384651,,,PMC002xxxxxx/PMC2384651.xml,,,,,,,,
14452145,PMC2384652,,,PMC002xxxxxx/PMC2384652.xml,,,,,,,,
,PMC2384653,,,PMC002xxxxxx/PMC2384653.xml,,,,,,,,
,PMC2384654,,,PMC002xxxxxx/PMC2384654.xml,,,,,,,,
13884050,PMC2384655,,,PMC002xxxxxx/PMC2384655.xml,,,,,,,,
,PMC2384656,,,PMC002xxxxxx/PMC2384656.xml,,,,,,,,
,PMC2384657,,,PMC002xxxxxx/PMC2384657.xml,,,,,,,,
,PMC2384658,,,PMC002xxxxxx/PMC2384658.xml,,,,,,,,
,PMC2384660,,,PMC002xxxxxx/PMC2384660.xml,,,,,,,,
14450997,PMC2384662,,,PMC002xxxxxx/PMC2384662.xml,,,,,,,,
,PMC2384663,,,PMC002xxxxxx/PMC2384663.xml,,,,,,,,
13898407,PMC2384664,,,PMC002xxxxxx/PMC2384664.xml,,,,,,,,
,PMC2384665,,,PMC002xxxxxx/PMC2384665.xml,,,,,,,,
,PMC2384666,,,PMC002xxxxxx/PMC2384666.xml,,,,,,,,
,PMC2384667,,,PMC002xxxxxx/PMC2384667.xml,,,,,,,,
,PMC2384668,,,PMC002xxxxxx/PMC2384668.xml,,,,,,,,
14035973,PMC2384669,,,PMC002xxxxxx/PMC2384669.xml,,,,,,,,
,PMC2384670,,,PMC002xxxxxx/PMC2384670.xml,,,,,,,,
,PMC2384671,,,PMC002xxxxxx/PMC2384671.xml,,,,,,,,
,PMC2384673,,,PMC002xxxxxx/PMC2384673.xml,,,,,,,,
13914537,PMC2384674,,,PMC002xxxxxx/PMC2384674.xml,,,,,,,,
14455776,PMC2384675,,,PMC002xxxxxx/PMC2384675.xml,,,,,,,,
,PMC2384676,,,PMC002xxxxxx/PMC2384676.xml,,,,,,,,
,PMC2384677,,,PMC002xxxxxx/PMC2384677.xml,,,,,,,,
20476432,PMC2384678,,,PMC002xxxxxx/PMC2384678.xml,,,,,,,,
,PMC2384679,,,PMC002xxxxxx/PMC2384679.xml,,,,,,,,
14467683,PMC2384680,,,PMC002xxxxxx/PMC2384680.xml,,,,,,,,
,PMC2384681,,,PMC002xxxxxx/PMC2384681.xml,,,,,,,,
