pmid,pmc,publisher-id,doi,File,medline,manuscript,art-access-id,publisher-manuscript,other
39553877,PMC11563327,537705,10.1364/BOE.537705,PMC011xxxxxx/PMC11563327.xml,,,,,
39553867,PMC11563328,534399,10.1364/BOE.534399,PMC011xxxxxx/PMC11563328.xml,,,,,
39553884,PMC11563330,533481,10.1364/BOE.533481,PMC011xxxxxx/PMC11563330.xml,,,,,
39553857,PMC11563331,534703,10.1364/BOE.534703,PMC011xxxxxx/PMC11563331.xml,,,,,
39553881,PMC11563332,540514,10.1364/BOE.540514,PMC011xxxxxx/PMC11563332.xml,,,,,
39553875,PMC11563333,531573,10.1364/BOE.531573,PMC011xxxxxx/PMC11563333.xml,,,,,
39553872,PMC11563334,538756,10.1364/BOE.538756,PMC011xxxxxx/PMC11563334.xml,,,,,
39553864,PMC11563335,533339,10.1364/BOE.533339,PMC011xxxxxx/PMC11563335.xml,,,,,
39553866,PMC11563336,541685,10.1364/BOE.541685,PMC011xxxxxx/PMC11563336.xml,,,,,
39553863,PMC11563337,535330,10.1364/BOE.535330,PMC011xxxxxx/PMC11563337.xml,,,,,
39553862,PMC11563338,538959,10.1364/BOE.538959,PMC011xxxxxx/PMC11563338.xml,,,,,
39553876,PMC11563339,530708,10.1364/BOE.530708,PMC011xxxxxx/PMC11563339.xml,,,,,
39553861,PMC11563340,533903,10.1364/BOE.533903,PMC011xxxxxx/PMC11563340.xml,,,,,
39553879,PMC11563342,514776,10.1364/BOE.514776,PMC011xxxxxx/PMC11563342.xml,,,,,
39553870,PMC11563343,531292,10.1364/BOE.531292,PMC011xxxxxx/PMC11563343.xml,,,,,
39553880,PMC11563344,531815,10.1364/BOE.531815,PMC011xxxxxx/PMC11563344.xml,,,,,
39553882,PMC11563345,540051,10.1364/BOE.540051,PMC011xxxxxx/PMC11563345.xml,,,,,
39553860,PMC11563346,542635,10.1364/BOE.542635,PMC011xxxxxx/PMC11563346.xml,,,,,
39475850,PMC11573110,ACI240613,10.1097/ACI.0000000000001039,PMC011xxxxxx/PMC11573110.xml,,,00004,,
38833271,PMC11573700,230862,10.2337/db23-0862,PMC011xxxxxx/PMC11573700.xml,,,,,
39560635,PMC11575697,EHP16591,10.1289/EHP16591,PMC011xxxxxx/PMC11575697.xml,,,,,
27223821,PMC11575712,,10.1128/ecosalplus.esp-0011-2015,PMC011xxxxxx/PMC11575712.xml,,,,,7.0201
39264822,PMC11579404,240402,10.2337/db24-0402,PMC011xxxxxx/PMC11579404.xml,,,,,
39283655,PMC11579406,240168,10.2337/db24-0168,PMC011xxxxxx/PMC11579406.xml,,,,,
39320956,PMC11579411,240355,10.2337/db24-0355,PMC011xxxxxx/PMC11579411.xml,,,,,
39320947,PMC11579412,240110,10.2337/db24-0110,PMC011xxxxxx/PMC11579412.xml,,,,,
39401391,PMC11579548,i240002,10.2337/dbi24-0002,PMC011xxxxxx/PMC11579548.xml,,,,,
39570743,PMC11580833,EHP16641,10.1289/EHP16641,PMC011xxxxxx/PMC11580833.xml,,,,,
39570741,PMC11580834,EHP15798,10.1289/EHP15798,PMC011xxxxxx/PMC11580834.xml,,,,,
39570742,PMC11580837,EHP14426,10.1289/EHP14426,PMC011xxxxxx/PMC11580837.xml,,,,,
39585740,PMC11588073,EHP16189,10.1289/EHP16189,PMC011xxxxxx/PMC11588073.xml,,,,,
39538862,PMC11595516,528043,10.1364/OE.528043,PMC011xxxxxx/PMC11595516.xml,,,,,
39601566,PMC11601094,EHP16476,10.1289/EHP16476,PMC011xxxxxx/PMC11601094.xml,,,,,
39601588,PMC11601095,EHP15377,10.1289/EHP15377,PMC011xxxxxx/PMC11601095.xml,,,,,
39601565,PMC11601096,EHP14783,10.1289/EHP14783,PMC011xxxxxx/PMC11601096.xml,,,,,
,PMC11601119,529930,10.1364/OPTICA.529930,PMC011xxxxxx/PMC11601119.xml,,,,,
39601799,PMC11601378,EHP16701,10.1289/EHP16701,PMC011xxxxxx/PMC11601378.xml,,,,,
,PMC11603273,,10.1021/acsomega.2c00977,PMC011xxxxxx/PMC11603273.xml,,,,,
39607683,PMC11604158,EHP14780,10.1289/EHP14780,PMC011xxxxxx/PMC11604158.xml,,,,,
39603716,PMC11610928,,10.1101/gad.352361.124,PMC011xxxxxx/PMC11610928.xml,8711660,,,,
39625080,PMC11613431,EHP14653,10.1289/EHP14653,PMC011xxxxxx/PMC11613431.xml,,,,,
,PMC11616396,RA,10.1261/rna.080282.124,PMC011xxxxxx/PMC11616396.xml,9509184,,,,
,PMC11616406,RA,10.1261/rna.080263.124,PMC011xxxxxx/PMC11616406.xml,9509184,,,,
39630531,PMC11616769,EHP15086,10.1289/EHP15086,PMC011xxxxxx/PMC11616769.xml,,,,,
39630532,PMC11616770,EHP14571,10.1289/EHP14571,PMC011xxxxxx/PMC11616770.xml,,,,,
39259761,PMC11617091,E24-07-0305,10.1091/mbc.E24-07-0305,PMC011xxxxxx/PMC11617091.xml,,,,,
39382839,PMC11617092,E23-12-0497,10.1091/mbc.E23-12-0497,PMC011xxxxxx/PMC11617092.xml,,,,,
39320938,PMC11617093,E23-12-0470,10.1091/mbc.E23-12-0470,PMC011xxxxxx/PMC11617093.xml,,,,,
39320937,PMC11617094,E23-11-0440,10.1091/mbc.E23-11-0440,PMC011xxxxxx/PMC11617094.xml,,,,,
39382837,PMC11617095,E24-07-0324,10.1091/mbc.E24-07-0324,PMC011xxxxxx/PMC11617095.xml,,,,,
39259764,PMC11617096,E24-04-0189,10.1091/mbc.E24-04-0189,PMC011xxxxxx/PMC11617096.xml,,,,,
39356777,PMC11617097,E23-12-0479,10.1091/mbc.E23-12-0479,PMC011xxxxxx/PMC11617097.xml,,,,,
39292922,PMC11617098,E24-03-0113,10.1091/mbc.E24-03-0113,PMC011xxxxxx/PMC11617098.xml,,,,,
39320946,PMC11617099,E24-08-0371,10.1091/mbc.E24-08-0371,PMC011xxxxxx/PMC11617099.xml,,,,,
39356795,PMC11617100,E24-06-0262,10.1091/mbc.E24-06-0262,PMC011xxxxxx/PMC11617100.xml,,,,,
39373728,PMC11617101,E24-06-0264,10.1091/mbc.E24-06-0264,PMC011xxxxxx/PMC11617101.xml,,,,,
39259762,PMC11617102,E24-04-0145,10.1091/mbc.E24-04-0145,PMC011xxxxxx/PMC11617102.xml,,,,,
39292916,PMC11617103,E24-04-0188,10.1091/mbc.E24-04-0188,PMC011xxxxxx/PMC11617103.xml,,,,,
39356796,PMC11617104,E24-02-0062,10.1091/mbc.E24-02-0062,PMC011xxxxxx/PMC11617104.xml,,,,,
39292879,PMC11617105,E24-05-0226,10.1091/mbc.E24-05-0226,PMC011xxxxxx/PMC11617105.xml,,,,,
39641998,PMC11623384,EHP14585,10.1289/EHP14585,PMC011xxxxxx/PMC11623384.xml,,,,,
39641999,PMC11623385,EHP16350,10.1289/EHP16350,PMC011xxxxxx/PMC11623385.xml,,,,,
35879413,PMC11627114,,10.1038/s41588-022-01110-2,PMC011xxxxxx/PMC11627114.xml,,EMS145428,,,
39661413,PMC11633834,EHP14906,10.1289/EHP14906,PMC011xxxxxx/PMC11633834.xml,,,,,
39666390,PMC11636779,EHP16068,10.1289/EHP16068,PMC011xxxxxx/PMC11636779.xml,,,,,
,PMC11638976,24-1209,10.1117/1.JMI.11.6.069801,PMC011xxxxxx/PMC11638976.xml,,,,JMI-24-1209,
,PMC11640557,540754,10.1364/BOE.540754,PMC011xxxxxx/PMC11640557.xml,,,,,
,PMC11640558,540470,10.1364/BOE.540470,PMC011xxxxxx/PMC11640558.xml,,,,,
,PMC11640559,541022,10.1364/BOE.541022,PMC011xxxxxx/PMC11640559.xml,,,,,
,PMC11640560,547787,10.1364/BOE.547787,PMC011xxxxxx/PMC11640560.xml,,,,,
,PMC11640561,541721,10.1364/BOE.541721,PMC011xxxxxx/PMC11640561.xml,,,,,
,PMC11640562,538904,10.1364/BOE.538904,PMC011xxxxxx/PMC11640562.xml,,,,,
,PMC11640563,538560,10.1364/BOE.538560,PMC011xxxxxx/PMC11640563.xml,,,,,
,PMC11640565,538141,10.1364/BOE.538141,PMC011xxxxxx/PMC11640565.xml,,,,,
,PMC11640566,537262,10.1364/BOE.537262,PMC011xxxxxx/PMC11640566.xml,,,,,
,PMC11640567,537461,10.1364/BOE.537461,PMC011xxxxxx/PMC11640567.xml,,,,,
,PMC11640568,540392,10.1364/BOE.540392,PMC011xxxxxx/PMC11640568.xml,,,,,
,PMC11640569,540034,10.1364/BOE.540034,PMC011xxxxxx/PMC11640569.xml,,,,,
,PMC11640570,529428,10.1364/BOE.529428,PMC011xxxxxx/PMC11640570.xml,,,,,
,PMC11640571,538473,10.1364/BOE.538473,PMC011xxxxxx/PMC11640571.xml,,,,,
,PMC11640572,534800,10.1364/BOE.534800,PMC011xxxxxx/PMC11640572.xml,,,,,
,PMC11640573,534688,10.1364/BOE.534688,PMC011xxxxxx/PMC11640573.xml,,,,,
,PMC11640574,539354,10.1364/BOE.539354,PMC011xxxxxx/PMC11640574.xml,,,,,
,PMC11640575,542710,10.1364/BOE.542710,PMC011xxxxxx/PMC11640575.xml,,,,,
,PMC11640577,540434,10.1364/BOE.540434,PMC011xxxxxx/PMC11640577.xml,,,,,
,PMC11640579,541655,10.1364/BOE.541655,PMC011xxxxxx/PMC11640579.xml,,,,,
,PMC11640580,541444,10.1364/BOE.541444,PMC011xxxxxx/PMC11640580.xml,,,,,
,PMC11640581,543606,10.1364/BOE.543606,PMC011xxxxxx/PMC11640581.xml,,,,,
,PMC11640582,535390,10.1364/BOE.535390,PMC011xxxxxx/PMC11640582.xml,,,,,
,PMC11640583,534558,10.1364/BOE.534558,PMC011xxxxxx/PMC11640583.xml,,,,,
,PMC11640584,541421,10.1364/BOE.541421,PMC011xxxxxx/PMC11640584.xml,,,,,
,PMC11640585,543322,10.1364/BOE.543322,PMC011xxxxxx/PMC11640585.xml,,,,,
39141577,PMC11643128,HEP-23-1028,10.1097/HEP.0000000000001054,PMC011xxxxxx/PMC11643128.xml,,,00009,,
39681413,PMC11648926,RA,10.1261/rna.080301.124,PMC011xxxxxx/PMC11648926.xml,9509184,,,,
39688694,PMC11651356,EHP16435,10.1289/EHP16435,PMC011xxxxxx/PMC11651356.xml,,,,,
39370697,PMC11653287,10.1177_00220345241274370,10.1177/00220345241274370,PMC011xxxxxx/PMC11653287.xml,,,,,
39453822,PMC11655401,241462,10.2337/dc24-1462,PMC011xxxxxx/PMC11655401.xml,,,,,
39316384,PMC11655404,241749,10.2337/dc24-1749,PMC011xxxxxx/PMC11655404.xml,,,,,
39383121,PMC11655406,241452,10.2337/dc24-1452,PMC011xxxxxx/PMC11655406.xml,,,,,
39373987,PMC11655408,241236,10.2337/dc24-1236,PMC011xxxxxx/PMC11655408.xml,,,,,
39423118,PMC11655411,241550,10.2337/dc24-1550,PMC011xxxxxx/PMC11655411.xml,,,,,
39418532,PMC11655413,241313,10.2337/dc24-1313,PMC011xxxxxx/PMC11655413.xml,,,,,
39504468,PMC11656464,E24-05-0200,10.1091/mbc.E24-05-0200,PMC011xxxxxx/PMC11656464.xml,,,,,
39475713,PMC11656465,E24-10-0439,10.1091/mbc.E24-10-0439,PMC011xxxxxx/PMC11656465.xml,,,,,
39475714,PMC11656466,E24-09-0402,10.1091/mbc.E24-09-0402,PMC011xxxxxx/PMC11656466.xml,,,,,
39441713,PMC11656467,E24-06-0248,10.1091/mbc.E24-06-0248,PMC011xxxxxx/PMC11656467.xml,,,,,
39504452,PMC11656468,E24-08-0370,10.1091/mbc.E24-08-0370,PMC011xxxxxx/PMC11656468.xml,,,,,
39535893,PMC11656469,E24-09-0420,10.1091/mbc.E24-09-0420,PMC011xxxxxx/PMC11656469.xml,,,,,
39475712,PMC11656470,E24-05-0224,10.1091/mbc.E24-05-0224,PMC011xxxxxx/PMC11656470.xml,,,,,
39535882,PMC11656471,E23-10-0384,10.1091/mbc.E23-10-0384,PMC011xxxxxx/PMC11656471.xml,,,,,
39504444,PMC11656472,E24-08-0355,10.1091/mbc.E24-08-0355,PMC011xxxxxx/PMC11656472.xml,,,,,
39601773,PMC11656473,E24-11-0515,10.1091/mbc.E24-11-0515,PMC011xxxxxx/PMC11656473.xml,,,,,
39535883,PMC11656474,E24-07-0306,10.1091/mbc.E24-07-0306,PMC011xxxxxx/PMC11656474.xml,,,,,
39535899,PMC11656475,E24-06-0252,10.1091/mbc.E24-06-0252,PMC011xxxxxx/PMC11656475.xml,,,,,
39535884,PMC11656476,E24-03-0128,10.1091/mbc.E24-03-0128,PMC011xxxxxx/PMC11656476.xml,,,,,
39570278,PMC11656477,E24-07-0328,10.1091/mbc.E24-07-0328,PMC011xxxxxx/PMC11656477.xml,,,,,
39441710,PMC11656478,E24-06-0276,10.1091/mbc.E24-06-0276,PMC011xxxxxx/PMC11656478.xml,,,,,
39475711,PMC11656479,E24-05-0225,10.1091/mbc.E24-05-0225,PMC011xxxxxx/PMC11656479.xml,,,,,
39621362,PMC11656480,E24-09-0415,10.1091/mbc.E24-09-0415,PMC011xxxxxx/PMC11656480.xml,,,,,
39535892,PMC11656481,E24-06-0254,10.1091/mbc.E24-06-0254,PMC011xxxxxx/PMC11656481.xml,,,,,
39504455,PMC11656482,E24-05-0202,10.1091/mbc.E24-05-0202,PMC011xxxxxx/PMC11656482.xml,,,,,
39423039,PMC11659845,CBE.24-01-0035,10.1187/cbe.24-01-0035,PMC011xxxxxx/PMC11659845.xml,,,,,
39374167,PMC11659846,CBE.24-01-0012,10.1187/cbe.24-01-0012,PMC011xxxxxx/PMC11659846.xml,,,,,
39453811,PMC11659847,CBE.24-02-0052,10.1187/cbe.24-02-0052,PMC011xxxxxx/PMC11659847.xml,,,,,
39383303,PMC11659848,CBE.24-02-0047,10.1187/cbe.24-02-0047,PMC011xxxxxx/PMC11659848.xml,,,,,
39418171,PMC11659849,CBE.24-02-0051,10.1187/cbe.24-02-0051,PMC011xxxxxx/PMC11659849.xml,,,,,
39312255,PMC11659850,CBE.24-02-0095,10.1187/cbe.24-02-0095,PMC011xxxxxx/PMC11659850.xml,,,,,
39531582,PMC11659851,CBE.24-02-0063,10.1187/cbe.24-02-0063,PMC011xxxxxx/PMC11659851.xml,,,,,
39466366,PMC11659852,CBE.24-03-0118,10.1187/cbe.24-03-0118,PMC011xxxxxx/PMC11659852.xml,,,,,
39374166,PMC11659853,CBE.24-03-0109,10.1187/cbe.24-03-0109,PMC011xxxxxx/PMC11659853.xml,,,,,
39503714,PMC11659854,CBE.24-01-0013,10.1187/cbe.24-01-0013,PMC011xxxxxx/PMC11659854.xml,,,,,
39312254,PMC11659855,CBE.24-02-0080,10.1187/cbe.24-02-0080,PMC011xxxxxx/PMC11659855.xml,,,,,
39437125,PMC11659856,CBE.24-05-0148,10.1187/cbe.24-05-0148,PMC011xxxxxx/PMC11659856.xml,,,,,
39423038,PMC11659857,CBE.24-01-0028,10.1187/cbe.24-01-0028,PMC011xxxxxx/PMC11659857.xml,,,,,
39576939,PMC11659858,CBE.24-11-0265,10.1187/cbe.24-11-0265,PMC011xxxxxx/PMC11659858.xml,,,,,
39383304,PMC11659859,CBE.24-07-0182,10.1187/cbe.24-07-0182,PMC011xxxxxx/PMC11659859.xml,,,,,
39565898,PMC11659860,CBE.24-08-0208,10.1187/cbe.24-08-0208,PMC011xxxxxx/PMC11659860.xml,,,,,
39374165,PMC11659861,CBE.24-02-0038,10.1187/cbe.24-02-0038,PMC011xxxxxx/PMC11659861.xml,,,,,
39565897,PMC11659862,CBE.24-02-0045,10.1187/cbe.24-02-0045,PMC011xxxxxx/PMC11659862.xml,,,,,
39321155,PMC11659863,CBE.24-02-0086,10.1187/cbe.24-02-0086,PMC011xxxxxx/PMC11659863.xml,,,,,
39312253,PMC11659864,CBE.24-02-0058,10.1187/cbe.24-02-0058,PMC011xxxxxx/PMC11659864.xml,,,,,
39495617,PMC11659865,CBE.24-02-0046,10.1187/cbe.24-02-0046,PMC011xxxxxx/PMC11659865.xml,,,,,
39432381,PMC11659866,CBE.24-01-0023,10.1187/cbe.24-01-0023,PMC011xxxxxx/PMC11659866.xml,,,,,
39576940,PMC11659867,CBE.23-12-0238,10.1187/cbe.23-12-0238,PMC011xxxxxx/PMC11659867.xml,,,,,
39531581,PMC11659868,CBE.24-02-0069,10.1187/cbe.24-02-0069,PMC011xxxxxx/PMC11659868.xml,,,,,
39418170,PMC11659869,CBE.24-02-0065,10.1187/cbe.24-02-0065,PMC011xxxxxx/PMC11659869.xml,,,,,
39642292,PMC11659870,CBE.24-02-0055,10.1187/cbe.24-02-0055,PMC011xxxxxx/PMC11659870.xml,,,,,
39324986,PMC11659871,CBE.24-01-0015,10.1187/cbe.24-01-0015,PMC011xxxxxx/PMC11659871.xml,,,,,
39321154,PMC11659872,CBE.24-02-0092,10.1187/cbe.24-02-0092,PMC011xxxxxx/PMC11659872.xml,,,,,
39374164,PMC11659873,CBE.24-02-0079,10.1187/cbe.24-02-0079,PMC011xxxxxx/PMC11659873.xml,,,,,
39437126,PMC11659874,CBE.23-10-0198,10.1187/cbe.23-10-0198,PMC011xxxxxx/PMC11659874.xml,,,,,
39705040,PMC11661469,EHP15200,10.1289/EHP15200,PMC011xxxxxx/PMC11661469.xml,,,,,
39418322,PMC11663809,240166,10.2337/db24-0166,PMC011xxxxxx/PMC11663809.xml,,,,,
39475504,PMC11663815,230809,10.2337/db23-0809,PMC011xxxxxx/PMC11663815.xml,,,,,
39418486,PMC11664021,240451,10.2337/db24-0451,PMC011xxxxxx/PMC11664021.xml,,,,,
39418325,PMC11664022,240652,10.2337/db24-0652,PMC011xxxxxx/PMC11664022.xml,,,,,
39418320,PMC11664024,240493,10.2337/db24-0493,PMC011xxxxxx/PMC11664024.xml,,,,,
39446133,PMC11664025,240406,10.2337/db24-0406,PMC011xxxxxx/PMC11664025.xml,,,,,
39446568,PMC11664026,240393,10.2337/db24-0393,PMC011xxxxxx/PMC11664026.xml,,,,,
38776437,PMC11664189,240212,10.2337/dc24-0212,PMC011xxxxxx/PMC11664189.xml,,,,,
39546551,PMC11664192,240058,10.2337/dci24-0058,PMC011xxxxxx/PMC11664192.xml,,,,,
39556464,PMC11664197,241565,10.2337/dc24-1565,PMC011xxxxxx/PMC11664197.xml,,,,,
39648440,PMC11664581,,10.1021/acs.jpcb.4c07835,PMC011xxxxxx/PMC11664581.xml,,,,,
39718546,PMC11668240,EHP14476,10.1289/EHP14476,PMC011xxxxxx/PMC11668240.xml,,,,,
39729357,PMC11675657,EHP16623,10.1289/EHP16623,PMC011xxxxxx/PMC11675657.xml,,,,,
39729358,PMC11675664,EHP14754,10.1289/EHP14754,PMC011xxxxxx/PMC11675664.xml,,,,,
,PMC11687611,EHP15684,10.1289/EHP15684,PMC011xxxxxx/PMC11687611.xml,,,,,
,PMC11687612,EHP15621,10.1289/EHP15621,PMC011xxxxxx/PMC11687612.xml,,,,,
,PMC11687643,NJ202406063902119,10.1056/NEJMc2403996,PMC011xxxxxx/PMC11687643.xml,,,,,
39536236,PMC11687644,NJ202411143911925,10.1056/NEJMc2410203,PMC011xxxxxx/PMC11687644.xml,,,,,
39083764,PMC11687645,NJ202411073911817,10.1056/NEJMsb2408466,PMC011xxxxxx/PMC11687645.xml,,,,,
39536235,PMC11687646,NJ202411143911924,10.1056/NEJMc2404555,PMC011xxxxxx/PMC11687646.xml,,,,,
39018527,PMC11687648,NJ202408083910608,10.1056/NEJMoa2403211,PMC011xxxxxx/PMC11687648.xml,,,,,
39018532,PMC11694828,NJ202407183910308,10.1056/NEJMoa2309002,PMC011xxxxxx/PMC11694828.xml,,,,,
32963362,PMC11702270,,10.1038/s41393-020-00552-x,PMC011xxxxxx/PMC11702270.xml,,NIHMS1628332,,,
39772873,PMC11708633,EHP14172,10.1289/EHP14172,PMC011xxxxxx/PMC11708633.xml,,,,,
39074241,PMC11719399,050689,10.5014/ajot.2024.050689,PMC011xxxxxx/PMC11719399.xml,,,,,
,PMC11723677,GOX-D-24-00498,10.1097/GOX.0000000000006448,PMC011xxxxxx/PMC11723677.xml,,,00004,,
39816159,PMC11729276,543907,10.1364/BOE.543907,PMC011xxxxxx/PMC11729276.xml,,,,,
39816156,PMC11729278,545987,10.1364/BOE.545987,PMC011xxxxxx/PMC11729278.xml,,,,,
39816146,PMC11729279,544465,10.1364/BOE.544465,PMC011xxxxxx/PMC11729279.xml,,,,,
39816145,PMC11729280,544257,10.1364/BOE.544257,PMC011xxxxxx/PMC11729280.xml,,,,,
39816154,PMC11729282,546226,10.1364/BOE.546226,PMC011xxxxxx/PMC11729282.xml,,,,,
39816152,PMC11729284,547176,10.1364/BOE.547176,PMC011xxxxxx/PMC11729284.xml,,,,,
39816144,PMC11729285,539721,10.1364/BOE.539721,PMC011xxxxxx/PMC11729285.xml,,,,,
39816155,PMC11729286,544772,10.1364/BOE.544772,PMC011xxxxxx/PMC11729286.xml,,,,,
39816137,PMC11729287,540916,10.1364/BOE.540916,PMC011xxxxxx/PMC11729287.xml,,,,,
39816147,PMC11729288,544778,10.1364/BOE.544778,PMC011xxxxxx/PMC11729288.xml,,,,,
39816158,PMC11729289,541570,10.1364/BOE.541570,PMC011xxxxxx/PMC11729289.xml,,,,,
39816138,PMC11729290,547119,10.1364/BOE.547119,PMC011xxxxxx/PMC11729290.xml,,,,,
39816143,PMC11729291,543333,10.1364/BOE.543333,PMC011xxxxxx/PMC11729291.xml,,,,,
39816135,PMC11729292,544647,10.1364/BOE.544647,PMC011xxxxxx/PMC11729292.xml,,,,,
39816139,PMC11729293,544388,10.1364/BOE.544388,PMC011xxxxxx/PMC11729293.xml,,,,,
39816148,PMC11729294,547464,10.1364/BOE.547464,PMC011xxxxxx/PMC11729294.xml,,,,,
39816157,PMC11729295,532084,10.1364/BOE.532084,PMC011xxxxxx/PMC11729295.xml,,,,,
39816149,PMC11729296,550680,10.1364/BOE.550680,PMC011xxxxxx/PMC11729296.xml,,,,,
39816140,PMC11729297,542554,10.1364/BOE.542554,PMC011xxxxxx/PMC11729297.xml,,,,,
39816136,PMC11729298,544521,10.1364/BOE.544521,PMC011xxxxxx/PMC11729298.xml,,,,,
39816150,PMC11729299,545165,10.1364/BOE.545165,PMC011xxxxxx/PMC11729299.xml,,,,,
39816151,PMC11729300,545624,10.1364/BOE.545624,PMC011xxxxxx/PMC11729300.xml,,,,,
39804965,PMC11729452,EHP16432,10.1289/EHP16432,PMC011xxxxxx/PMC11729452.xml,,,,,
39804964,PMC11729455,EHP13875,10.1289/EHP13875,PMC011xxxxxx/PMC11729455.xml,,,,,
39808082,PMC11730732,EHP14493,10.1289/EHP14493,PMC011xxxxxx/PMC11730732.xml,,,,,
39808081,PMC11730735,EHP16497,10.1289/EHP16497,PMC011xxxxxx/PMC11730735.xml,,,,,
39804007,PMC11732656,CCE-D-24-00360,10.1097/CCE.0000000000001193,PMC011xxxxxx/PMC11732656.xml,,,00006,,
39602487,PMC11733928,,10.1021/acs.biomac.4c01556,PMC011xxxxxx/PMC11733928.xml,,,,,
39812474,PMC11734612,EHP14721,10.1289/EHP14721,PMC011xxxxxx/PMC11734612.xml,,,,,
39819026,PMC11737549,EHP16951,10.1289/EHP16951,PMC011xxxxxx/PMC11737549.xml,,,,,
39819025,PMC11737583,EHP14321,10.1289/EHP14321,PMC011xxxxxx/PMC11737583.xml,,,,,
,PMC11739334,CD240040,10.2337/cd24-0040,PMC011xxxxxx/PMC11739334.xml,,,,,
,PMC11739341,CD240051,10.2337/cd24-0051,PMC011xxxxxx/PMC11739341.xml,,,,,
,PMC11739353,CD240042,10.2337/cd24-0042,PMC011xxxxxx/PMC11739353.xml,,,,,
,PMC11739360,CD240006,10.2337/cd24-0006,PMC011xxxxxx/PMC11739360.xml,,,,,
,PMC11739366,CD240036,10.2337/cd24-0036,PMC011xxxxxx/PMC11739366.xml,,,,,
,PMC11739367,CD240002,10.2337/cd24-0002,PMC011xxxxxx/PMC11739367.xml,,,,,
,PMC11739368,CD240044,10.2337/cd24-0044,PMC011xxxxxx/PMC11739368.xml,,,,,
,PMC11739370,CD240003,10.2337/cd24-0003,PMC011xxxxxx/PMC11739370.xml,,,,,
39629699,PMC11740873,050731,10.5014/ajot.2025.050731,PMC011xxxxxx/PMC11740873.xml,,,,,
39705591,PMC11742106,E24-09-0412,10.1091/mbc.E24-09-0412,PMC011xxxxxx/PMC11742106.xml,,,,,
39630645,PMC11742107,E24-09-0430,10.1091/mbc.E24-09-0430,PMC011xxxxxx/PMC11742107.xml,,,,,
39565681,PMC11742108,E24-09-0426,10.1091/mbc.E24-09-0426,PMC011xxxxxx/PMC11742108.xml,,,,,
,PMC11742109,E24-12-0550,10.1091/mbc.E24-12-0550,PMC011xxxxxx/PMC11742109.xml,,,,,
39602294,PMC11742110,E24-06-0241,10.1091/mbc.E24-06-0241,PMC011xxxxxx/PMC11742110.xml,,,,,
39565680,PMC11742111,E24-04-0164,10.1091/mbc.E24-04-0164,PMC011xxxxxx/PMC11742111.xml,,,,,
39602284,PMC11742112,E24-06-0283,10.1091/mbc.E24-06-0283,PMC011xxxxxx/PMC11742112.xml,,,,,
39602291,PMC11742113,E24-07-0302,10.1091/mbc.E24-07-0302,PMC011xxxxxx/PMC11742113.xml,,,,,
39630611,PMC11742114,E24-06-0285,10.1091/mbc.E24-06-0285,PMC011xxxxxx/PMC11742114.xml,,,,,
39602293,PMC11742115,E24-08-0366,10.1091/mbc.E24-08-0366,PMC011xxxxxx/PMC11742115.xml,,,,,
39565679,PMC11742116,E24-07-0309,10.1091/mbc.E24-07-0309,PMC011xxxxxx/PMC11742116.xml,,,,,
39630612,PMC11742117,E24-04-0197,10.1091/mbc.E24-04-0197,PMC011xxxxxx/PMC11742117.xml,,,,,
39602296,PMC11742118,E24-08-0344,10.1091/mbc.E24-08-0344,PMC011xxxxxx/PMC11742118.xml,,,,,
39602292,PMC11742119,E24-02-0061,10.1091/mbc.E24-02-0061,PMC011xxxxxx/PMC11742119.xml,,,,,
39602282,PMC11742120,E24-09-0434,10.1091/mbc.E24-09-0434,PMC011xxxxxx/PMC11742120.xml,,,,,
,PMC11750417,EHP16443,10.1289/EHP16443,PMC011xxxxxx/PMC11750417.xml,,,,,
,PMC11750423,EHP14505,10.1289/EHP14505,PMC011xxxxxx/PMC11750423.xml,,,,,
39837567,PMC11750424,EHP16213,10.1289/EHP16213,PMC011xxxxxx/PMC11750424.xml,,,,,
39556456,PMC11755681,240515,10.2337/db24-0515,PMC011xxxxxx/PMC11755681.xml,,,,,
39531505,PMC11755682,240485,10.2337/db24-0485,PMC011xxxxxx/PMC11755682.xml,,,,,
39561351,PMC11755683,240756,10.2337/db24-0756,PMC011xxxxxx/PMC11755683.xml,,,,,
39561332,PMC11755685,240463,10.2337/db24-0463,PMC011xxxxxx/PMC11755685.xml,,,,,
39556808,PMC11755686,240340,10.2337/db24-0340,PMC011xxxxxx/PMC11755686.xml,,,,,
39819474,PMC11756835,63384,10.2196/63384,PMC011xxxxxx/PMC11756835.xml,,,,,
39847704,PMC11756857,EHP15593,10.1289/EHP15593,PMC011xxxxxx/PMC11756857.xml,,,,,
39847705,PMC11756858,EHP14285,10.1289/EHP14285,PMC011xxxxxx/PMC11756858.xml,,,,,
,PMC11758983,EHP16598,10.1289/EHP16598,PMC011xxxxxx/PMC11758983.xml,,,,,
,PMC11758984,EHP14742,10.1289/EHP14742,PMC011xxxxxx/PMC11758984.xml,,,,,
,PMC11758985,EHP14674,10.1289/EHP14674,PMC011xxxxxx/PMC11758985.xml,,,,,
,PMC11770150,242555,10.2337/dc24-2555,PMC011xxxxxx/PMC11770150.xml,,,,,
39626097,PMC11770152,241251,10.2337/dc24-1251,PMC011xxxxxx/PMC11770152.xml,,,,,
