pmid,pmc,doi,File,publisher-id,manuscript,pii,art-access-id,coden,publisher-manuscript,medline,other,pmc-scan
31485076,PMC6795553,10.1038/s41586-019-1530-7,PMC006xxxxxx/PMC6795553.xml,,EMS83961,,,,,,,
31646248,PMC6796234,10.1021/acsomega.9b02585,PMC006xxxxxx/PMC6796234.xml,,,,,,,,,
31646252,PMC6796235,10.1021/acsomega.9b02811,PMC006xxxxxx/PMC6796235.xml,,,,,,,,,
31646254,PMC6796236,10.1021/acsomega.9b02880,PMC006xxxxxx/PMC6796236.xml,,,,,,,,,
31646247,PMC6796237,10.1021/acsomega.9b02491,PMC006xxxxxx/PMC6796237.xml,,,,,,,,,
31646253,PMC6796239,10.1021/acsomega.9b02855,PMC006xxxxxx/PMC6796239.xml,,,,,,,,,
31646249,PMC6796493,10.1021/acsomega.9b02618,PMC006xxxxxx/PMC6796493.xml,,,,,,,,,
31571482,PMC6796827,10.1021/acs.accounts.9b00373,PMC006xxxxxx/PMC6796827.xml,,,,,,,,,
31508941,PMC6796828,10.1021/acs.analchem.9b00895,PMC006xxxxxx/PMC6796828.xml,,,,,,,,,
31573791,PMC6796831,10.1021/acs.accounts.9b00412,PMC006xxxxxx/PMC6796831.xml,,,,,,,,,
31646228,PMC6796881,10.1021/acsomega.9b01630,PMC006xxxxxx/PMC6796881.xml,,,,,,,,,
31646221,PMC6796882,10.1021/acsomega.9b01305,PMC006xxxxxx/PMC6796882.xml,,,,,,,,,
31646226,PMC6796884,10.1021/acsomega.9b01607,PMC006xxxxxx/PMC6796884.xml,,,,,,,,,
31646230,PMC6796885,10.1021/acsomega.9b01701,PMC006xxxxxx/PMC6796885.xml,,,,,,,,,
31646234,PMC6796886,10.1021/acsomega.9b02086,PMC006xxxxxx/PMC6796886.xml,,,,,,,,,
31646235,PMC6796887,10.1021/acsomega.9b02113,PMC006xxxxxx/PMC6796887.xml,,,,,,,,,
31646225,PMC6796888,10.1021/acsomega.9b01571,PMC006xxxxxx/PMC6796888.xml,,,,,,,,,
31646239,PMC6796889,10.1021/acsomega.9b02243,PMC006xxxxxx/PMC6796889.xml,,,,,,,,,
31646218,PMC6796891,10.1021/acsomega.9b01122,PMC006xxxxxx/PMC6796891.xml,,,,,,,,,
31646219,PMC6796892,10.1021/acsomega.9b01176,PMC006xxxxxx/PMC6796892.xml,,,,,,,,,
31646215,PMC6796896,10.1021/acsomega.9b00692,PMC006xxxxxx/PMC6796896.xml,,,,,,,,,
31646236,PMC6796899,10.1021/acsomega.9b02136,PMC006xxxxxx/PMC6796899.xml,,,,,,,,,
31646243,PMC6796900,10.1021/acsomega.9b02277,PMC006xxxxxx/PMC6796900.xml,,,,,,,,,
31646223,PMC6796905,10.1021/acsomega.9b01545,PMC006xxxxxx/PMC6796905.xml,,,,,,,,,
31646216,PMC6796907,10.1021/acsomega.9b00776,PMC006xxxxxx/PMC6796907.xml,,,,,,,,,
31646231,PMC6796911,10.1021/acsomega.9b01856,PMC006xxxxxx/PMC6796911.xml,,,,,,,,,
31646251,PMC6796913,10.1021/acsomega.9b02809,PMC006xxxxxx/PMC6796913.xml,,,,,,,,,
31646233,PMC6796915,10.1021/acsomega.9b01948,PMC006xxxxxx/PMC6796915.xml,,,,,,,,,
31646232,PMC6796916,10.1021/acsomega.9b01869,PMC006xxxxxx/PMC6796916.xml,,,,,,,,,
31646241,PMC6796924,10.1021/acsomega.9b02307,PMC006xxxxxx/PMC6796924.xml,,,,,,,,,
31646246,PMC6796927,10.1021/acsomega.9b02471,PMC006xxxxxx/PMC6796927.xml,,,,,,,,,
31646242,PMC6796928,10.1021/acsomega.9b02317,PMC006xxxxxx/PMC6796928.xml,,,,,,,,,
31646222,PMC6796930,10.1021/acsomega.9b01512,PMC006xxxxxx/PMC6796930.xml,,,,,,,,,
31646240,PMC6796936,10.1021/acsomega.9b02300,PMC006xxxxxx/PMC6796936.xml,,,,,,,,,
31646238,PMC6796937,10.1021/acsomega.9b02185,PMC006xxxxxx/PMC6796937.xml,,,,,,,,,
31646245,PMC6796940,10.1021/acsomega.9b02413,PMC006xxxxxx/PMC6796940.xml,,,,,,,,,
31646217,PMC6796945,10.1021/acsomega.9b00783,PMC006xxxxxx/PMC6796945.xml,,,,,,,,,
30452262,PMC6796967,10.1021/acs.jmedchem.8b01025,PMC006xxxxxx/PMC6796967.xml,,,,,,,,,
31646224,PMC6796984,10.1021/acsomega.9b01550,PMC006xxxxxx/PMC6796984.xml,,,,,,,,,
31646229,PMC6796985,10.1021/acsomega.9b01587,PMC006xxxxxx/PMC6796985.xml,,,,,,,,,
31646227,PMC6796987,10.1021/acsomega.9b01624,PMC006xxxxxx/PMC6796987.xml,,,,,,,,,
31646237,PMC6796988,10.1021/acsomega.9b02154,PMC006xxxxxx/PMC6796988.xml,,,,,,,,,
31646220,PMC6796989,10.1021/acsomega.9b01465,PMC006xxxxxx/PMC6796989.xml,,,,,,,,,
31646250,PMC6796990,10.1021/acsomega.9b02637,PMC006xxxxxx/PMC6796990.xml,,,,,,,,,
31646244,PMC6797053,10.1021/acsomega.9b02373,PMC006xxxxxx/PMC6797053.xml,,,,,,,,,
31624165,PMC6797530,10.1128/MRA.00906-19,PMC006xxxxxx/PMC6797530.xml,MRA00906-19,,,,,,,,
31393598,PMC6797864,10.1111/imm.13102,PMC006xxxxxx/PMC6797864.xml,IMM13102,,,,,,,,
31341046,PMC6798108,10.1128/JVI.00711-19,PMC006xxxxxx/PMC6798108.xml,00711-19,,,,,,,,
31375571,PMC6798120,10.1128/JVI.01046-19,PMC006xxxxxx/PMC6798120.xml,01046-19,,,,,,,,
31545896,PMC6798157,10.1021/acs.langmuir.9b01879,PMC006xxxxxx/PMC6798157.xml,,,,,,,,,
31660222,PMC6798520,10.1017/cts.2018.27,PMC006xxxxxx/PMC6798520.xml,00027,,S2059866118000274,,,,,,
31660220,PMC6799353,10.1017/cts.2018.14,PMC006xxxxxx/PMC6799353.xml,00014,,S2059866118000146,,,,,,
31541212,PMC6800015,10.1038/s41564-019-0565-8,PMC006xxxxxx/PMC6800015.xml,565,,,,,,,,
29950669,PMC6800152,10.1038/s41593-018-0175-4,PMC006xxxxxx/PMC6800152.xml,,NIHMS970886,,,,,,,
31449404,PMC6800198,10.1021/acs.jcim.9b00605,PMC006xxxxxx/PMC6800198.xml,,,,,,,,,
29988067,PMC6800240,10.1038/s41589-018-0098-0,PMC006xxxxxx/PMC6800240.xml,,NIHMS972461,,,,,,,
31406250,PMC6800621,10.1038/s41388-019-0927-y,PMC006xxxxxx/PMC6800621.xml,,NIHMS1530311,,,,,,,
31389049,PMC6800797,10.1002/jmv.25563,PMC006xxxxxx/PMC6800797.xml,JMV25563,,,,,,,,
30992538,PMC6800829,10.1038/s41397-019-0086-0,PMC006xxxxxx/PMC6800829.xml,,NIHMS1525653,,,,,,,
31542932,PMC6801854,10.1021/acs.jpclett.9b02757,PMC006xxxxxx/PMC6801854.xml,,,,,,,,,
31270503,PMC6802276,10.1038/s41591-019-0500-9,PMC006xxxxxx/PMC6802276.xml,,NIHMS1530254,,,,,,,
31004432,PMC6802279,10.1093/milmed/usz081,PMC006xxxxxx/PMC6802279.xml,usz081,,,,,,,,
31005057,PMC6802282,10.1038/s41390-019-0404-x,PMC006xxxxxx/PMC6802282.xml,,NIHMS1526944,,,,,,,
31660228,PMC6802405,10.1017/cts.2019.388,PMC006xxxxxx/PMC6802405.xml,00388,,S2059866119003881,,,,,,
31660236,PMC6802408,10.1017/cts.2019.366,PMC006xxxxxx/PMC6802408.xml,00366,,S2059866119003662,,,,,,
31660230,PMC6802413,10.1017/cts.2019.383,PMC006xxxxxx/PMC6802413.xml,00383,,S2059866119003832,,,,,,
31660232,PMC6802417,10.1017/cts.2019.371,PMC006xxxxxx/PMC6802417.xml,00371,,S2059866119003716,,,,,,
30707039,PMC6802853,10.1164/rccm.201812-2276ST,PMC006xxxxxx/PMC6802853.xml,,,,,,201812-2276ST,,,
31565933,PMC6803048,10.1021/acs.chemrestox.9b00299,PMC006xxxxxx/PMC6803048.xml,,,,,,,,,
31508946,PMC6803166,10.1021/jacs.9b07084,PMC006xxxxxx/PMC6803166.xml,,,,,,,,,
31375588,PMC6803248,10.1128/JVI.01208-19,PMC006xxxxxx/PMC6803248.xml,01208-19,,,,,,,,
31660229,PMC6803463,10.1017/cts.2019.387,PMC006xxxxxx/PMC6803463.xml,00387,,S205986611900387X,,,,,,
31646152,PMC6803809,10.1117/1.NPh.6.4.045002,PMC006xxxxxx/PMC6803809.xml,19041RR,,,,,NPh-19041RR,,,
31525021,PMC6804243,10.1021/acschembio.9b00570,PMC006xxxxxx/PMC6804243.xml,,,,,,,,,
31487148,PMC6804245,10.1021/acschembio.9b00427,PMC006xxxxxx/PMC6804245.xml,,,,,,,,,
31525028,PMC6804253,10.1021/acschembio.9b00560,PMC006xxxxxx/PMC6804253.xml,,,,,,,,,
31553573,PMC6804261,10.1021/acssynbio.9b00289,PMC006xxxxxx/PMC6804261.xml,,,,,,,,,
31117572,PMC6804313,10.1021/acs.joc.9b00878,PMC006xxxxxx/PMC6804313.xml,,,,,,,,,
31656368,PMC6804426,10.1021/acs.chemmater.9b00851,PMC006xxxxxx/PMC6804426.xml,,,,,,,,,
31656825,PMC6804427,10.1021/acsphotonics.9b00838,PMC006xxxxxx/PMC6804427.xml,,,,,,,,,
31530657,PMC6804608,10.2337/dc19-0577,PMC006xxxxxx/PMC6804608.xml,0577,,,,,,,,
31548245,PMC6804611,10.2337/dc19-0891,PMC006xxxxxx/PMC6804611.xml,0891,,,,,,,,
31391203,PMC6804613,10.2337/dc19-0901,PMC006xxxxxx/PMC6804613.xml,0901,,,,,,,,
31501226,PMC6804614,10.2337/dc19-0993,PMC006xxxxxx/PMC6804614.xml,0993,,,,,,,,
31439647,PMC6804625,10.2337/db19-0608,PMC006xxxxxx/PMC6804625.xml,0608,,,,,,,,
31439641,PMC6804629,10.2337/db19-0496,PMC006xxxxxx/PMC6804629.xml,0496,,,,,,,,
31439642,PMC6804630,10.2337/db18-1233,PMC006xxxxxx/PMC6804630.xml,1233,,,,,,,,
31439643,PMC6804632,10.2337/db19-0233,PMC006xxxxxx/PMC6804632.xml,0233,,,,,,,,
31439644,PMC6804633,10.2337/db19-0130,PMC006xxxxxx/PMC6804633.xml,0130,,,,,,,,
29572550,PMC6804736,10.1038/s41423-018-0009-z,PMC006xxxxxx/PMC6804736.xml,9,,,,,,,,
31479245,PMC6805042,10.1021/acs.est.9b03554,PMC006xxxxxx/PMC6805042.xml,,,,,,,,,
30336042,PMC6805043,10.1021/acs.jproteome.8b00566,PMC006xxxxxx/PMC6805043.xml,,,,,,,,,
31398051,PMC6805044,10.1021/acs.nanolett.9b01697,PMC006xxxxxx/PMC6805044.xml,,,,,,,,,
31509711,PMC6805045,10.1021/jacs.9b06923,PMC006xxxxxx/PMC6805045.xml,,,,,,,,,
29981423,PMC6805216,10.1016/j.nlm.2018.07.002,PMC006xxxxxx/PMC6805216.xml,,EMS84595,,,,,,,
31641085,PMC6805991,10.1128/mBio.01973-19,PMC006xxxxxx/PMC6805991.xml,mBio01973-19,,,,,,,,
31641086,PMC6805992,10.1128/mBio.02059-19,PMC006xxxxxx/PMC6805992.xml,mBio02059-19,,,,,,,,
31566954,PMC6806328,10.1021/acs.inorgchem.9b02176,PMC006xxxxxx/PMC6806328.xml,,,,,,,,,
25545354,PMC6806719,10.1002/jcla.21822,PMC006xxxxxx/PMC6806719.xml,JCLA21822,,,,,,,,
32289091,PMC6806761,10.1016/j.pbj.2017.04.009,PMC006xxxxxx/PMC6806761.xml,,,,00005,,,,,
24796703,PMC6807105,10.1002/jcla.21738,PMC006xxxxxx/PMC6807105.xml,JCLA21738,,,,,,,,
24652818,PMC6807423,10.1002/jcla.21702,PMC006xxxxxx/PMC6807423.xml,JCLA21702,,,,,,,,
23424157,PMC6807554,10.1002/jcla.21576,PMC006xxxxxx/PMC6807554.xml,JCLA21576,,,,,,,,
24652781,PMC6807631,10.1002/jcla.21700,PMC006xxxxxx/PMC6807631.xml,JCLA21700,,,,,,,,
16025480,PMC6807888,10.1002/jcla.20070,PMC006xxxxxx/PMC6807888.xml,JCLA20070,,,,,,,,
30985880,PMC6808013,10.1115/1.4043486,PMC006xxxxxx/PMC6808013.xml,BIO-19-1040,,,,,,,,
31501589,PMC6810841,10.1038/s41589-019-0352-0,PMC006xxxxxx/PMC6810841.xml,,NIHMS1535156,,,,,,,
31451761,PMC6811359,10.1038/s41589-019-0346-y,PMC006xxxxxx/PMC6811359.xml,,EMS83730,,,,,,,
31673566,PMC6811703,10.1117/1.NPh.6.4.045003,PMC006xxxxxx/PMC6811703.xml,19051R,,,,,NPh-19051R,,,
31656897,PMC6811840,10.1021/acsomega.9b01763,PMC006xxxxxx/PMC6811840.xml,,,,,,,,,
31656881,PMC6811842,10.1021/acsomega.9b01051,PMC006xxxxxx/PMC6811842.xml,,,,,,,,,
31656899,PMC6811843,10.1021/acsomega.9b01884,PMC006xxxxxx/PMC6811843.xml,,,,,,,,,
31656893,PMC6811844,10.1021/acsomega.9b01647,PMC006xxxxxx/PMC6811844.xml,,,,,,,,,
31656886,PMC6811845,10.1021/acsomega.9b01466,PMC006xxxxxx/PMC6811845.xml,,,,,,,,,
31656888,PMC6811846,10.1021/acsomega.9b01510,PMC006xxxxxx/PMC6811846.xml,,,,,,,,,
31656890,PMC6811847,10.1021/acsomega.9b01609,PMC006xxxxxx/PMC6811847.xml,,,,,,,,,
31656894,PMC6811848,10.1021/acsomega.9b01692,PMC006xxxxxx/PMC6811848.xml,,,,,,,,,
31656901,PMC6811849,10.1021/acsomega.9b01917,PMC006xxxxxx/PMC6811849.xml,,,,,,,,,
31656891,PMC6811850,10.1021/acsomega.9b01626,PMC006xxxxxx/PMC6811850.xml,,,,,,,,,
31656905,PMC6811851,10.1021/acsomega.9b02030,PMC006xxxxxx/PMC6811851.xml,,,,,,,,,
31656885,PMC6811852,10.1021/acsomega.9b01398,PMC006xxxxxx/PMC6811852.xml,,,,,,,,,
31656898,PMC6811853,10.1021/acsomega.9b01865,PMC006xxxxxx/PMC6811853.xml,,,,,,,,,
31656902,PMC6811854,10.1021/acsomega.9b01950,PMC006xxxxxx/PMC6811854.xml,,,,,,,,,
31656889,PMC6811855,10.1021/acsomega.9b01575,PMC006xxxxxx/PMC6811855.xml,,,,,,,,,
31656887,PMC6811856,10.1021/acsomega.9b01469,PMC006xxxxxx/PMC6811856.xml,,,,,,,,,
31656892,PMC6811857,10.1021/acsomega.9b01638,PMC006xxxxxx/PMC6811857.xml,,,,,,,,,
31656884,PMC6811858,10.1021/acsomega.9b01342,PMC006xxxxxx/PMC6811858.xml,,,,,,,,,
31656880,PMC6811859,10.1021/acsomega.8b02894,PMC006xxxxxx/PMC6811859.xml,,,,,,,,,
31656900,PMC6811860,10.1021/acsomega.9b01907,PMC006xxxxxx/PMC6811860.xml,,,,,,,,,
31656904,PMC6811861,10.1021/acsomega.9b02031,PMC006xxxxxx/PMC6811861.xml,,,,,,,,,
31656908,PMC6811862,10.1021/acsomega.9b02102,PMC006xxxxxx/PMC6811862.xml,,,,,,,,,
31656883,PMC6811863,10.1021/acsomega.9b01178,PMC006xxxxxx/PMC6811863.xml,,,,,,,,,
31656906,PMC6811864,10.1021/acsomega.9b02043,PMC006xxxxxx/PMC6811864.xml,,,,,,,,,
31656903,PMC6811865,10.1021/acsomega.9b01981,PMC006xxxxxx/PMC6811865.xml,,,,,,,,,
31656907,PMC6811866,10.1021/acsomega.9b02066,PMC006xxxxxx/PMC6811866.xml,,,,,,,,,
31656707,PMC6812013,10.1021/acssuschemeng.9b03931,PMC006xxxxxx/PMC6812013.xml,,,,,,,,,
31585035,PMC6812064,10.1021/acsnano.9b05481,PMC006xxxxxx/PMC6812064.xml,,,,,,,,,
31553560,PMC6812065,10.1021/acsnano.9b04279,PMC006xxxxxx/PMC6812065.xml,,,,,,,,,
31592658,PMC6812066,10.1021/acs.biochem.9b00752,PMC006xxxxxx/PMC6812066.xml,,,,,,,,,
31656322,PMC6812067,10.1021/acs.macromol.9b01122,PMC006xxxxxx/PMC6812067.xml,,,,,,,,,
31532636,PMC6812068,10.1021/acsnano.9b06366,PMC006xxxxxx/PMC6812068.xml,,,,,,,,,
31656323,PMC6812069,10.1021/acs.macromol.9b01714,PMC006xxxxxx/PMC6812069.xml,,,,,,,,,
31656931,PMC6812104,10.1021/acsomega.9b02700,PMC006xxxxxx/PMC6812104.xml,,,,,,,,,
31656922,PMC6812105,10.1021/acsomega.9b02339,PMC006xxxxxx/PMC6812105.xml,,,,,,,,,
31656927,PMC6812106,10.1021/acsomega.9b02422,PMC006xxxxxx/PMC6812106.xml,,,,,,,,,
31656930,PMC6812107,10.1021/acsomega.9b02562,PMC006xxxxxx/PMC6812107.xml,,,,,,,,,
31656916,PMC6812108,10.1021/acsomega.9b02236,PMC006xxxxxx/PMC6812108.xml,,,,,,,,,
31656920,PMC6812109,10.1021/acsomega.9b02291,PMC006xxxxxx/PMC6812109.xml,,,,,,,,,
31656929,PMC6812110,10.1021/acsomega.9b02543,PMC006xxxxxx/PMC6812110.xml,,,,,,,,,
31656919,PMC6812111,10.1021/acsomega.9b02251,PMC006xxxxxx/PMC6812111.xml,,,,,,,,,
31656933,PMC6812112,10.1021/acsomega.9b02756,PMC006xxxxxx/PMC6812112.xml,,,,,,,,,
31656882,PMC6812113,10.1021/acsomega.9b01164,PMC006xxxxxx/PMC6812113.xml,,,,,,,,,
31656896,PMC6812114,10.1021/acsomega.9b01724,PMC006xxxxxx/PMC6812114.xml,,,,,,,,,
31656895,PMC6812115,10.1021/acsomega.9b01705,PMC006xxxxxx/PMC6812115.xml,,,,,,,,,
31656911,PMC6812116,10.1021/acsomega.9b02135,PMC006xxxxxx/PMC6812116.xml,,,,,,,,,
31656923,PMC6812117,10.1021/acsomega.9b02349,PMC006xxxxxx/PMC6812117.xml,,,,,,,,,
31656915,PMC6812121,10.1021/acsomega.9b02214,PMC006xxxxxx/PMC6812121.xml,,,,,,,,,
31656921,PMC6812122,10.1021/acsomega.9b02329,PMC006xxxxxx/PMC6812122.xml,,,,,,,,,
31656917,PMC6812123,10.1021/acsomega.9b02237,PMC006xxxxxx/PMC6812123.xml,,,,,,,,,
31656912,PMC6812124,10.1021/acsomega.9b02160,PMC006xxxxxx/PMC6812124.xml,,,,,,,,,
31656910,PMC6812125,10.1021/acsomega.9b02124,PMC006xxxxxx/PMC6812125.xml,,,,,,,,,
31656936,PMC6812126,10.1021/acsomega.9b02923,PMC006xxxxxx/PMC6812126.xml,,,,,,,,,
31656925,PMC6812127,10.1021/acsomega.9b02425,PMC006xxxxxx/PMC6812127.xml,,,,,,,,,
31656914,PMC6812128,10.1021/acsomega.9b02205,PMC006xxxxxx/PMC6812128.xml,,,,,,,,,
31656934,PMC6812129,10.1021/acsomega.9b02799,PMC006xxxxxx/PMC6812129.xml,,,,,,,,,
31656926,PMC6812130,10.1021/acsomega.9b02441,PMC006xxxxxx/PMC6812130.xml,,,,,,,,,
31656924,PMC6812131,10.1021/acsomega.9b02389,PMC006xxxxxx/PMC6812131.xml,,,,,,,,,
31656935,PMC6812132,10.1021/acsomega.9b02821,PMC006xxxxxx/PMC6812132.xml,,,,,,,,,
31656918,PMC6812133,10.1021/acsomega.9b02244,PMC006xxxxxx/PMC6812133.xml,,,,,,,,,
31656913,PMC6812135,10.1021/acsomega.9b02187,PMC006xxxxxx/PMC6812135.xml,,,,,,,,,
30707066,PMC6812156,10.1513/AnnalsATS.201811-755WS,PMC006xxxxxx/PMC6812156.xml,,,,,,201811-755WS,,,
30592451,PMC6812157,10.1513/AnnalsATS.201810-716WS,PMC006xxxxxx/PMC6812157.xml,,,,,,201810-716WS,,,
31469310,PMC6812163,10.1513/AnnalsATS.201906-433ST,PMC006xxxxxx/PMC6812163.xml,,,,,,201906-433ST,,,
31573344,PMC6812167,10.1513/AnnalsATS.201906-477ST,PMC006xxxxxx/PMC6812167.xml,,,,,,201906-477ST,,,
31553883,PMC6812323,10.1021/acsnano.9b04868,PMC006xxxxxx/PMC6812323.xml,,,,,,,,,
31539229,PMC6812325,10.1021/acs.biochem.9b00625,PMC006xxxxxx/PMC6812325.xml,,,,,,,,,
31490647,PMC6812326,10.1021/acsnano.9b03219,PMC006xxxxxx/PMC6812326.xml,,,,,,,,,
31656928,PMC6812342,10.1021/acsomega.9b02497,PMC006xxxxxx/PMC6812342.xml,,,,,,,,,
31656909,PMC6812343,10.1021/acsomega.9b02111,PMC006xxxxxx/PMC6812343.xml,,,,,,,,,
31656932,PMC6812366,10.1021/acsomega.9b02715,PMC006xxxxxx/PMC6812366.xml,,,,,,,,,
31573350,PMC6812437,10.1164/rccm.201908-1581ST,PMC006xxxxxx/PMC6812437.xml,,,,,,201908-1581ST,,,
31525954,PMC6812477,10.1021/acsnano.9b03824,PMC006xxxxxx/PMC6812477.xml,,,,,,,,,
30894749,PMC6812682,10.1038/s41586-019-1041-6,PMC006xxxxxx/PMC6812682.xml,,NIHMS1522095,,,,,,,
31666773,PMC6813260,10.4314/ejhs.v29i5.2,PMC006xxxxxx/PMC6813260.xml,jEJHS.v29.i5.pg535,,,,,,,,
31666782,PMC6813261,10.4314/ejhs.v29i5.11,PMC006xxxxxx/PMC6813261.xml,jEJHS.v29.i5.pg605,,,,,,,,
31666774,PMC6813262,10.4314/ejhs.v29i5.3,PMC006xxxxxx/PMC6813262.xml,jEJHS.v29.i5.pg543,,,,,,,,
31666788,PMC6813263,10.4314/ejhs.v29i5.17,PMC006xxxxxx/PMC6813263.xml,jEJHS.v29.i5.pg653,,,,,,,,
31666783,PMC6813264,10.4314/ejhs.v29i5.12,PMC006xxxxxx/PMC6813264.xml,jEJHS.v29.i5.pg613,,,,,,,,
31666781,PMC6813265,10.4314/ejhs.v29i5.10,PMC006xxxxxx/PMC6813265.xml,jEJHS.v29.i5.pg597,,,,,,,,
31666784,PMC6813266,10.4314/ejhs.v29i5.13,PMC006xxxxxx/PMC6813266.xml,jEJHS.v29.i5.pg623,,,,,,,,
31666787,PMC6813267,10.4314/ejhs.v29i5.16,PMC006xxxxxx/PMC6813267.xml,jEJHS.v29.i5.pg649,,,,,,,,
31666780,PMC6813268,10.4314/ejhs.v29i5.9,PMC006xxxxxx/PMC6813268.xml,jEJHS.v29.i5.pg591,,,,,,,,
31666779,PMC6813270,10.4314/ejhs.v29i5.8,PMC006xxxxxx/PMC6813270.xml,jEJHS.v29.i5.pg585,,,,,,,,
31666775,PMC6813271,10.4314/ejhs.v29i5.4,PMC006xxxxxx/PMC6813271.xml,jEJHS.v29.i5.pg551,,,,,,,,
31666776,PMC6813272,10.4314/ejhs.v29i5.5,PMC006xxxxxx/PMC6813272.xml,jEJHS.v29.i5.pg559,,,,,,,,
31666786,PMC6813273,10.4314/ejhs.v29i5.15,PMC006xxxxxx/PMC6813273.xml,jEJHS.v29.i5.pg639,,,,,,,,
31666777,PMC6813274,10.4314/ejhs.v29i5.6,PMC006xxxxxx/PMC6813274.xml,jEJHS.v29.i5.pg567,,,,,,,,
31666785,PMC6813275,10.4314/ejhs.v29i5.14,PMC006xxxxxx/PMC6813275.xml,jEJHS.v29.i5.pg631,,,,,,,,
31666778,PMC6813276,10.4314/ejhs.v29i5.7,PMC006xxxxxx/PMC6813276.xml,jEJHS.v29.i5.pg577,,,,,,,,
31649092,PMC6813381,10.1128/MRA.00780-19,PMC006xxxxxx/PMC6813381.xml,MRA00780-19,,,,,,,,
31649081,PMC6813393,10.1128/MRA.01024-19,PMC006xxxxxx/PMC6813393.xml,MRA01024-19,,,,,,,,
31454230,PMC6813545,10.1021/acs.chemrev.9b00214,PMC006xxxxxx/PMC6813545.xml,,,,,,,,,
31660428,PMC6813546,10.1021/acscentsci.9b01014,PMC006xxxxxx/PMC6813546.xml,,,,,,,,,
31660433,PMC6813547,10.1021/acscentsci.9b00955,PMC006xxxxxx/PMC6813547.xml,,,,,,,,,
31660435,PMC6813548,10.1021/acscentsci.9b00678,PMC006xxxxxx/PMC6813548.xml,,,,,,,,,
31660430,PMC6813549,10.1021/acscentsci.9b00887,PMC006xxxxxx/PMC6813549.xml,,,,,,,,,
31660429,PMC6813550,10.1021/acscentsci.9b01015,PMC006xxxxxx/PMC6813550.xml,,,,,,,,,
31660427,PMC6813551,10.1021/acscentsci.9b00926,PMC006xxxxxx/PMC6813551.xml,,,,,,,,,
31660441,PMC6813552,10.1021/acscentsci.9b00918,PMC006xxxxxx/PMC6813552.xml,,,,,,,,,
31660431,PMC6813553,10.1021/acscentsci.9b00910,PMC006xxxxxx/PMC6813553.xml,,,,,,,,,
31660434,PMC6813554,10.1021/acscentsci.9b00551,PMC006xxxxxx/PMC6813554.xml,,,,,,,,,
31660440,PMC6813555,10.1021/acscentsci.9b00804,PMC006xxxxxx/PMC6813555.xml,,,,,,,,,
31660438,PMC6813556,10.1021/acscentsci.9b00745,PMC006xxxxxx/PMC6813556.xml,,,,,,,,,
31660436,PMC6813558,10.1021/acscentsci.9b00713,PMC006xxxxxx/PMC6813558.xml,,,,,,,,,
31660439,PMC6813559,10.1021/acscentsci.9b00781,PMC006xxxxxx/PMC6813559.xml,,,,,,,,,
31660432,PMC6813642,10.1021/acscentsci.9b00954,PMC006xxxxxx/PMC6813642.xml,,,,,,,,,
31660437,PMC6813718,10.1021/acscentsci.9b00718,PMC006xxxxxx/PMC6813718.xml,,,,,,,,,
17998932,PMC6813802,10.1038/sj.onc.1210932,PMC006xxxxxx/PMC6813802.xml,,NIHMS1054487,,,,,,,
30410064,PMC6813871,10.1038/s41380-018-0288-x,PMC006xxxxxx/PMC6813871.xml,,NIHMS1509233,,,,,,,
31019265,PMC6813882,10.1038/s41380-019-0423-3,PMC006xxxxxx/PMC6813882.xml,,NIHMS1526297,,,,,,,
31550879,PMC6814073,10.1021/jacs.9b07022,PMC006xxxxxx/PMC6814073.xml,,,,,,,,,
31660472,PMC6814177,10.1021/acsomega.8b01712,PMC006xxxxxx/PMC6814177.xml,,,,,,,,,
31636437,PMC6814202,10.1038/s41589-019-0382-7,PMC006xxxxxx/PMC6814202.xml,,NIHMS1538035,,,,,,,
31411874,PMC6814243,10.1021/jacs.9b05590,PMC006xxxxxx/PMC6814243.xml,,,,,,,,,
31313899,PMC6814244,10.1021/acsami.9b09938,PMC006xxxxxx/PMC6814244.xml,,,,,,,,,
31666761,PMC6814269,10.1021/acs.chemmater.9b02908,PMC006xxxxxx/PMC6814269.xml,,,,,,,,,
31478677,PMC6814285,10.1021/acs.nanolett.9b02553,PMC006xxxxxx/PMC6814285.xml,,,,,,,,,
31426634,PMC6814286,10.1021/acs.nanolett.9b02700,PMC006xxxxxx/PMC6814286.xml,,,,,,,,,
31666848,PMC6814457,10.3889/oamjms.2019.658,PMC006xxxxxx/PMC6814457.xml,OAMJMS-7-2462,,,,,,,,
31666863,PMC6814458,10.3889/oamjms.2019.622,PMC006xxxxxx/PMC6814458.xml,OAMJMS-7-2551,,,,,,,,
31666864,PMC6814459,10.3889/oamjms.2019.662,PMC006xxxxxx/PMC6814459.xml,OAMJMS-7-2556,,,,,,,,
31666851,PMC6814460,10.3889/oamjms.2019.712,PMC006xxxxxx/PMC6814460.xml,OAMJMS-7-2480,,,,,,,,
31666839,PMC6814461,10.3889/oamjms.2019.648,PMC006xxxxxx/PMC6814461.xml,OAMJMS-7-2419,,,,,,,,
31666840,PMC6814462,10.3889/oamjms.2019.638,PMC006xxxxxx/PMC6814462.xml,OAMJMS-7-2424,,,,,,,,
31666852,PMC6814463,10.3889/oamjms.2019.674,PMC006xxxxxx/PMC6814463.xml,OAMJMS-7-2484,,,,,,,,
