pmid,pmc,publisher-id,doi,File,manuscript,pii,coden,art-access-id,publisher-manuscript,other,pmc-scan,medline
29619442,PMC5876774,AJID-12-120,10.2101/Ajid.12v1S.18,PMC005xxxxxx/PMC5876774.xml,,,,,,,,
29619444,PMC5876775,AJID-12-133,10.2101/Ajid.12v1S.20,PMC005xxxxxx/PMC5876775.xml,,,,,,,,
29619445,PMC5876776,AJID-12-140,10.2101/Ajid.12v1S.21,PMC005xxxxxx/PMC5876776.xml,,,,,,,,
29619429,PMC5876777,AJID-12-44,10.2101/Ajid.12v1S.5,PMC005xxxxxx/PMC5876777.xml,,,,,,,,
29619430,PMC5876778,AJID-12-49,10.2101/Ajid.12v1S.6,PMC005xxxxxx/PMC5876778.xml,,,,,,,,
29619437,PMC5876779,AJID-12-90,10.2101/Ajid.12v1S.13,PMC005xxxxxx/PMC5876779.xml,,,,,,,,
29619438,PMC5876780,AJID-12-95,10.2101/Ajid.12v1S.14,PMC005xxxxxx/PMC5876780.xml,,,,,,,,
29619440,PMC5876781,AJID-12-110,10.2101/Ajid.12v1S.16,PMC005xxxxxx/PMC5876781.xml,,,,,,,,
29619439,PMC5876782,AJID-12-104,10.2101/Ajid.12v1S.15,PMC005xxxxxx/PMC5876782.xml,,,,,,,,
29619434,PMC5876783,AJID-12-72,10.2101/Ajid.12v1S.10,PMC005xxxxxx/PMC5876783.xml,,,,,,,,
29619443,PMC5876784,AJID-12-127,10.2101/Ajid.12v1S.19,PMC005xxxxxx/PMC5876784.xml,,,,,,,,
29619431,PMC5876785,AJID-12-54,10.2101/Ajid.12v1S.7,PMC005xxxxxx/PMC5876785.xml,,,,,,,,
29619433,PMC5876786,AJID-12-68,10.2101/Ajid.12v1S.9,PMC005xxxxxx/PMC5876786.xml,,,,,,,,
29619432,PMC5876787,AJID-12-62,10.2101/Ajid.12v1S.8,PMC005xxxxxx/PMC5876787.xml,,,,,,,,
29578206,PMC5877202,,10.1038/ncomms16198,PMC005xxxxxx/PMC5877202.xml,,ncomms16198,,,,,,
25256419,PMC5877209,,10.1038/ncomms5997,PMC005xxxxxx/PMC5877209.xml,,ncomms5997,,,,,,
28456526,PMC5877398,S0264-410X(17)30517-0,10.1016/j.vaccine.2017.04.039,PMC005xxxxxx/PMC5877398.xml,,,,,,,,
29022581,PMC5877409,,10.1038/nature24267,PMC005xxxxxx/PMC5877409.xml,NIHMS906203,,,,,,,
29379201,PMC5877475,,10.1038/s41563-017-0011-3,PMC005xxxxxx/PMC5877475.xml,NIHMS927120,,,,,,,
29106412,PMC5877826,,10.1038/nsmb.3499,PMC005xxxxxx/PMC5877826.xml,NIHMS928249,,,,,,,
29607371,PMC5877842,414,10.1007/s13337-017-0414-4,PMC005xxxxxx/PMC5877842.xml,,,,,,,,
29623098,PMC5877920,dic-7-212525,10.7573/dic.212525,PMC005xxxxxx/PMC5877920.xml,,,,,,,,
27271182,PMC5878678,0817,10.2337/dc16-0817,PMC005xxxxxx/PMC5878678.xml,,,,,,,,
27457641,PMC5878679,0665,10.2337/dc16-0665,PMC005xxxxxx/PMC5878679.xml,,,,,,,,
29531361,PMC5878683,,10.1038/s41593-018-0104-6,PMC005xxxxxx/PMC5878683.xml,EMS76047,,,,,,,
29610710,PMC5878930,4582,10.7717/peerj.4582,PMC005xxxxxx/PMC5878930.xml,,,,,,,,
,PMC5879028,RCR2263,10.1002/rcr2.263,PMC005xxxxxx/PMC5879028.xml,,,,,,,,
29623302,PMC5879458,,10.1021/acsomega.7b01982,PMC005xxxxxx/PMC5879458.xml,,,,,,,,
29623303,PMC5879467,,10.1021/acsomega.8b00137,PMC005xxxxxx/PMC5879467.xml,,,,,,,,
29632886,PMC5879468,,10.1021/acscentsci.7b00607,PMC005xxxxxx/PMC5879468.xml,,,,,,,,
29632874,PMC5879469,,10.1021/acscentsci.8b00077,PMC005xxxxxx/PMC5879469.xml,,,,,,,,
29632883,PMC5879470,,10.1021/acscentsci.7b00548,PMC005xxxxxx/PMC5879470.xml,,,,,,,,
29632877,PMC5879471,,10.1021/acscentsci.8b00096,PMC005xxxxxx/PMC5879471.xml,,,,,,,,
29632885,PMC5879472,,10.1021/acscentsci.7b00589,PMC005xxxxxx/PMC5879472.xml,,,,,,,,
29632884,PMC5879473,,10.1021/acscentsci.7b00577,PMC005xxxxxx/PMC5879473.xml,,,,,,,,
29632879,PMC5879474,,10.1021/acscentsci.7b00595,PMC005xxxxxx/PMC5879474.xml,,,,,,,,
29632881,PMC5879475,,10.1021/acscentsci.7b00504,PMC005xxxxxx/PMC5879475.xml,,,,,,,,
29632882,PMC5879476,,10.1021/acscentsci.7b00535,PMC005xxxxxx/PMC5879476.xml,,,,,,,,
29632876,PMC5879477,,10.1021/acscentsci.8b00091,PMC005xxxxxx/PMC5879477.xml,,,,,,,,
29632878,PMC5879478,,10.1021/acscentsci.7b00574,PMC005xxxxxx/PMC5879478.xml,,,,,,,,
29632872,PMC5879479,,10.1021/acscentsci.8b00154,PMC005xxxxxx/PMC5879479.xml,,,,,,,,
29632873,PMC5879480,,10.1021/acscentsci.8b00153,PMC005xxxxxx/PMC5879480.xml,,,,,,,,
29632887,PMC5879481,,10.1021/acscentsci.8b00008,PMC005xxxxxx/PMC5879481.xml,,,,,,,,
29632888,PMC5879482,,10.1021/acscentsci.8b00011,PMC005xxxxxx/PMC5879482.xml,,,,,,,,
29632875,PMC5879483,,10.1021/acscentsci.8b00087,PMC005xxxxxx/PMC5879483.xml,,,,,,,,
29632880,PMC5879484,,10.1021/acscentsci.7b00605,PMC005xxxxxx/PMC5879484.xml,,,,,,,,
29623304,PMC5879486,,10.1021/acsomega.8b00185,PMC005xxxxxx/PMC5879486.xml,,,,,,,,
29623301,PMC5879487,,10.1021/acsomega.7b02004,PMC005xxxxxx/PMC5879487.xml,,,,,,,,
29470065,PMC5879491,,10.1021/jacs.7b11422,PMC005xxxxxx/PMC5879491.xml,,,,,,,,
,PMC5879979,JCSM12240,10.1002/jcsm.12240,PMC005xxxxxx/PMC5879979.xml,,,,,,JCSM.12240,,
,PMC5879985,PHY213419,10.14814/phy2.13419,PMC005xxxxxx/PMC5879985.xml,,,,,,,,
29623109,PMC5880221,,10.1038/s41558-018-0108-y,PMC005xxxxxx/PMC5880221.xml,NASAPA942953,,,,,,,
28858826,PMC5880233,EHP1390,10.1289/EHP1390,PMC005xxxxxx/PMC5880233.xml,,,,,,,,
28796632,PMC5880251,EHP577,10.1289/EHP577,PMC005xxxxxx/PMC5880251.xml,,,,,,,,
29593351,PMC5880300,,10.1038/gim.2017.135,PMC005xxxxxx/PMC5880300.xml,NIHMS892470,,,,,,,
28946740,PMC5880506,,10.1021/acssynbio.7b00266,PMC005xxxxxx/PMC5880506.xml,,,,,,,,
29623305,PMC5880507,,10.1021/acsomega.7b01924,PMC005xxxxxx/PMC5880507.xml,,,,,,,,
29623149,PMC5880508,,10.1021/acs.jpcc.8b00985,PMC005xxxxxx/PMC5880508.xml,,,,,,,,
29473744,PMC5880509,,10.1021/jacs.7b12874,PMC005xxxxxx/PMC5880509.xml,,,,,,,,
29516716,PMC5880510,,10.1021/acsami.8b01116,PMC005xxxxxx/PMC5880510.xml,,,,,,,,
29357227,PMC5880511,,10.1021/jacs.7b10439,PMC005xxxxxx/PMC5880511.xml,,,,,,,,
29176683,PMC5880748,,10.1038/gim.2017.149,PMC005xxxxxx/PMC5880748.xml,NIHMS897686,,,,,,,
29622845,PMC5880799,JST.JSTAGE/ahc/17030,10.1267/ahc.17030,PMC005xxxxxx/PMC5880799.xml,,,,,17030,,,
29622847,PMC5880800,JST.JSTAGE/ahc/17034,10.1267/ahc.17034,PMC005xxxxxx/PMC5880800.xml,,,,,17034,,,
29622848,PMC5880801,JST.JSTAGE/ahc/17033,10.1267/ahc.17033,PMC005xxxxxx/PMC5880801.xml,,,,,17033,,,
29622849,PMC5880802,JST.JSTAGE/ahc/17031,10.1267/ahc.17031,PMC005xxxxxx/PMC5880802.xml,,,,,17031,,,
29622850,PMC5880803,JST.JSTAGE/ahc/17035,10.1267/ahc.17035,PMC005xxxxxx/PMC5880803.xml,,,,,17035,,,
29622846,PMC5880804,JST.JSTAGE/ahc/17020,10.1267/ahc.17020,PMC005xxxxxx/PMC5880804.xml,,,,,17020,,,
29629417,PMC5881024,mSystems00168-17,10.1128/mSystems.00168-17,PMC005xxxxxx/PMC5881024.xml,,,,,,,,
29644175,PMC5881187,tau-07-S1-S109,10.21037/tau.2017.12.18,PMC005xxxxxx/PMC5881187.xml,,,,,,,,
29644178,PMC5881188,tau-07-S1-S120,10.21037/tau.2017.12.20,PMC005xxxxxx/PMC5881188.xml,,,,,,,,
29644187,PMC5881189,tau-07-S1-S151,10.21037/tau.2018.01.10,PMC005xxxxxx/PMC5881189.xml,,,,,,,,
29644180,PMC5881190,tau-07-S1-S128,10.21037/tau.2017.10.07,PMC005xxxxxx/PMC5881190.xml,,,,,,,,
29644168,PMC5881191,tau-07-S1-S29,10.21037/tau.2017.12.35,PMC005xxxxxx/PMC5881191.xml,,,,,,,,
29644183,PMC5881192,tau-07-S1-S138,10.21037/tau.2017.09.19,PMC005xxxxxx/PMC5881192.xml,,,,,,,,
29644172,PMC5881193,tau-07-S1-S101,10.21037/tau.2018.01.01,PMC005xxxxxx/PMC5881193.xml,,,,,,,,
29644185,PMC5881194,tau-07-S1-S144,10.21037/tau.2018.01.08,PMC005xxxxxx/PMC5881194.xml,,,,,,,,
29644176,PMC5881195,tau-07-S1-S114,10.21037/tau.2017.11.24,PMC005xxxxxx/PMC5881195.xml,,,,,,,,
29644190,PMC5881196,tau-07-S1-S160,10.21037/tau.2018.02.09,PMC005xxxxxx/PMC5881196.xml,,,,,,,,
29644188,PMC5881197,tau-07-S1-S154,10.21037/tau.2018.01.13,PMC005xxxxxx/PMC5881197.xml,,,,,,,,
29644174,PMC5881198,tau-07-S1-S107,10.21037/tau.2017.12.19,PMC005xxxxxx/PMC5881198.xml,,,,,,,,
29644169,PMC5881199,tau-07-S1-S63,10.21037/tau.2017.12.09,PMC005xxxxxx/PMC5881199.xml,,,,,,,,
29644164,PMC5881200,tau-07-S1-S1,10.21037/tau.2017.12.03,PMC005xxxxxx/PMC5881200.xml,,,,,,,,
29645005,PMC5881201,tau-07-S1-S81,10.21037/tau.2018.02.01,PMC005xxxxxx/PMC5881201.xml,,,,,,,,
29644181,PMC5881202,tau-07-S1-S132,10.21037/tau.2017.10.06,PMC005xxxxxx/PMC5881202.xml,,,,,,,,
29645003,PMC5881203,tau-07-S1-S86,10.21037/tau.2018.01.17,PMC005xxxxxx/PMC5881203.xml,,,,,,,,
29644186,PMC5881204,tau-07-S1-S147,10.21037/tau.2018.01.09,PMC005xxxxxx/PMC5881204.xml,,,,,,,,
29644167,PMC5881205,tau-07-S1-S23,10.21037/tau.2017.12.06,PMC005xxxxxx/PMC5881205.xml,,,,,,,,
29644189,PMC5881206,tau-07-S1-S157,10.21037/tau.2018.01.19,PMC005xxxxxx/PMC5881206.xml,,,,,,,,
29645016,PMC5881207,tau-07-S1-S98,10.21037/tau.2018.01.05,PMC005xxxxxx/PMC5881207.xml,,,,,,,,
29644170,PMC5881208,tau-07-S1-S93,10.21037/tau.2018.01.07,PMC005xxxxxx/PMC5881208.xml,,,,,,,,
29644165,PMC5881209,tau-07-S1-S7,10.21037/tau.2017.12.36,PMC005xxxxxx/PMC5881209.xml,,,,,,,,
29644177,PMC5881210,tau-07-S1-S118,10.21037/tau.2017.12.04,PMC005xxxxxx/PMC5881210.xml,,,,,,,,
29645019,PMC5881211,tau-07-S1-S77,10.21037/tau.2018.02.02,PMC005xxxxxx/PMC5881211.xml,,,,,,,,
29648553,PMC5881212,tau-07-S1-S111,10.21037/tau.2017.12.02,PMC005xxxxxx/PMC5881212.xml,,,,,,,,
29644179,PMC5881213,tau-07-S1-S124,10.21037/tau.2017.11.23,PMC005xxxxxx/PMC5881213.xml,,,,,,,,
29644173,PMC5881214,tau-07-S1-S104,10.21037/tau.2017.12.17,PMC005xxxxxx/PMC5881214.xml,,,,,,,,
29644171,PMC5881215,tau-07-S1-S96,10.21037/tau.2018.01.04,PMC005xxxxxx/PMC5881215.xml,,,,,,,,
29644184,PMC5881216,tau-07-S1-S141,10.21037/tau.2017.03.86,PMC005xxxxxx/PMC5881216.xml,,,,,,,,
29645018,PMC5881217,tau-07-S1-S90,10.21037/tau.2018.01.11,PMC005xxxxxx/PMC5881217.xml,,,,,,,,
29644166,PMC5881218,tau-07-S1-S17,10.21037/tau.2018.01.15,PMC005xxxxxx/PMC5881218.xml,,,,,,,,
29644182,PMC5881219,tau-07-S1-S135,10.21037/tau.2017.09.20,PMC005xxxxxx/PMC5881219.xml,,,,,,,,
29645017,PMC5881220,tau-07-S1-S72,10.21037/tau.2018.02.03,PMC005xxxxxx/PMC5881220.xml,,,,,,,,
29645020,PMC5881221,tau-07-S1-S83,10.21037/tau.2018.01.16,PMC005xxxxxx/PMC5881221.xml,,,,,,,,
29637030,PMC5881457,2600112,10.1109/JTEHM.2018.2811458,PMC005xxxxxx/PMC5881457.xml,,,,,,,,
29637029,PMC5881487,2100212,10.1109/JTEHM.2018.2796600,PMC005xxxxxx/PMC5881487.xml,,,,,,,,
,PMC5881540,FEB412290,10.1002/2211-5463.12290,PMC005xxxxxx/PMC5881540.xml,,,,,,,,
29623183,PMC5881623,ply020,10.1093/aobpla/ply020,PMC005xxxxxx/PMC5881623.xml,,,,,,,,
29595195,PMC5882226,,10.1038/ncomms16200,PMC005xxxxxx/PMC5882226.xml,,ncomms16200,,,,,,
29595194,PMC5882227,,10.1038/ncomms16205,PMC005xxxxxx/PMC5882227.xml,,ncomms16205,,,,,,
23887799,PMC5882230,,10.1038/ncomms3223,PMC005xxxxxx/PMC5882230.xml,,ncomms3223,,,,,,
24008932,PMC5882232,,10.1038/ncomms3399,PMC005xxxxxx/PMC5882232.xml,,ncomms3399,,,,,,
28886603,PMC5882241,EHP1090,10.1289/EHP1090,PMC005xxxxxx/PMC5882241.xml,,,,,,,,
29351124,PMC5882249,,10.1097/MNM.0000000000000794,PMC005xxxxxx/PMC5882249.xml,,,,,,,,
29509612,PMC5882289,JBJS-D-16-01198,10.2106/JBJS.16.01198,PMC005xxxxxx/PMC5882289.xml,,,,00002,,,,
29438178,PMC5882293,,10.1097/CAD.0000000000000603,PMC005xxxxxx/PMC5882293.xml,,,,00010,,,,
29505029,PMC5882547,,10.1038/nmeth.4627,PMC005xxxxxx/PMC5882547.xml,NIHMS941151,,,,,,,
29457792,PMC5882576,,10.1038/nmeth.4604,PMC005xxxxxx/PMC5882576.xml,NIHMS935632,,,,,,,
28972577,PMC5882602,,10.1038/mp.2017.193,PMC005xxxxxx/PMC5882602.xml,NIHMS893720,,,,,,,
,PMC5883148,00018,10.1017/mdh.2018.18,PMC005xxxxxx/PMC5883148.xml,,S0025727318000182,,,,,,
,PMC5883149,00001,10.1017/mdh.2018.1,PMC005xxxxxx/PMC5883149.xml,,S0025727318000017,,,,,,
,PMC5883150,00010,10.1017/mdh.2018.10,PMC005xxxxxx/PMC5883150.xml,,S0025727318000108,,,,,,
,PMC5883151,00015,10.1017/mdh.2018.15,PMC005xxxxxx/PMC5883151.xml,,S0025727318000157,,,,,,
29553026,PMC5883152,00019,10.1017/mdh.2018.19,PMC005xxxxxx/PMC5883152.xml,,S0025727318000194,,,,,,
,PMC5883153,00006,10.1017/mdh.2018.6,PMC005xxxxxx/PMC5883153.xml,,S0025727318000066,,,,,,
,PMC5883154,00013,10.1017/mdh.2018.13,PMC005xxxxxx/PMC5883154.xml,,S0025727318000133,,,,,,
,PMC5883155,00007,10.1017/mdh.2018.7,PMC005xxxxxx/PMC5883155.xml,,S0025727318000078,,,,,,
29553012,PMC5883156,00005,10.1017/mdh.2018.5,PMC005xxxxxx/PMC5883156.xml,,S0025727318000054,,,,,,
,PMC5883157,00012,10.1017/mdh.2018.12,PMC005xxxxxx/PMC5883157.xml,,S0025727318000121,,,,,,
,PMC5883158,00016,10.1017/mdh.2018.16,PMC005xxxxxx/PMC5883158.xml,,S0025727318000169,,,,,,
,PMC5883159,00021,10.1017/mdh.2018.21,PMC005xxxxxx/PMC5883159.xml,,S0025727318000212,,,,,,
,PMC5883161,00008,10.1017/mdh.2018.8,PMC005xxxxxx/PMC5883161.xml,,S002572731800008X,,,,,,
29553011,PMC5883162,00004,10.1017/mdh.2018.4,PMC005xxxxxx/PMC5883162.xml,,S0025727318000042,,,,,,
,PMC5883163,00009,10.1017/mdh.2018.9,PMC005xxxxxx/PMC5883163.xml,,S0025727318000091,,,,,,
,PMC5883165,00014,10.1017/mdh.2018.14,PMC005xxxxxx/PMC5883165.xml,,S0025727318000145,,,,,,
,PMC5883166,00017,10.1017/mdh.2018.17,PMC005xxxxxx/PMC5883166.xml,,S0025727318000170,,,,,,
29553027,PMC5883167,00020,10.1017/mdh.2018.20,PMC005xxxxxx/PMC5883167.xml,,S0025727318000200,,,,,,
,PMC5883168,00011,10.1017/mdh.2018.11,PMC005xxxxxx/PMC5883168.xml,,S002572731800011X,,,,,,
28993042,PMC5883953,S1413-3555(17)30413-6,10.1016/j.bjpt.2017.09.002,PMC005xxxxxx/PMC5883953.xml,,,,,,,,
29157738,PMC5883958,S1413-3555(17)30522-1,10.1016/j.bjpt.2017.10.002,PMC005xxxxxx/PMC5883958.xml,,,,,,,,
29246455,PMC5883961,S1413-3555(17)30538-5,10.1016/j.bjpt.2017.11.002,PMC005xxxxxx/PMC5883961.xml,,,,,,,,
28733092,PMC5883962,S1413-3555(17)30253-8,10.1016/j.bjpt.2017.06.014,PMC005xxxxxx/PMC5883962.xml,,,,,,,,
28778665,PMC5883965,S1413-3555(17)30282-4,10.1016/j.bjpt.2017.07.003,PMC005xxxxxx/PMC5883965.xml,,,,,,,,
29254876,PMC5883969,S1413-3555(17)30623-8,10.1016/j.bjpt.2017.12.001,PMC005xxxxxx/PMC5883969.xml,,,,,,,,
28943402,PMC5883971,S1413-3555(17)30416-1,10.1016/j.bjpt.2017.09.005,PMC005xxxxxx/PMC5883971.xml,,,,,,,,
28939262,PMC5883991,S1413-3555(17)30415-X,10.1016/j.bjpt.2017.09.004,PMC005xxxxxx/PMC5883991.xml,,,,,,,,
28941959,PMC5883994,S1413-3555(17)30417-3,10.1016/j.bjpt.2017.09.006,PMC005xxxxxx/PMC5883994.xml,,,,,,,,
28939263,PMC5883995,S1413-3555(17)30414-8,10.1016/j.bjpt.2017.09.003,PMC005xxxxxx/PMC5883995.xml,,,,,,,,
29033217,PMC5883997,S1413-3555(17)30462-8,10.1016/j.bjpt.2017.09.007,PMC005xxxxxx/PMC5883997.xml,,,,,,,,
29323290,PMC5884107,,10.1038/nature25168,PMC005xxxxxx/PMC5884107.xml,NIHMS922306,,,,,,,
,PMC5884180,S0975-9476(17)30590-9,10.1016/j.jaim.2017.10.003,PMC005xxxxxx/PMC5884180.xml,,,,,,,,
29565359,PMC5884421,,10.1038/nature25990,PMC005xxxxxx/PMC5884421.xml,EMS75958,,,,,,,
29019980,PMC5884422,,10.1038/nature24058,PMC005xxxxxx/PMC5884422.xml,EMS74052,,,,,,,
29556029,PMC5884423,,10.1038/s41593-018-0113-5,PMC005xxxxxx/PMC5884423.xml,EMS76214,,,,,,,
29167569,PMC5884424,,10.1038/s41590-017-0001-2,PMC005xxxxxx/PMC5884424.xml,EMS74384,,,,,,,
29457791,PMC5884429,,10.1038/nmeth.4605,PMC005xxxxxx/PMC5884429.xml,EMS75859,,,,,,,
27558841,PMC5884436,cww086,10.1093/glycob/cww086,PMC005xxxxxx/PMC5884436.xml,,,,,,,,
28885976,PMC5884668,EHP283,10.1289/EHP283,PMC005xxxxxx/PMC5884668.xml,,,,,,,,
29483623,PMC5884734,,10.1038/s41430-018-0106-1,PMC005xxxxxx/PMC5884734.xml,NIHMS933712,,,,,,,
29615503,PMC5885025,mBio00440-18,10.1128/mBio.00440-18,PMC005xxxxxx/PMC5885025.xml,,,,,,,,
29615507,PMC5885032,mBio01905-17,10.1128/mBio.01905-17,PMC005xxxxxx/PMC5885032.xml,,,,,,,,
29502397,PMC5885261,,10.1021/acs.analchem.7b04281,PMC005xxxxxx/PMC5885261.xml,,,,,,,,
28514450,PMC5885636,,10.1038/nature22365,PMC005xxxxxx/PMC5885636.xml,NIHMS867392,,,,,,,
29605987,PMC5885732,jnm-24-324,10.5056/jnm18015,PMC005xxxxxx/PMC5885732.xml,,,,,,,,
29605988,PMC5885733,jnm-24-326,10.5056/jnm18016,PMC005xxxxxx/PMC5885733.xml,,,,,,,,
24795999,PMC5886012,,,PMC005xxxxxx/PMC5886012.xml,NIHMS543880,,,,,,,
29216343,PMC5886323,ilx030,10.1093/ilar/ilx030,PMC005xxxxxx/PMC5886323.xml,,,,,,,,
29481550,PMC5886366,,10.1038/nmeth.4610,PMC005xxxxxx/PMC5886366.xml,EMS75960,,,,,,,
29632548,PMC5886549,dic-7-212521,10.7573/dic.212521,PMC005xxxxxx/PMC5886549.xml,,,,,,,,
29651366,PMC5886752,4400209,10.1109/JTEHM.2018.2797983,PMC005xxxxxx/PMC5886752.xml,,,,,,,,
29651365,PMC5886753,2100310,10.1109/JTEHM.2018.2797985,PMC005xxxxxx/PMC5886753.xml,,,,,,,,
29651364,PMC5886754,1800411,10.1109/JTEHM.2018.2818177,PMC005xxxxxx/PMC5886754.xml,,,,,,,,
29562233,PMC5886804,,10.1038/nature26139,PMC005xxxxxx/PMC5886804.xml,NIHMS944703,,,,,,,
29512653,PMC5886813,,10.1038/nature26153,PMC005xxxxxx/PMC5886813.xml,NIHMS945762,,,,,,,
28978977,PMC5886821,,10.1038/ijo.2017.244,PMC005xxxxxx/PMC5886821.xml,NIHMS907104,,,,,,,
29367767,PMC5886988,,10.1038/s41388-017-0099-6,PMC005xxxxxx/PMC5886988.xml,VAPA925052,,,,,,,
29622620,PMC5887033,genomeA01414-17,10.1128/genomeA.01414-17,PMC005xxxxxx/PMC5887033.xml,,,,,,,,
29622609,PMC5887036,genomeA00193-18,10.1128/genomeA.00193-18,PMC005xxxxxx/PMC5887036.xml,,,,,,,,
29513510,PMC5887084,,10.1021/acsami.8b00916,PMC005xxxxxx/PMC5887084.xml,,,,,,,,
29521086,PMC5887085,,10.1021/acsami.8b00643,PMC005xxxxxx/PMC5887085.xml,,,,,,,,
29570264,PMC5887086,,10.1021/acsami.8b01658,PMC005xxxxxx/PMC5887086.xml,,,,,,,,
29618588,PMC5887131,300521,10.1534/genetics.117.300521,PMC005xxxxxx/PMC5887131.xml,,,,,,,,
29618589,PMC5887132,300228,10.1534/genetics.117.300228,PMC005xxxxxx/PMC5887132.xml,,,,,,,,
29496746,PMC5887139,300588,10.1534/genetics.117.300588,PMC005xxxxxx/PMC5887139.xml,,,,,,,,
29472245,PMC5887140,300787,10.1534/genetics.118.300787,PMC005xxxxxx/PMC5887140.xml,,,,,,,,
29382649,PMC5887141,300625,10.1534/genetics.117.300625,PMC005xxxxxx/PMC5887141.xml,,,,,,,,
29487136,PMC5887142,300827,10.1534/genetics.118.300827,PMC005xxxxxx/PMC5887142.xml,,,,,,,,
29367403,PMC5887153,300589,10.1534/genetics.117.300589,PMC005xxxxxx/PMC5887153.xml,,,,,,,,
28414305,PMC5887163,,10.1038/onc.2017.80,PMC005xxxxxx/PMC5887163.xml,NIHMS856828,,,,,,,
29644053,PMC5887504,sfx082,10.1093/ckj/sfx082,PMC005xxxxxx/PMC5887504.xml,,,,,,,,
29315405,PMC5888241,gkx1313,10.1093/nar/gkx1313,PMC005xxxxxx/PMC5888241.xml,,,,,,,,
,PMC5888550,sfy023,10.1093/ckj/sfy023,PMC005xxxxxx/PMC5888550.xml,,,,,,,,
29481610,PMC5888870,gky084,10.1093/nar/gky084,PMC005xxxxxx/PMC5888870.xml,,,,,,,,
,PMC5889267,CCR31155,10.1002/ccr3.1155,PMC005xxxxxx/PMC5889267.xml,,,,,,,,
29507394,PMC5889319,,10.1038/s41594-018-0042-8,PMC005xxxxxx/PMC5889319.xml,NIHMS938868,,,,,,,
29367757,PMC5889328,,10.1038/s41388-017-0091-1,PMC005xxxxxx/PMC5889328.xml,NIHMS923481,,,,,,,
28984843,PMC5889343,,10.1038/ijo.2017.246,PMC005xxxxxx/PMC5889343.xml,NIHMS910066,,,,,,,
29348457,PMC5889352,,10.1038/s41388-017-0075-1,PMC005xxxxxx/PMC5889352.xml,NIHMS920172,,,,,,,
29531288,PMC5889353,,10.1038/s41594-018-0046-4,PMC005xxxxxx/PMC5889353.xml,NIHMS940397,,,,,,,
29353885,PMC5889358,,10.1038/s41388-017-0104-0,PMC005xxxxxx/PMC5889358.xml,NIHMS925044,,,,,,,
29463833,PMC5889722,,10.1038/s41371-018-0041-6,PMC005xxxxxx/PMC5889722.xml,NIHMS936757,,,,,,,
29410366,PMC5890091,,10.1016/j.ijid.2018.01.005,PMC005xxxxxx/PMC5890091.xml,,S1201-9712(18)30005-5,,,,,,
29682615,PMC5890303,1421858,10.1080/23808993.2018.1421858,PMC005xxxxxx/PMC5890303.xml,,,,,,,,
29257868,PMC5890309,,10.1021/acs.jpcb.7b09967,PMC005xxxxxx/PMC5890309.xml,,,,,,,,
29651229,PMC5890310,,10.1021/acs.cgd.8b00153,PMC005xxxxxx/PMC5890310.xml,,,,,,,,
29528648,PMC5890313,,10.1021/acs.jpclett.7b03182,PMC005xxxxxx/PMC5890313.xml,,,,,,,,
29498273,PMC5890314,,10.1021/jacs.7b13624,PMC005xxxxxx/PMC5890314.xml,,,,,,,,
29651228,PMC5890316,,10.1021/acs.cgd.8b00038,PMC005xxxxxx/PMC5890316.xml,,,,,,,,
29553729,PMC5890317,,10.1021/jacs.8b00669,PMC005xxxxxx/PMC5890317.xml,,,,,,,,
28628741,PMC5890436,CBIC201700317,10.1002/cbic.201700317,PMC005xxxxxx/PMC5890436.xml,,,,,,,,
29718208,PMC5890483,evy069,10.1093/gbe/evy069,PMC005xxxxxx/PMC5890483.xml,,,,,,,,
29718501,PMC5890489,iey016,10.1093/jisesa/iey016,PMC005xxxxxx/PMC5890489.xml,,,,,,,,
28239162,PMC5890802,,10.1038/ijo.2017.53,PMC005xxxxxx/PMC5890802.xml,NIHMS854275,,,,,,,
25521335,PMC5890930,,10.1038/gim.2014.179,PMC005xxxxxx/PMC5890930.xml,NIHMS641970,,,,,,,
,PMC5891046,EVA12542,10.1111/eva.12542,PMC005xxxxxx/PMC5891046.xml,,,,,,,,
29461523,PMC5891097,,10.1038/nchem.2927,PMC005xxxxxx/PMC5891097.xml,NIHMS924030,,,,,,,
28953887,PMC5891348,,10.1038/nature24040,PMC005xxxxxx/PMC5891348.xml,NIHMS902008,,,,,,,
29544147,PMC5891363,S0223-5234(18)30239-3,10.1016/j.ejmech.2018.03.004,PMC005xxxxxx/PMC5891363.xml,,,,,,,,
29168123,PMC5891560,1708,10.1007/s11136-017-1708-0,PMC005xxxxxx/PMC5891560.xml,,,,,,,,
,PMC5891658,OPEN201800033,10.1002/open.201800033,PMC005xxxxxx/PMC5891658.xml,,,,,,,,
,PMC5891659,OPEN201800032,10.1002/open.201800032,PMC005xxxxxx/PMC5891659.xml,,,,,,,,
29657912,PMC5891660,OPEN201800031,10.1002/open.201800031,PMC005xxxxxx/PMC5891660.xml,,,,,,,,
26892441,PMC5891726,,10.1038/modpathol.2016.36,PMC005xxxxxx/PMC5891726.xml,NIHMS750860,,,,,,,
29457906,PMC5891819,,10.1021/acs.jproteome.7b00879,PMC005xxxxxx/PMC5891819.xml,,,,,,,,
28959975,PMC5891832,,10.1038/nature24014,PMC005xxxxxx/PMC5891832.xml,NIHMS901523,,,,,,,
28821181,PMC5892392,esx047,10.1093/jhered/esx047,PMC005xxxxxx/PMC5892392.xml,,,,,,,,
